row#,Name,FIPS,Source,ToxPi Score,Temperature-related deaths,Disaster-related deaths,Air pollution-related illnesses,Air pollution-related deaths
61662,"TX, Angelina, 48005001300",48005001300,"+31.1891367,-094.5136193",0.3646213960132,0.933928669259848,0,0.317363868454916,0.207193046338037
61663,"TX, Aransas, 48007950100",48007950100,"+28.1951717,-096.9358509",0.34962355223422,0.994000986139265,0,0.264321940007845,0.14017128278977
61664,"TX, Aransas, 48007950200",48007950200,"+28.0335099,-097.0258751",0.322756797026711,0.994000986139265,0,0.156854919177809,0.14017128278977
61665,"TX, Aransas, 48007950300",48007950300,"+28.0420659,-097.0703842",0.347648586813318,0.994000986139265,0,0.256422078324238,0.14017128278977
61666,"TX, Aransas, 48007950400",48007950400,"+28.0171641,-097.0709140",0.333538250243427,0.994000986139265,0,0.199980732044674,0.14017128278977
61667,"TX, Aransas, 48007950500",48007950500,"+27.9898056,-097.1250460",0.334871523937851,0.994000986139265,0,0.20531382682237,0.14017128278977
61668,"TX, Aransas, 48007990000",48007990000,"+27.9305294,-096.9381146",0.334871523937851,0.994000986139265,0,0.20531382682237,0.14017128278977
61669,"TX, Archer, 48009020100",48009020100,"+33.7905536,-098.5260054",0.308057930567301,0.805826439489399,0,0.152581561943036,0.273823720836771
61670,"TX, Archer, 48009020200",48009020200,"+33.6476029,-098.7808839",0.308455332145897,0.805826439489399,0,0.15417116825742,0.273823720836771
61671,"TX, Archer, 48009020300",48009020300,"+33.5246510,-098.5853305",0.308169753522318,0.805826439489399,0,0.153028853763101,0.273823720836771
61672,"TX, Armstrong, 48011950100",48011950100,"+34.9641790,-101.3566363",0.317909845394122,0.67050621815592,0,0.17889608378808,0.422237079632488
61673,"TX, Atascosa, 48013960100",48013960100,"+28.8781528,-098.3319339",0.315999926317999,0.951857228948666,0,0.168938679732175,0.143203796591156
61674,"TX, Atascosa, 48013960201",48013960201,"+29.1199892,-098.7546429",0.315404684126682,0.951857228948666,0,0.166557710966907,0.143203796591156
61675,"TX, Atascosa, 48013960202",48013960202,"+29.0805454,-098.6307670",0.315845094534131,0.951857228948666,0,0.168319352596701,0.143203796591156
61676,"TX, Atascosa, 48013960300",48013960300,"+29.0371934,-098.5854561",0.319240681260116,0.951857228948666,0,0.167300903529477,0.15780459256232
61677,"TX, Atascosa, 48013960401",48013960401,"+29.1036654,-098.5150634",0.321693904857856,0.951857228948666,0,0.177113797920437,0.15780459256232
61678,"TX, Atascosa, 48013960402",48013960402,"+28.9812134,-098.5122283",0.316239055406419,0.951857228948666,0,0.169895196085852,0.143203796591156
61679,"TX, Atascosa, 48013960500",48013960500,"+28.8314705,-098.7195364",0.315623168977252,0.951857228948666,0,0.167431650369188,0.143203796591156
61680,"TX, Atascosa, 48013960600",48013960600,"+28.8045739,-098.5228207",0.315485540724925,0.951857228948666,0,0.166881137359877,0.143203796591156
61681,"TX, Austin, 48015760100",48015760100,"+29.6617125,-096.1047804",0.305107219297062,0.971264997534652,0,0.148796785004026,0.100367094649572
61682,"TX, Austin, 48015760200",48015760200,"+29.7838198,-096.1069262",0.305234525430465,0.971264997534652,0,0.149306009537638,0.100367094649572
61683,"TX, Austin, 48015760300",48015760300,"+29.7925573,-096.2521104",0.305981158699343,0.971264997534652,0,0.152292542613148,0.100367094649572
61684,"TX, Austin, 48015760400",48015760400,"+29.9608477,-096.4470209",0.306201363903067,0.971264997534652,0,0.153173363428045,0.100367094649572
61685,"TX, Austin, 48015760501",48015760501,"+30.0308287,-096.2726070",0.30560612171175,0.971264997534652,0,0.150792394662776,0.100367094649572
61686,"TX, Austin, 48015760502",48015760502,"+29.9392898,-096.1788755",0.305759233142465,0.971264997534652,0,0.151404840385634,0.100367094649572
61687,"TX, Bailey, 48017950100",48017950100,"+34.0675209,-102.8303446",0.278968856780293,0.584972333315072,0,0.188708978179041,0.342194115627061
61688,"TX, Bandera, 48019000101",48019000101,"+29.6824133,-099.1349521",0.314703996264577,0.870582917876513,0,0.220418527515328,0.167814539666466
61689,"TX, Bandera, 48019000102",48019000102,"+29.7834036,-099.0515872",0.309797549069097,0.870582917876513,0,0.200792738733407,0.167814539666466
61690,"TX, Bandera, 48019000200",48019000200,"+29.7597657,-099.3923979",0.307342605118203,0.870582917876513,0,0.19097296292983,0.167814539666466
61691,"TX, Bandera, 48019000300",48019000300,"+29.6690170,-098.9230498",0.308087518033926,0.870582917876513,0,0.193952614592724,0.167814539666466
61692,"TX, Bandera, 48019000400",48019000400,"+29.5802464,-098.9497483",0.316016625721152,0.870582917876513,0,0.225669045341628,0.167814539666466
61693,"TX, Bastrop, 48021950100",48021950100,"+30.2837407,-097.3403844",0.280112784724424,0.923533117843642,0,0.118759418933519,0.0781586021205349
61694,"TX, Bastrop, 48021950200",48021950200,"+30.3542454,-097.3737427",0.273734104653526,0.923533117843642,0,0.111616512637714,0.0597867881327458
61695,"TX, Bastrop, 48021950300",48021950300,"+30.0824826,-097.4146099",0.283161250513481,0.923533117843642,0,0.130953282089747,0.0781586021205349
61696,"TX, Bastrop, 48021950400",48021950400,"+30.1078302,-097.3091595",0.275400737435356,0.923533117843642,0,0.0999112297772487,0.0781586021205349
61697,"TX, Bastrop, 48021950501",48021950501,"+30.2176551,-097.2874520",0.281288347938683,0.923533117843642,0,0.133251673903619,0.0683686000074723
61698,"TX, Bastrop, 48021950502",48021950502,"+30.1495553,-097.1883893",0.277652679714067,0.923533117843642,0,0.108918998892093,0.0781586021205349
61699,"TX, Bastrop, 48021950600",48021950600,"+29.9734654,-097.2290739",0.276188659179932,0.923533117843642,0,0.103062916755552,0.0781586021205349
61700,"TX, Bastrop, 48021950700",48021950700,"+30.0253706,-097.1844320",0.274548004280937,0.923533117843642,0,0.106290299272635,0.0683686000074723
61701,"TX, Bastrop, 48021950801",48021950801,"+30.0544514,-097.5124428",0.275077873052399,0.923533117843642,0,0.10840977435848,0.0683686000074723
61702,"TX, Bastrop, 48021950802",48021950802,"+29.9863967,-097.5023064",0.276223066243014,0.923533117843642,0,0.103200545007879,0.0781586021205349
61703,"TX, Baylor, 48023950300",48023950300,"+33.6181716,-099.1972280",0.360080701691815,0.981222264833178,0,0.169372208727008,0.289728333207075
61704,"TX, Bee, 48025950100",48025950100,"+28.6034525,-097.9002065",0.307604199497906,0.935448967293048,0,0.170239266716672,0.124728563981905
61705,"TX, Bee, 48025950201",48025950201,"+28.3280766,-097.5615243",0.307402918178877,0.935448967293048,0,0.169434141440555,0.124728563981905
61706,"TX, Bee, 48025950202",48025950202,"+28.4270428,-097.6847383",0.3081478310946,0.935448967293048,0,0.172413793103448,0.124728563981905
61707,"TX, Bee, 48025950300",48025950300,"+28.4206925,-097.7544627",0.308512545963269,0.935448967293048,0,0.173872652578121,0.124728563981905
61708,"TX, Bee, 48025950400",48025950400,"+28.4029499,-097.7596601",0.308968439549104,0.935448967293048,0,0.175696226921462,0.124728563981905
61709,"TX, Bee, 48025950500",48025950500,"+28.3915547,-097.7416652",0.309427773841247,0.935448967293048,0,0.177533564090036,0.124728563981905
61710,"TX, Bee, 48025950600",48025950600,"+28.2168515,-097.6797756",0.306310493926026,0.935448967293048,0,0.165064444429152,0.124728563981905
61711,"TX, Bell, 48027020100",48027020100,"+31.1339479,-097.2309224",0.264630920822782,0.770161069413247,0,0.135309216275917,0.153053397601965
61712,"TX, Bell, 48027020201",48027020201,"+31.1257399,-097.4705813",0.268209032424488,0.770161069413247,0,0.133409946393796,0.169265113890911
61713,"TX, Bell, 48027020202",48027020202,"+31.2238119,-097.4635468",0.266576640240064,0.770161069413247,0,0.143092093945045,0.153053397601965
61714,"TX, Bell, 48027020300",48027020300,"+31.1446935,-097.4050097",0.264980152513064,0.770161069413247,0,0.136706143037043,0.153053397601965
61715,"TX, Bell, 48027020401",48027020401,"+31.1468099,-097.3473883",0.267039415238516,0.770161069413247,0,0.144943193938852,0.153053397601965
61716,"TX, Bell, 48027020402",48027020402,"+31.1257959,-097.2993477",0.264391791734363,0.770161069413247,0,0.13435269992224,0.153053397601965
61717,"TX, Bell, 48027020500",48027020500,"+31.1211444,-097.3304656",0.265616683180079,0.770161069413247,0,0.139252265705104,0.153053397601965
61718,"TX, Bell, 48027020600",48027020600,"+31.1154154,-097.3428233",0.263590107164555,0.770161069413247,0,0.131145961643006,0.153053397601965
61719,"TX, Bell, 48027020701",48027020701,"+31.0981813,-097.3411310",0.258092823399554,0.770161069413247,0,0.123948004046271,0.138262220138699
61720,"TX, Bell, 48027020702",48027020702,"+31.1006991,-097.3522181",0.263013788857932,0.770161069413247,0,0.128840688416518,0.153053397601965
61721,"TX, Bell, 48027020800",48027020800,"+31.0543550,-097.3031304",0.258854939846818,0.770161069413247,0,0.126996469835328,0.138262220138699
61722,"TX, Bell, 48027020900",48027020900,"+31.0546474,-097.3328749",0.263664082350181,0.770161069413247,0,0.13144186238551,0.153053397601965
61723,"TX, Bell, 48027021000",48027021000,"+31.0807808,-097.3560713",0.265222722307791,0.770161069413247,0,0.137676422215953,0.153053397601965
61724,"TX, Bell, 48027021100",48027021100,"+31.0854017,-097.3734199",0.266340951857953,0.770161069413247,0,0.142149340416601,0.153053397601965
61725,"TX, Bell, 48027021201",48027021201,"+31.1159206,-097.3896796",0.259612650672286,0.770161069413247,0,0.115236135673931,0.153053397601965
61726,"TX, Bell, 48027021202",48027021202,"+31.1023172,-097.3778181",0.264574149168697,0.770161069413247,0,0.135082129659577,0.153053397601965
61727,"TX, Bell, 48027021203",48027021203,"+31.0790633,-097.4082876",0.262363495365684,0.770161069413247,0,0.126239514447526,0.153053397601965
61728,"TX, Bell, 48027021301",48027021301,"+31.0583577,-097.3828939",0.265616683180079,0.770161069413247,0,0.139252265705104,0.153053397601965
61729,"TX, Bell, 48027021302",48027021302,"+31.0695850,-097.3904435",0.262031467206944,0.770161069413247,0,0.124911401812564,0.153053397601965
61730,"TX, Bell, 48027021303",48027021303,"+31.0508219,-097.3732114",0.260715397044061,0.770161069413247,0,0.119647121161032,0.153053397601965
61731,"TX, Bell, 48027021400",48027021400,"+31.0068132,-097.3393089",0.267562402597361,0.770161069413247,0,0.147035143374232,0.153053397601965
61732,"TX, Bell, 48027021500",48027021500,"+31.0147032,-097.4507682",0.262434029845002,0.770161069413247,0,0.126521652364797,0.153053397601965
61733,"TX, Bell, 48027021601",48027021601,"+31.0620719,-097.4887008",0.264809837550808,0.770161069413247,0,0.136024883188021,0.153053397601965
61734,"TX, Bell, 48027021602",48027021602,"+31.0742663,-097.4979392",0.262003941556478,0.770161069413247,0,0.124801299210702,0.153053397601965
61735,"TX, Bell, 48027021700",48027021700,"+31.0970998,-097.4916389",0.27173403603723,0.770161069413247,0,0.147509960844762,0.169265113890911
61736,"TX, Bell, 48027021800",48027021800,"+31.0573025,-097.5782512",0.264952626862598,0.770161069413247,0,0.136596040435181,0.153053397601965
61737,"TX, Bell, 48027021901",48027021901,"+31.0768369,-097.6650689",0.264574149168697,0.770161069413247,0,0.135082129659577,0.153053397601965
61738,"TX, Bell, 48027021903",48027021903,"+31.0580126,-097.6644104",0.267966685588573,0.770161069413247,0,0.148652275339082,0.153053397601965
61739,"TX, Bell, 48027021904",48027021904,"+31.0394549,-097.6463283",0.265977957342439,0.770161069413247,0,0.140697362354544,0.153053397601965
61740,"TX, Bell, 48027022000",48027022000,"+31.1099592,-097.6367188",0.266712548139238,0.770161069413247,0,0.143635725541739,0.153053397601965
61741,"TX, Bell, 48027022101",48027022101,"+31.1251128,-097.6995328",0.265035203813995,0.770161069413247,0,0.136926348240767,0.153053397601965
61742,"TX, Bell, 48027022103",48027022103,"+31.1337539,-097.6901458",0.263349257722981,0.770161069413247,0,0.130182563876713,0.153053397601965
61743,"TX, Bell, 48027022104",48027022104,"+31.1194296,-097.6776398",0.26177093844301,0.770161069413247,0,0.138660464220095,0.138262220138699
61744,"TX, Bell, 48027022105",48027022105,"+31.1262829,-097.6734461",0.259579208524693,0.770161069413247,0,0.129893544546825,0.138262220138699
61745,"TX, Bell, 48027022200",48027022200,"+31.1114462,-097.6874668",0.264064924635085,0.770161069413247,0,0.133045231525127,0.153053397601965
61746,"TX, Bell, 48027022300",48027022300,"+31.0956998,-097.6910884",0.26260090410095,0.770161069413247,0,0.127189149388587,0.153053397601965
61747,"TX, Bell, 48027022401",48027022401,"+31.0926953,-097.7079017",0.258516030275462,0.770161069413247,0,0.125640831549901,0.138262220138699
61748,"TX, Bell, 48027022402",48027022402,"+31.0383185,-097.6837036",0.264980152513064,0.770161069413247,0,0.136706143037043,0.153053397601965
61749,"TX, Bell, 48027022403",48027022403,"+31.0668229,-097.7063014",0.265222722307791,0.770161069413247,0,0.137676422215953,0.153053397601965
61750,"TX, Bell, 48027022404",48027022404,"+31.0641414,-097.6906892",0.265936668866741,0.770161069413247,0,0.140532208451751,0.153053397601965
61751,"TX, Bell, 48027022405",48027022405,"+31.0833402,-097.7135584",0.257322105186519,0.770161069413247,0,0.120865131194132,0.138262220138699
61752,"TX, Bell, 48027022501",48027022501,"+31.1026877,-097.7240921",0.265977957342439,0.770161069413247,0,0.140697362354544,0.153053397601965
61753,"TX, Bell, 48027022502",48027022502,"+31.0555417,-097.7219662",0.266340951857953,0.770161069413247,0,0.142149340416601,0.153053397601965
61754,"TX, Bell, 48027022600",48027022600,"+31.1252976,-097.7211449",0.263397427611296,0.770161069413247,0,0.130375243429971,0.153053397601965
61755,"TX, Bell, 48027022801",48027022801,"+31.1304709,-097.7295046",0.262249952057514,0.770161069413247,0,0.125785341214845,0.153053397601965
61756,"TX, Bell, 48027022900",48027022900,"+31.1127503,-097.7380873",0.258779244308038,0.770161069413247,0,0.126693687680207,0.138262220138699
61757,"TX, Bell, 48027023000",48027023000,"+31.0793723,-097.7430914",0.264952626862598,0.770161069413247,0,0.136596040435181,0.153053397601965
61758,"TX, Bell, 48027023103",48027023103,"+31.0979996,-097.7527409",0.259758125252719,0.770161069413247,0,0.130609211458928,0.138262220138699
61759,"TX, Bell, 48027023104",48027023104,"+31.1071639,-097.7555167",0.25686449124753,0.770161069413247,0,0.119034675438174,0.138262220138699
61760,"TX, Bell, 48027023105",48027023105,"+31.0757952,-097.7938819",0.258817092077428,0.770161069413247,0,0.126845078757767,0.138262220138699
61761,"TX, Bell, 48027023106",48027023106,"+31.1035909,-097.8010808",0.262031467206944,0.770161069413247,0,0.124911401812564,0.153053397601965
61762,"TX, Bell, 48027023107",48027023107,"+31.0852887,-097.7577193",0.261383858983339,0.770161069413247,0,0.137112146381409,0.138262220138699
61763,"TX, Bell, 48027023108",48027023108,"+31.1002619,-097.7768922",0.259272985663264,0.770161069413247,0,0.128668653101109,0.138262220138699
61764,"TX, Bell, 48027023201",48027023201,"+31.1273291,-097.7554634",0.260607014795353,0.770161069413247,0,0.1192135921662,0.153053397601965
61765,"TX, Bell, 48027023202",48027023202,"+31.1272653,-097.7767477",0.261400097599391,0.770161069413247,0,0.122385923382352,0.153053397601965
61766,"TX, Bell, 48027023203",48027023203,"+31.1178379,-097.7559762",0.263003243780195,0.770161069413247,0,0.112586791816624,0.169265113890911
61767,"TX, Bell, 48027023204",48027023204,"+31.1376073,-097.6690472",0.258564955601442,0.770161069413247,0,0.111045355390555,0.153053397601965
61768,"TX, Bell, 48027023300",48027023300,"+31.0002918,-097.7953968",0.266012364405521,0.770161069413247,0,0.140834990606872,0.153053397601965
61769,"TX, Bell, 48027023402",48027023402,"+30.9044780,-097.2971357",0.265977957342439,0.770161069413247,0,0.140697362354544,0.153053397601965
61770,"TX, Bell, 48027023403",48027023403,"+30.9580001,-097.4871911",0.265838608736957,0.770161069413247,0,0.140139967932617,0.153053397601965
61771,"TX, Bell, 48027023404",48027023404,"+30.8956117,-097.5574792",0.264481250098376,0.770161069413247,0,0.134710533378292,0.153053397601965
61772,"TX, Bell, 48027023500",48027023500,"+31.1231022,-097.7334103",0.261337409448178,0.770161069413247,0,0.136926348240767,0.138262220138699
61773,"TX, Bell, 48027980001",48027980001,"+31.0343851,-097.7885558",0.264433080210061,0.770161069413247,0,0.134517853825033,0.153053397601965
61774,"TX, Bell, 48027980002",48027980002,"+31.0687797,-097.8290998",0.264433080210061,0.770161069413247,0,0.134517853825033,0.153053397601965
61775,"TX, Bell, 48027980003",48027980003,"+31.1615556,-097.5991695",0.264433080210061,0.770161069413247,0,0.134517853825033,0.153053397601965
61776,"TX, Bexar, 48029110100",48029110100,"+29.4270068,-098.4905375",0.32366563923238,0.927272229222594,0,0.199443981860596,0.167946345846331
61777,"TX, Bexar, 48029110300",48029110300,"+29.4143332,-098.4808558",0.325210201082822,0.927272229222594,0,0.184731521686772,0.188837053421923
61778,"TX, Bexar, 48029110500",48029110500,"+29.4175526,-098.5091092",0.328750687873951,0.927272229222594,0,0.198893468851286,0.188837053421923
61779,"TX, Bexar, 48029110600",48029110600,"+29.4292110,-098.5078374",0.325279015208986,0.927272229222594,0,0.185006778191427,0.188837053421923
61780,"TX, Bexar, 48029110700",48029110700,"+29.4393877,-098.5040418",0.319552274840938,0.927272229222594,0,0.182990524294827,0.167946345846331
61781,"TX, Bexar, 48029110800",48029110800,"+29.4423625,-098.4929856",0.318440926703392,0.927272229222594,0,0.178545131744645,0.167946345846331
61782,"TX, Bexar, 48029110900",48029110900,"+29.4389349,-098.4828415",0.325342668275688,0.927272229222594,0,0.185261390458233,0.188837053421923
61783,"TX, Bexar, 48029111000",48029111000,"+29.4403238,-098.4708577",0.323257600252924,0.927272229222594,0,0.176921118367178,0.188837053421923
61784,"TX, Bexar, 48029120100",48029120100,"+29.4602104,-098.4358282",0.332401116655537,0.927272229222594,0,0.188708978179041,0.213623259220515
61785,"TX, Bexar, 48029120300",48029120300,"+29.4829859,-098.4674048",0.318458130234933,0.927272229222594,0,0.178613945870808,0.167946345846331
61786,"TX, Bexar, 48029120400",48029120400,"+29.4761145,-098.4467416",0.318057287950029,0.927272229222594,0,0.177010576731191,0.167946345846331
61787,"TX, Bexar, 48029120501",48029120501,"+29.4834470,-098.4137358",0.326244133328434,0.927272229222594,0,0.188867250669217,0.188837053421923
61788,"TX, Bexar, 48029120502",48029120502,"+29.5045517,-098.4076093",0.319552274840938,0.927272229222594,0,0.182990524294827,0.167946345846331
61789,"TX, Bexar, 48029120600",48029120600,"+29.4891093,-098.4466034",0.321083389148083,0.927272229222594,0,0.189114981523407,0.167946345846331
61790,"TX, Bexar, 48029120701",48029120701,"+29.5128590,-098.4694917",0.321083389148083,0.927272229222594,0,0.189114981523407,0.167946345846331
61791,"TX, Bexar, 48029120702",48029120702,"+29.5041471,-098.4725673",0.317460325405558,0.927272229222594,0,0.174622726553307,0.167946345846331
61792,"TX, Bexar, 48029120800",48029120800,"+29.5051548,-098.4462682",0.321083389148083,0.927272229222594,0,0.189114981523407,0.167946345846331
61793,"TX, Bexar, 48029120901",48029120901,"+29.5220154,-098.4373700",0.329287753339964,0.927272229222594,0,0.221932438290932,0.167946345846331
61794,"TX, Bexar, 48029120902",48029120902,"+29.5023763,-098.4230208",0.329459788655374,0.927272229222594,0,0.222620579552571,0.167946345846331
61795,"TX, Bexar, 48029121000",48029121000,"+29.5322204,-098.4454653",0.321983133847675,0.927272229222594,0,0.192713960321775,0.167946345846331
61796,"TX, Bexar, 48029121108",48029121108,"+29.5677653,-098.4725428",0.32146014648883,0.927272229222594,0,0.190622010886395,0.167946345846331
61797,"TX, Bexar, 48029121110",48029121110,"+29.5839096,-098.4146871",0.322063990445917,0.927272229222594,0,0.193037386714745,0.167946345846331
61798,"TX, Bexar, 48029121111",48029121111,"+29.5676254,-098.3987467",0.320787488405578,0.927272229222594,0,0.187931378553389,0.167946345846331
61799,"TX, Bexar, 48029121112",48029121112,"+29.5506479,-098.4207674",0.317159263603591,0.927272229222594,0,0.17341847934544,0.167946345846331
61800,"TX, Bexar, 48029121115",48029121115,"+29.5755848,-098.4529264",0.319552274840938,0.927272229222594,0,0.182990524294827,0.167946345846331
61801,"TX, Bexar, 48029121116",48029121116,"+29.5837274,-098.4651711",0.317568707654266,0.927272229222594,0,0.175056255548139,0.167946345846331
61802,"TX, Bexar, 48029121117",48029121117,"+29.5929858,-098.4611683",0.320200847980032,0.927272229222594,0,0.185584816851203,0.167946345846331
61803,"TX, Bexar, 48029121118",48029121118,"+29.5964191,-098.4439245",0.323223508471778,0.927272229222594,0,0.197675458818186,0.167946345846331
61804,"TX, Bexar, 48029121119",48029121119,"+29.5603056,-098.4519095",0.318088254306803,0.927272229222594,0,0.177134442158286,0.167946345846331
61805,"TX, Bexar, 48029121120",48029121120,"+29.5572307,-098.4370189",0.316777345203382,0.927272229222594,0,0.171890805744603,0.167946345846331
61806,"TX, Bexar, 48029121121",48029121121,"+29.5889924,-098.4322372",0.318354909045687,0.927272229222594,0,0.178201061113825,0.167946345846331
61807,"TX, Bexar, 48029121122",48029121122,"+29.5751076,-098.4263308",0.318874455698224,0.927272229222594,0,0.180279247723973,0.167946345846331
61808,"TX, Bexar, 48029121203",48029121203,"+29.5259958,-098.4004284",0.317849125218383,0.927272229222594,0,0.176177925804609,0.167946345846331
61809,"TX, Bexar, 48029121204",48029121204,"+29.5313586,-098.4210488",0.321809378179111,0.927272229222594,0,0.19201893764752,0.167946345846331
61810,"TX, Bexar, 48029121205",48029121205,"+29.5402233,-098.4076217",0.324317653077782,0.927272229222594,0,0.202052037242205,0.167946345846331
61811,"TX, Bexar, 48029121206",48029121206,"+29.5538361,-098.3916070",0.319172076793883,0.927272229222594,0,0.181469732106607,0.167946345846331
61812,"TX, Bexar, 48029121300",48029121300,"+29.5196989,-098.3839956",0.316414350687868,0.927272229222594,0,0.170438827682547,0.167946345846331
61813,"TX, Bexar, 48029121402",48029121402,"+29.4952393,-098.3668500",0.322450754623653,0.927272229222594,0,0.173693735850095,0.188837053421923
61814,"TX, Bexar, 48029121403",48029121403,"+29.5033956,-098.3839005",0.326128869667109,0.927272229222594,0,0.18840619602392,0.188837053421923
61815,"TX, Bexar, 48029121404",48029121404,"+29.4788025,-098.3925101",0.32582264680568,0.927272229222594,0,0.187181304578204,0.188837053421923
61816,"TX, Bexar, 48029121501",48029121501,"+29.5368945,-098.3497316",0.324454966048174,0.927272229222594,0,0.18171058154818,0.188837053421923
61817,"TX, Bexar, 48029121504",48029121504,"+29.5300879,-098.3641419",0.321809378179111,0.927272229222594,0,0.19201893764752,0.167946345846331
61818,"TX, Bexar, 48029121505",48029121505,"+29.5230576,-098.3286819",0.323333295791704,0.927272229222594,0,0.177223900522299,0.188837053421923
61819,"TX, Bexar, 48029121506",48029121506,"+29.5140315,-098.3428169",0.320599969911782,0.927272229222594,0,0.187181304578204,0.167946345846331
61820,"TX, Bexar, 48029121507",48029121507,"+29.5177452,-098.3592662",0.321214135987794,0.927272229222594,0,0.189637968882252,0.167946345846331
61821,"TX, Bexar, 48029121508",48029121508,"+29.5064099,-098.3583017",0.316737777080838,0.927272229222594,0,0.171732533254426,0.167946345846331
61822,"TX, Bexar, 48029121601",48029121601,"+29.5482149,-098.3032198",0.320266221399887,0.927272229222594,0,0.185846310530626,0.167946345846331
61823,"TX, Bexar, 48029121604",48029121604,"+29.5297535,-098.3131309",0.31970022521219,0.927272229222594,0,0.183582325779836,0.167946345846331
