row#,Name,FIPS,Source,ToxPi Score,Socioeconomic Stressors,Housing Composition & Disability,Minority Status & Language,Housing Type & Transportation
62609,"TX, Comal, 48091310503",48091310503,"+29.7334987,-098.1006786",0.432943162922475,0.201108095312005,0.585458781766454,0.471170290472967,0.474035484138474
62610,"TX, Comal, 48091310603",48091310603,"+29.9653032,-098.2882569",0.395371826421143,0.416350106075662,0.503347724095455,0.474822411128047,0.186967064385406
62611,"TX, Comal, 48091310604",48091310604,"+29.8826756,-098.2746556",0.35944030952473,0.242240205203734,0.467583644146427,0.445312057886152,0.282625330862606
62612,"TX, Comal, 48091310605",48091310605,"+29.9077583,-098.3406875",0.464242272763076,0.444460116452906,0.586226582493425,0.505862568367182,0.32041982373879
62613,"TX, Comal, 48091310606",48091310606,"+29.8945877,-098.1815070",0.432227779868845,0.323185134142171,0.594589966364764,0.4236003669527,0.387535652015746
62614,"TX, Comal, 48091310607",48091310607,"+29.8467788,-098.2194319",0.403011233108988,0.339564593891421,0.513064538148514,0.445966257810862,0.313449542585155
62615,"TX, Comal, 48091310608",48091310608,"+29.8575376,-098.3287811",0.520252237977717,0.484985208354204,0.660079945491815,0.539715040127857,0.396228757936993
62616,"TX, Comal, 48091310701",48091310701,"+29.7564925,-098.2997943",0.330147457838624,0.265545671478502,0.371391416274782,0.383917349039143,0.299735394562068
62617,"TX, Comal, 48091310702",48091310702,"+29.8557112,-098.4725302",0.344818247709691,0.173148235929304,0.500342191700977,0.432565788672712,0.27321677453577
62618,"TX, Comal, 48091310703",48091310703,"+29.8341035,-098.3880536",0.313326876976082,0.16002134632975,0.477235307966276,0.398708964707157,0.217341888901147
62619,"TX, Comal, 48091310704",48091310704,"+29.7746940,-098.5079506",0.381855763832073,0.220636230931931,0.502566667621442,0.550526911276056,0.253693245498862
62620,"TX, Comal, 48091310801",48091310801,"+29.6722189,-098.3273894",0.338071974107087,0.106067910983445,0.498728102957649,0.454250064688988,0.293241817798268
62621,"TX, Comal, 48091310802",48091310802,"+29.6638353,-098.2259438",0.48100013212143,0.336469863742224,0.493753723337769,0.550532216803977,0.543244724601751
62622,"TX, Comal, 48091310901",48091310901,"+29.7785170,-098.2181548",0.34251050474985,0.16076766507792,0.472381382645167,0.369492898335398,0.367400072940914
62623,"TX, Comal, 48091310902",48091310902,"+29.7761525,-098.0857181",0.371152760906983,0.243691497485783,0.380743380669871,0.50783405025676,0.35234211521552
62624,"TX, Comal, 48091310903",48091310903,"+29.8397070,-098.0628862",0.364224091299022,0.195697916932155,0.541244238958796,0.406195867115067,0.31375834219007
62625,"TX, Comanche, 48093950100",48093950100,"+32.1103180,-098.5976725",0.559687846732993,0.475877024305312,0.653293805387692,0.496526944633521,0.613053612605449
62626,"TX, Comanche, 48093950200",48093950200,"+31.9168827,-098.6640723",0.444306615465678,0.301398159945977,0.637564757757582,0.438675700672423,0.39958784348673
62627,"TX, Comanche, 48093950300",48093950300,"+31.9056761,-098.5847547",0.714220705950485,0.687332688166511,0.771797352464933,0.595277143362353,0.802475639808142
62628,"TX, Comanche, 48093950400",48093950400,"+31.8550383,-098.3741211",0.593250295224213,0.680590054163622,0.586421375104928,0.550220057128193,0.55576969450011
62629,"TX, Concho, 48095950300",48095950300,"+31.3188647,-099.8636483",0.512199424190038,0.538997086163427,0.307647863360084,0.632101482123417,0.570051265113224
62630,"TX, Cooke, 48097000100",48097000100,"+33.7657734,-097.0719251",0.475412606118488,0.42607073842063,0.542452843227201,0.475038516669376,0.458088326156745
62631,"TX, Cooke, 48097000200",48097000200,"+33.7366058,-097.3543190",0.390350300283979,0.198317915736648,0.499268736674619,0.371322531518727,0.492492017205922
62632,"TX, Cooke, 48097000400",48097000400,"+33.6615833,-097.1763497",0.648941215142787,0.817882640985214,0.494598264755321,0.571437623058824,0.711846331771788
62633,"TX, Cooke, 48097000500",48097000500,"+33.6528828,-097.1440606",0.727200239785155,0.938672414537518,0.745162773351896,0.581451475594707,0.643514295656501
62634,"TX, Cooke, 48097000600",48097000600,"+33.6528773,-097.1212073",0.661629946616474,0.75613203293516,0.687957053058238,0.597365588157333,0.605065112315165
62635,"TX, Cooke, 48097000700",48097000700,"+33.5130829,-097.0158344",0.360965787248671,0.269131967063925,0.517791167216032,0.325483793274191,0.331456221440537
62636,"TX, Cooke, 48097000900",48097000900,"+33.5090619,-097.2943810",0.463573502778549,0.421005134652699,0.603457546112184,0.442478107301248,0.387353223048063
62637,"TX, Cooke, 48097001100",48097001100,"+33.6081117,-097.1225432",0.56774313242086,0.485755232236924,0.660558612658051,0.574425152217802,0.550233532570664
62638,"TX, Coryell, 48099010101",48099010101,"+31.4919842,-097.6318704",0.50866467298418,0.520533689528322,0.682474786127597,0.419576353369756,0.412073862911046
62639,"TX, Coryell, 48099010102",48099010102,"+31.4201682,-097.9699209",0.440175060882176,0.442542894864478,0.641521202192929,0.410013701574477,0.26662244489682
62640,"TX, Coryell, 48099010201",48099010201,"+31.4768851,-097.7218822",0.418696154363146,0.634534235734759,0.131240605958116,0.572057703950493,0.336952071809216
62641,"TX, Coryell, 48099010202",48099010202,"+31.4523806,-097.6780802",0.644217604068108,0.703660389762173,0.755808584349711,0.478540197828342,0.638861244332207
62642,"TX, Coryell, 48099010300",48099010300,"+31.4335228,-097.7707734",0.636536141343503,0.784241861276695,0.586107845266697,0.475575136388666,0.700219722441955
62643,"TX, Coryell, 48099010400",48099010400,"+31.3870650,-097.6640917",0.575023816510267,0.628741484360157,0.683278588033475,0.498617232155575,0.489457961491862
62644,"TX, Coryell, 48099010501",48099010501,"+31.1452359,-097.8264239",0.468260790171099,0.749730241111448,0.514701955784297,0.468248135074629,0.140362828714021
62645,"TX, Coryell, 48099010502",48099010502,"+31.1441724,-097.8092301",0.471878283647646,0.701377513445953,0.404661739043189,0.47734949997653,0.30412438212491
62646,"TX, Coryell, 48099010503",48099010503,"+31.1420060,-097.7878821",0.365872111470822,0.456824399381197,0.218465415063515,0.464400886821793,0.323797744616785
62647,"TX, Coryell, 48099010504",48099010504,"+31.1154131,-097.8434965",0.425504619252265,0.597449277144425,0.304742623743442,0.461930788753832,0.337895787367361
62648,"TX, Coryell, 48099010601",48099010601,"+31.1282323,-097.8913641",0.606973804145733,0.680305569044164,0.626869596684503,0.530941772875231,0.589778277979034
62649,"TX, Coryell, 48099010603",48099010603,"+31.1412377,-097.9146034",0.534952666474638,0.54755175592703,0.599102435623759,0.522958279766836,0.470198194580927
62650,"TX, Coryell, 48099010604",48099010604,"+31.2149845,-097.9156668",0.467906767081923,0.514566983928699,0.687917134744252,0.448881658516845,0.220261291137896
62651,"TX, Coryell, 48099010701",48099010701,"+31.1291933,-097.9289455",0.466107822313953,0.396398926326963,0.562536236499454,0.495322339414649,0.410173787014746
62652,"TX, Coryell, 48099010702",48099010702,"+31.1117441,-097.9231057",0.480559630543439,0.372827057417671,0.647531732355906,0.518814042116473,0.383065690283706
62653,"TX, Coryell, 48099010802",48099010802,"+31.0909461,-097.9070695",0.504034668696613,0.582625753404373,0.589308783702193,0.425215913568122,0.418988224111763
62654,"TX, Coryell, 48099010803",48099010803,"+31.0995562,-097.8893869",0.409173972885998,0.403486307651135,0.600001304365548,0.455914993679784,0.177293285847525
62655,"TX, Coryell, 48099010804",48099010804,"+31.1171115,-097.8863112",0.595782990546486,0.624583774771442,0.749132726501493,0.543408080414941,0.466007380498068
62656,"TX, Coryell, 48099980000",48099980000,"+31.2548802,-097.7667096",0.419414868399292,0.616711542911042,0.275135251370987,0.467158085103457,0.318654594211682
62657,"TX, Cottle, 48101950100",48101950100,"+34.0919063,-100.2764416",0.6942278409008,0.829556117946604,0.89255432456034,0.510575881166131,0.544225039930124
62658,"TX, Crane, 48103950100",48103950100,"+31.4227965,-102.4877739",0.57475397942817,0.444286891707784,0.477575114656642,0.628306346417379,0.748847564930875
62659,"TX, Crockett, 48105950100",48105950100,"+30.7175316,-101.4042113",0.611180572182904,0.554099540002628,0.598884473839436,0.581150143999189,0.710588130890363
62660,"TX, Crosby, 48107950100",48107950100,"+33.6345663,-101.1801165",0.712984300567108,0.749194080124098,0.771519040142771,0.546031449428504,0.785192632573058
62661,"TX, Crosby, 48107950200",48107950200,"+33.6014344,-101.3498670",0.701436957974673,0.748314775989099,0.817499411192537,0.565477124015108,0.674456520701947
62662,"TX, Crosby, 48107950300",48107950300,"+33.5857708,-101.5056320",0.698106089438901,0.766458876597862,0.791588785812,0.593629677311674,0.640747018034069
62663,"TX, Culberson, 48109950300",48109950300,"+31.4459085,-104.5269447",0.73630784641337,0.848719574916506,0.785139128058335,0.631160630710625,0.680212051968017
62664,"TX, Dallam, 48111950100",48111950100,"+36.2863696,-102.5940204",0.513825552077857,0.4199147533785,0.569094329588013,0.504906636904922,0.561386488439995
62665,"TX, Dallam, 48111950300",48111950300,"+36.0696929,-102.5035660",0.610314203340395,0.635960206350881,0.571019107803246,0.631481385762764,0.602796113444687
62666,"TX, Dallas, 48113000100",48113000100,"+32.8166094,-096.7365761",0.346219882434239,0.13653383188454,0.230070631050037,0.618068618901007,0.40020644790137
62667,"TX, Dallas, 48113000201",48113000201,"+32.8327403,-096.7571634",0.304332329504883,0.0476955015637734,0.235703648062753,0.612893113543452,0.321037054849554
62668,"TX, Dallas, 48113000202",48113000202,"+32.8318688,-096.7662373",0.398154787879051,0.0782682368481819,0.31220343073432,0.646111634487844,0.556035849445858
62669,"TX, Dallas, 48113000300",48113000300,"+32.8301656,-096.7761317",0.333596809639012,0.176185867712842,0.213799446736778,0.663295953519945,0.281105970586481
62670,"TX, Dallas, 48113000401",48113000401,"+32.8113683,-096.8294336",0.676671507867682,0.655892675103105,0.447025231515723,0.841418657903273,0.762349466948625
62671,"TX, Dallas, 48113000404",48113000404,"+32.8195840,-096.8283003",0.458823654566986,0.38238246654843,0.12809974509759,0.786641741979526,0.5381706646424
62672,"TX, Dallas, 48113000405",48113000405,"+32.8134620,-096.8205415",0.572799564374033,0.729958025098735,0.0922240796865625,0.858773739799377,0.610242412911457
62673,"TX, Dallas, 48113000406",48113000406,"+32.8359733,-096.8529643",0.514771893220783,0.64304648977246,0.14392031458363,0.834887459375538,0.437233309151503
62674,"TX, Dallas, 48113000500",48113000500,"+32.8059309,-096.8122943",0.362008169672876,0.125619467087092,0.0563478398547535,0.723747538920605,0.542317832829052
62675,"TX, Dallas, 48113000601",48113000601,"+32.8265057,-096.8225476",0.519907893597986,0.444361414068116,0.255960955333055,0.814337537220108,0.564971667770665
62676,"TX, Dallas, 48113000603",48113000603,"+32.8189872,-096.8101799",0.268954690751092,0.0745108709175161,0.057614738399673,0.580369187919832,0.363323965767346
62677,"TX, Dallas, 48113000605",48113000605,"+32.8104822,-096.8071673",0.373509799204505,0.144150548893714,0.280555598571199,0.605105153353548,0.464227895999558
62678,"TX, Dallas, 48113000606",48113000606,"+32.8159774,-096.8010194",0.319574502134879,0.0304329001621475,0.350603109609245,0.585857462998195,0.311404535769928
62679,"TX, Dallas, 48113000701",48113000701,"+32.8106978,-096.7954523",0.234492971259087,0.0667350548071027,0.057829962006793,0.54154525975015,0.271861608472303
62680,"TX, Dallas, 48113000702",48113000702,"+32.8227094,-096.7886326",0.290852355065875,0.0498138107229006,0.124848311872135,0.534920270238224,0.453827027430238
62681,"TX, Dallas, 48113000800",48113000800,"+32.8078449,-096.7854163",0.613988693787366,0.639546804273801,0.343814948273051,0.841067062241993,0.631525960360621
62682,"TX, Dallas, 48113000900",48113000900,"+32.8137285,-096.7811383",0.508425214368881,0.514665342383046,0.111882700974736,0.803600797498256,0.603552016619488
62683,"TX, Dallas, 48113001001",48113001001,"+32.8211822,-096.7765460",0.343615894822999,0.147497280357893,0.283765387370817,0.655801126936909,0.287399784626376
62684,"TX, Dallas, 48113001002",48113001002,"+32.8155628,-096.7754602",0.500799729686477,0.420656404375244,0.282061976736337,0.79653980179069,0.503940735843636
62685,"TX, Dallas, 48113001101",48113001101,"+32.8156844,-096.7659906",0.39329093777493,0.203447411547768,0.206219375164343,0.68406887651677,0.479428087870839
62686,"TX, Dallas, 48113001102",48113001102,"+32.8179521,-096.7573709",0.267804795535275,0.0814466645955503,0.134124042051483,0.492879762080246,0.36276871341382
62687,"TX, Dallas, 48113001202",48113001202,"+32.8006261,-096.7353098",0.400873132872427,0.303361310758607,0.183511658307682,0.707655337252335,0.408964225171083
62688,"TX, Dallas, 48113001203",48113001203,"+32.8026242,-096.7440785",0.528238817292712,0.545532825669193,0.419427790621247,0.79846417632961,0.349530476550797
62689,"TX, Dallas, 48113001204",48113001204,"+32.7987176,-096.7483977",0.657922480875035,0.770257389932007,0.527558499985061,0.889242408186394,0.444631625396676
62690,"TX, Dallas, 48113001301",48113001301,"+32.8060919,-096.7527967",0.504082074012382,0.304625155237856,0.481988892559268,0.693418580767473,0.53629566748493
62691,"TX, Dallas, 48113001302",48113001302,"+32.8003388,-096.7628648",0.60575546050995,0.637235390540104,0.356427521052088,0.791059605691471,0.638299324756135
62692,"TX, Dallas, 48113001400",48113001400,"+32.8076818,-096.7617429",0.626188667031263,0.55874733048403,0.428591017601664,0.805978925212729,0.711437394826629
62693,"TX, Dallas, 48113001502",48113001502,"+32.7935764,-096.7692063",0.679112071597916,0.732936575302558,0.362399927450164,0.854203033594768,0.766908750044173
62694,"TX, Dallas, 48113001503",48113001503,"+32.8029110,-096.7769554",0.811470546996596,0.902260104047774,0.53804117115745,0.855795831047111,0.949785081734048
62695,"TX, Dallas, 48113001504",48113001504,"+32.8003476,-096.7737126",0.692239038234668,0.784021875828137,0.328788903640048,0.817055323480209,0.839090049990278
62696,"TX, Dallas, 48113001600",48113001600,"+32.7979464,-096.7890632",0.52235006235732,0.497977302390264,0.428986493831094,0.734777215789451,0.427659237418473
62697,"TX, Dallas, 48113001701",48113001701,"+32.7899075,-096.7951593",0.33720855566887,0.165454052386864,0.167069587300014,0.612425574760061,0.403885008228541
62698,"TX, Dallas, 48113001703",48113001703,"+32.7995347,-096.7968999",0.243987580889303,0.109355534862791,0.0159349925631195,0.624402021566286,0.226257774565014
62699,"TX, Dallas, 48113001704",48113001704,"+32.7939051,-096.8009704",0.237059945783731,0.155272851271802,0.0535807707408839,0.526090539023955,0.213295622098284
62700,"TX, Dallas, 48113001800",48113001800,"+32.8001934,-096.8036295",0.305805615371817,0.126743545371765,0.0431365785388589,0.539212045053077,0.514130292523568
62701,"TX, Dallas, 48113001900",48113001900,"+32.7917046,-096.8090404",0.279613919410081,0.109170398466492,0.0573632886501877,0.583346694267787,0.368575296255859
62702,"TX, Dallas, 48113002000",48113002000,"+32.7597444,-096.8173369",0.695711258760428,0.775084112703089,0.462421571356977,0.860909769523834,0.684429581457813
62703,"TX, Dallas, 48113002100",48113002100,"+32.7842490,-096.8028979",0.47255894174193,0.352838985247896,0.107721124648589,0.728555475928528,0.701120181142706
62704,"TX, Dallas, 48113002200",48113002200,"+32.7901761,-096.7801634",0.473757370129305,0.476890608714086,0.218296364874685,0.596924622288249,0.6029178846402
62705,"TX, Dallas, 48113002400",48113002400,"+32.7939108,-096.7573363",0.678616934351235,0.780806211272446,0.324518063362782,0.862637939681953,0.746505523087759
62706,"TX, Dallas, 48113002500",48113002500,"+32.7853521,-096.7452468",0.785090511602129,0.890751412242241,0.706599461441636,0.873347399935264,0.669663772789376
62707,"TX, Dallas, 48113002701",48113002701,"+32.7738368,-096.7396150",0.840727278017995,0.979217872230929,0.737959458042401,0.88569509294113,0.760036688857519
62708,"TX, Dallas, 48113002702",48113002702,"+32.7701729,-096.7507889",0.75523993318043,0.849245720754635,0.721625349401027,0.836266494116677,0.613822168449381
62709,"TX, Dallas, 48113003101",48113003101,"+32.7798448,-096.7992744",0.362377942885313,0.281839222352023,0.0916959897335705,0.444368087826132,0.631608471629529
62710,"TX, Dallas, 48113003400",48113003400,"+32.7589159,-096.7809362",0.803897165987424,0.885885039612475,0.554330703675133,0.835434289133289,0.9399386315288
62711,"TX, Dallas, 48113003700",48113003700,"+32.7630462,-096.7615226",0.853922513330707,0.91298226958395,0.807799663263444,0.882932767462662,0.81197535301277
62712,"TX, Dallas, 48113003800",48113003800,"+32.7576031,-096.7559946",0.761832532072114,0.876415276710862,0.659080464778568,0.871633220376903,0.640201166422123
62713,"TX, Dallas, 48113003901",48113003901,"+32.7599034,-096.7451821",0.754603653611939,0.920033441131417,0.699940829731794,0.792694348073805,0.605745995510739
62714,"TX, Dallas, 48113003902",48113003902,"+32.7484474,-096.7543229",0.716614992512706,0.904437003776242,0.512331859184439,0.872123447529339,0.577567659560805
62715,"TX, Dallas, 48113004000",48113004000,"+32.7459601,-096.7664260",0.731019591635436,0.899684080814344,0.488845486708603,0.8382241767553,0.697324622263498
62716,"TX, Dallas, 48113004100",48113004100,"+32.7524603,-096.8034032",0.814355427371022,0.97362756938615,0.711496764964616,0.877330245849151,0.694967129284171
62717,"TX, Dallas, 48113004201",48113004201,"+32.7584519,-096.8299088",0.594661969654189,0.491454648729616,0.520073139895688,0.777188443861502,0.589931646129952
62718,"TX, Dallas, 48113004202",48113004202,"+32.7553003,-096.8502176",0.525813364491922,0.438340475981862,0.291920172143194,0.823660515622302,0.549332294220331
62719,"TX, Dallas, 48113004300",48113004300,"+32.7725106,-096.8393198",0.572769349154432,0.522539390655313,0.370383962255213,0.822435965796322,0.575718077910878
62720,"TX, Dallas, 48113004400",48113004400,"+32.7603016,-096.8446803",0.438398831697405,0.311932593742327,0.28980243610251,0.736090550205225,0.415769746739557
62721,"TX, Dallas, 48113004500",48113004500,"+32.7439348,-096.8661076",0.634634699525073,0.678809461926888,0.424334007000928,0.861448342245733,0.573946986926743
62722,"TX, Dallas, 48113004600",48113004600,"+32.7472866,-096.8434614",0.502941945765158,0.39063618390104,0.354073733885392,0.76245379544691,0.504604069827292
62723,"TX, Dallas, 48113004700",48113004700,"+32.7462987,-096.8302300",0.795165578759536,0.896480125654766,0.59037832242867,0.879762181600221,0.814041685354486
62724,"TX, Dallas, 48113004800",48113004800,"+32.7436768,-096.8175500",0.795979324634754,0.919064843820679,0.532063770708151,0.877749791452746,0.855038892557441
62725,"TX, Dallas, 48113004900",48113004900,"+32.7365697,-096.8051170",0.814146686362293,0.949417654574608,0.790674139560911,0.875710561551551,0.640784389762099
62726,"TX, Dallas, 48113005000",48113005000,"+32.7384312,-096.8303581",0.732707985896494,0.784109454830029,0.39806404403389,0.884992915524992,0.863665529197064
62727,"TX, Dallas, 48113005100",48113005100,"+32.7362312,-096.8424120",0.639690822674129,0.713529693680595,0.552754358484388,0.858473532135644,0.43400570639589
62728,"TX, Dallas, 48113005200",48113005200,"+32.7406038,-096.8507934",0.68541206416847,0.779001404428793,0.518353873292279,0.867927341574952,0.576365637377855
62729,"TX, Dallas, 48113005300",48113005300,"+32.7341224,-096.8602455",0.701068568003313,0.860881206817095,0.496114694448942,0.866198154341565,0.581080216405652
62730,"TX, Dallas, 48113005400",48113005400,"+32.7273124,-096.8174397",0.752867335910134,0.829378359988338,0.59125428528202,0.866435491417733,0.724401206952444
62731,"TX, Dallas, 48113005500",48113005500,"+32.7251819,-096.7995404",0.829829386471216,0.906573405852351,0.731564753472222,0.874853090538467,0.806326296021825
62732,"TX, Dallas, 48113005600",48113005600,"+32.7123835,-096.8208122",0.74569370914686,0.944778167192338,0.464182918655171,0.887463977331109,0.686349773408822
62733,"TX, Dallas, 48113005700",48113005700,"+32.6991472,-096.7998980",0.828172953735725,0.935416551996645,0.693113250267892,0.878600359963372,0.80556165271499
62734,"TX, Dallas, 48113005901",48113005901,"+32.6930871,-096.8082134",0.766620384314181,0.857403002098987,0.685217305139864,0.872944045896428,0.650917184121446
62735,"TX, Dallas, 48113005902",48113005902,"+32.6962613,-096.8186949",0.895313183149917,0.938090545532959,0.863181667584149,0.869955591100138,0.910024928382421
62736,"TX, Dallas, 48113006001",48113006001,"+32.7073493,-096.8357182",0.733824050470211,0.941599285855642,0.535414417977513,0.695312431015748,0.762970067031941
62737,"TX, Dallas, 48113006002",48113006002,"+32.6966562,-096.8279838",0.721414420964408,0.875624507679736,0.517158016330899,0.631890273828904,0.860984886018092
62738,"TX, Dallas, 48113006100",48113006100,"+32.6985450,-096.8485670",0.729073653462314,0.737017827163015,0.759641884111977,0.663636985873063,0.755997916701203
62739,"TX, Dallas, 48113006200",48113006200,"+32.7239994,-096.8330548",0.735779730306657,0.888096669833983,0.566238076980471,0.852792012047377,0.635992162364797
62740,"TX, Dallas, 48113006301",48113006301,"+32.7130710,-096.8485394",0.669896508732468,0.720994291711896,0.513592375576462,0.879113592496963,0.565885775144553
62741,"TX, Dallas, 48113006302",48113006302,"+32.7251924,-096.8473774",0.703978474491908,0.840373274030793,0.542765953156569,0.857810674875251,0.57496399590502
62742,"TX, Dallas, 48113006401",48113006401,"+32.7258759,-096.8635665",0.663163718950657,0.814797971863053,0.546124988384272,0.876269122410529,0.415462793144773
62743,"TX, Dallas, 48113006402",48113006402,"+32.7274494,-096.8734340",0.68503295391855,0.79519927600003,0.472385022690509,0.876463835681349,0.596083681302311
62744,"TX, Dallas, 48113006501",48113006501,"+32.7300528,-096.8883306",0.663289491786993,0.632706505587673,0.533742975539766,0.895823372011092,0.59088511400944
62745,"TX, Dallas, 48113006502",48113006502,"+32.7225588,-096.8837859",0.685561079114953,0.746432927885642,0.503930959573479,0.88744126891314,0.604439160087549
62746,"TX, Dallas, 48113006700",48113006700,"+32.7442442,-096.8867307",0.749755346181912,0.850786901781609,0.451149037366383,0.894194289492701,0.802891156086954
62747,"TX, Dallas, 48113006800",48113006800,"+32.7538742,-096.8647377",0.724066585544021,0.668871244744411,0.506904112803909,0.850808494673787,0.869682489953978
62748,"TX, Dallas, 48113006900",48113006900,"+32.7622528,-096.8664039",0.792914428658044,0.937950662184189,0.595807541855582,0.88934867280923,0.748550837783177
62749,"TX, Dallas, 48113007101",48113007101,"+32.8443119,-096.8175334",0.376507996328698,0.186752020631522,0.320269215707799,0.604100063461771,0.3949106855137
62750,"TX, Dallas, 48113007102",48113007102,"+32.8431578,-096.8284897",0.566661635037275,0.506530635898299,0.275427204221541,0.759009265887524,0.725679434141735
62751,"TX, Dallas, 48113007201",48113007201,"+32.8592616,-096.8740141",0.695000479942702,0.806942172298058,0.486677415548464,0.665183537567964,0.821198794356322
62752,"TX, Dallas, 48113007202",48113007202,"+32.8618882,-096.8652627",0.658402908660129,0.865326188891586,0.471049781583133,0.664507105419427,0.632728558746369
62753,"TX, Dallas, 48113007301",48113007301,"+32.8595008,-096.8137240",0.317277552918741,0.0219075537875312,0.28139409840076,0.561072672781347,0.404735886705326
62754,"TX, Dallas, 48113007302",48113007302,"+32.8593389,-096.8345017",0.449345306537251,0.212251453687494,0.297686333329453,0.742351569108,0.545091870024058
62755,"TX, Dallas, 48113007601",48113007601,"+32.8876783,-096.8294995",0.438153420107625,0.143516779707017,0.495612091200169,0.716183981287194,0.397300828236121
62756,"TX, Dallas, 48113007604",48113007604,"+32.8873452,-096.7953727",0.274540018139846,0.0319194880222772,0.318756396090596,0.585406659114165,0.162077529332347
62757,"TX, Dallas, 48113007605",48113007605,"+32.8879061,-096.8106441",0.335862756974213,0.0574735066122887,0.445922010517362,0.492879762080246,0.347175748686954
62758,"TX, Dallas, 48113007700",48113007700,"+32.8726561,-096.7954108",0.47023444766053,0.115536513711464,0.521926038183538,0.561657683526788,0.681817555220328
62759,"TX, Dallas, 48113007801",48113007801,"+32.8731554,-096.7776351",0.326751456272556,0.170777814130846,0.383772459796501,0.437658945165392,0.314796605997485
62760,"TX, Dallas, 48113007804",48113007804,"+32.9156922,-096.7570098",0.496086150180751,0.440252797253284,0.274195698830247,0.587736079580336,0.682160025059137
62761,"TX, Dallas, 48113007805",48113007805,"+32.9020124,-096.7577756",0.598296116244035,0.433042754857293,0.59173437017495,0.582599673684909,0.785807666258989
62762,"TX, Dallas, 48113007809",48113007809,"+32.8599333,-096.7400831",0.513104858546251,0.380730677704343,0.487469924966697,0.574861819285126,0.60935701222884
62763,"TX, Dallas, 48113007810",48113007810,"+32.9066453,-096.7392017",0.451341272459464,0.407430026518841,0.234175993139617,0.581001216460744,0.582757853718657
62764,"TX, Dallas, 48113007811",48113007811,"+32.8989901,-096.7232123",0.569047152114457,0.62018461343539,0.48149661596354,0.645667026417847,0.528840352641052
62765,"TX, Dallas, 48113007812",48113007812,"+32.8883641,-096.7495638",0.218538048010969,0.0654484835067237,0.341731686617342,0.323464347068924,0.143507674850886
62766,"TX, Dallas, 48113007815",48113007815,"+32.8799480,-096.7567463",0.696829013876487,0.914749652956064,0.482081963956035,0.675011845854344,0.715472592739503
62767,"TX, Dallas, 48113007818",48113007818,"+32.8671544,-096.7564983",0.708868669078455,0.89474732828159,0.527188412446725,0.674696700831446,0.738842234754059
62768,"TX, Dallas, 48113007819",48113007819,"+32.8655737,-096.7594157",0.557969203276999,0.636317095726033,0.383995790538391,0.651660126657889,0.559903800185685
62769,"TX, Dallas, 48113007820",48113007820,"+32.8673726,-096.7500504",0.68753157917828,0.864174422628743,0.614905805157386,0.665581163421598,0.605464925505394
62770,"TX, Dallas, 48113007821",48113007821,"+32.8734848,-096.7475389",0.618739987220348,0.870344693535682,0.438500873245777,0.677025147537365,0.489089234562567
62771,"TX, Dallas, 48113007822",48113007822,"+32.8768842,-096.7663931",0.418978996395278,0.29500619239407,0.294089513199704,0.533358627284277,0.55346165270306
62772,"TX, Dallas, 48113007823",48113007823,"+32.8924652,-096.7644299",0.669130584143262,0.789941096473345,0.576958183499324,0.658414165355103,0.651208891245277
62773,"TX, Dallas, 48113007824",48113007824,"+32.8778369,-096.7381193",0.264777681657588,0.118535930182712,0.355416003197092,0.425094169620914,0.160064623629633
62774,"TX, Dallas, 48113007825",48113007825,"+32.8936894,-096.7346404",0.483648928163148,0.501823255364885,0.455632644339301,0.607986316951666,0.369153495996741
62775,"TX, Dallas, 48113007826",48113007826,"+32.8712502,-096.7341870",0.353293921128126,0.180287307009246,0.293710580848866,0.57999325238172,0.359184544272672
62776,"TX, Dallas, 48113007827",48113007827,"+32.8825570,-096.7317495",0.563772235467038,0.674833143629459,0.585380765234846,0.630968243374573,0.363906789629276
62777,"TX, Dallas, 48113007902",48113007902,"+32.8480417,-096.7442803",0.392609607736562,0.121218647245219,0.503856029153386,0.388157342326775,0.557206412220868
62778,"TX, Dallas, 48113007903",48113007903,"+32.8500530,-096.7563889",0.339632371836874,0.156613551815847,0.407742663231825,0.41965278816272,0.374520484137102
62779,"TX, Dallas, 48113007906",48113007906,"+32.8603075,-096.7757080",0.341563572208403,0.0483011356575831,0.519081358887213,0.449893721609051,0.348978072679766
62780,"TX, Dallas, 48113007909",48113007909,"+32.8534756,-096.7665915",0.336813744483204,0.37458466145393,0.075042780865915,0.561028388088929,0.33659914752404
62781,"TX, Dallas, 48113007910",48113007910,"+32.8573642,-096.7615318",0.319494729929838,0.297279935101705,0.0359468057446324,0.585983882212521,0.358768296660494
62782,"TX, Dallas, 48113007911",48113007911,"+32.8614287,-096.7594170",0.269594353630243,0.190545955448694,0.0336574446931246,0.487722638802118,0.366451375577034
62783,"TX, Dallas, 48113007912",48113007912,"+32.8615788,-096.7674673",0.214374580686717,0.12804680324926,0.0188706266148723,0.390137632322509,0.320443260560228
62784,"TX, Dallas, 48113007913",48113007913,"+32.8483159,-096.7671237",0.388637570338969,0.141952671245336,0.341446850551394,0.690696759009649,0.380454000549499
62785,"TX, Dallas, 48113007914",48113007914,"+32.8421574,-096.7694859",0.410651989723278,0.50289877531583,0.0182712323835137,0.663881836240752,0.457556114953017
62786,"TX, Dallas, 48113008000",48113008000,"+32.8378611,-096.7360189",0.340364222989797,0.0260117858106471,0.399986001485422,0.614695477326462,0.320763627336657
