row#,Name,FIPS,Source,ToxPi Score,Sectors Vulnerable to Disruption,Costs of Climate Disasters
64085,"TX, Harris, 48201254700",48201254700,"+29.6859304,-094.9543866",0.46066599344888,0.25620422968996,0.6651277572078
64086,"TX, Harris, 48201310100",48201310100,"+29.7547757,-095.3429694",0.470066934732753,0.25620422968996,0.683929639775546
64087,"TX, Harris, 48201310200",48201310200,"+29.7434758,-095.3511172",0.413051225946198,0.25620422968996,0.569898222202437
64088,"TX, Harris, 48201310300",48201310300,"+29.7364559,-095.3359747",0.439361552616285,0.25620422968996,0.622518875542611
64089,"TX, Harris, 48201310400",48201310400,"+29.7514647,-095.3287113",0.457142563736921,0.25620422968996,0.658080897783882
64090,"TX, Harris, 48201310500",48201310500,"+29.7465598,-095.3167847",0.466547351559781,0.25620422968996,0.676890473429602
64091,"TX, Harris, 48201310600",48201310600,"+29.7325390,-095.3248198",0.441330211269758,0.25620422968996,0.626456192849556
64092,"TX, Harris, 48201310700",48201310700,"+29.7223929,-095.3144552",0.443654290125615,0.25620422968996,0.631104350561271
64093,"TX, Harris, 48201310800",48201310800,"+29.7299752,-095.3107949",0.42430773763733,0.25620422968996,0.592411245584701
64094,"TX, Harris, 48201310900",48201310900,"+29.7357279,-095.3009728",0.442137984456997,0.25620422968996,0.628071739224035
64095,"TX, Harris, 48201311000",48201311000,"+29.7451188,-095.2971113",0.467628229015087,0.25620422968996,0.679052228340214
64096,"TX, Harris, 48201311100",48201311100,"+29.7332048,-095.2862683",0.445412927750405,0.25620422968996,0.634621625810851
64097,"TX, Harris, 48201311200",48201311200,"+29.7189931,-095.2991593",0.463624751237568,0.25620422968996,0.671045272785177
64098,"TX, Harris, 48201311300",48201311300,"+29.7097213,-095.2945292",0.435655796956349,0.25620422968996,0.615107364222739
64099,"TX, Harris, 48201311400",48201311400,"+29.7187802,-095.2751525",0.435836584288731,0.25620422968996,0.615468938887504
64100,"TX, Harris, 48201311500",48201311500,"+29.7083733,-095.2819707",0.445376000976132,0.25620422968996,0.634547772262303
64101,"TX, Harris, 48201311600",48201311600,"+29.7011087,-095.2861718",0.426395638999395,0.25620422968996,0.59658704830883
64102,"TX, Harris, 48201311700",48201311700,"+29.6999461,-095.3073238",0.440356267598286,0.25620422968996,0.624508305506612
64103,"TX, Harris, 48201311800",48201311800,"+29.7010822,-095.3235663",0.463817847494708,0.25620422968996,0.671431465299457
64104,"TX, Harris, 48201311900",48201311900,"+29.7170693,-095.3251747",0.431608468634381,0.25620422968996,0.607012707578802
64105,"TX, Harris, 48201312000",48201312000,"+29.7153838,-095.3513343",0.461939967161326,0.25620422968996,0.667675704632692
64106,"TX, Harris, 48201312100",48201312100,"+29.7222737,-095.3446050",0.420590442360434,0.25620422968996,0.584976655030908
64107,"TX, Harris, 48201312200",48201312200,"+29.7321056,-095.3497568",0.410927167117657,0.25620422968996,0.565650104545354
64108,"TX, Harris, 48201312300",48201312300,"+29.7378633,-095.3604134",0.410078620617157,0.25620422968996,0.563953011544354
64109,"TX, Harris, 48201312400",48201312400,"+29.7298994,-095.3610157",0.415319914640645,0.25620422968996,0.574435599591331
64110,"TX, Harris, 48201312500",48201312500,"+29.7399658,-095.3728877",0.438039112512605,0.25620422968996,0.61987399533525
64111,"TX, Harris, 48201312600",48201312600,"+29.7252336,-095.3805516",0.468992211739826,0.25620422968996,0.681780193789692
64112,"TX, Harris, 48201312700",48201312700,"+29.7265569,-095.3678989",0.411307974477356,0.25620422968996,0.566411719264751
64113,"TX, Harris, 48201312800",48201312800,"+29.7219584,-095.3579409",0.410814078871443,0.25620422968996,0.565423928052927
64114,"TX, Harris, 48201312900",48201312900,"+29.7140414,-095.3624725",0.46035288517535,0.25620422968996,0.66450154066074
64115,"TX, Harris, 48201313000",48201313000,"+29.7186806,-095.3718274",0.426024063333265,0.25620422968996,0.59584389697657
64116,"TX, Harris, 48201313100",48201313100,"+29.7151006,-095.3862121",0.465121824211252,0.25620422968996,0.674039418732545
64117,"TX, Harris, 48201313200",48201313200,"+29.7065324,-095.3595086",0.460539826970111,0.25620422968996,0.664875424250262
64118,"TX, Harris, 48201313300",48201313300,"+29.7045424,-095.3355622",0.42044812041792,0.25620422968996,0.58469201114588
64119,"TX, Harris, 48201313400",48201313400,"+29.6941920,-095.3382526",0.423366104893348,0.25620422968996,0.590527980096737
64120,"TX, Harris, 48201313500",48201313500,"+29.6887139,-095.3478932",0.414477522602524,0.25620422968996,0.572750815515088
64121,"TX, Harris, 48201313600",48201313600,"+29.6916457,-095.3575750",0.435191135046737,0.25620422968996,0.614178040403515
64122,"TX, Harris, 48201313700",48201313700,"+29.6975006,-095.3664610",0.414995266750155,0.25620422968996,0.57378630381035
64123,"TX, Harris, 48201313800",48201313800,"+29.6877873,-095.3722314",0.434898028775939,0.25620422968996,0.613591827861918
64124,"TX, Harris, 48201313900",48201313900,"+29.6918671,-095.3839029",0.438864579779184,0.25620422968996,0.621524929868408
64125,"TX, Harris, 48201314001",48201314001,"+29.6990020,-095.3923379",0.446717673774747,0.25620422968996,0.637231117859534
64126,"TX, Harris, 48201314002",48201314002,"+29.6872980,-095.3965766",0.447292346699383,0.25620422968996,0.638380463708806
64127,"TX, Harris, 48201314300",48201314300,"+29.6837629,-095.4194457",0.435541939402338,0.25620422968996,0.614879649114717
64128,"TX, Harris, 48201314400",48201314400,"+29.6899391,-095.4055767",0.434021787194733,0.25620422968996,0.611839344699507
64129,"TX, Harris, 48201320100",48201320100,"+29.6946696,-095.2812683",0.420101931909103,0.25620422968996,0.583999634128246
64130,"TX, Harris, 48201320200",48201320200,"+29.6971860,-095.2749645",0.470780852368713,0.25620422968996,0.685357475047467
64131,"TX, Harris, 48201320500",48201320500,"+29.6991881,-095.2440992",0.470366964773728,0.25620422968996,0.684529699857496
64132,"TX, Harris, 48201320601",48201320601,"+29.6839896,-095.2628520",0.438387608944814,0.25620422968996,0.620570988199668
64133,"TX, Harris, 48201320602",48201320602,"+29.6774601,-095.2575385",0.434753398910033,0.25620422968996,0.613302568130107
64134,"TX, Harris, 48201320700",48201320700,"+29.6713766,-095.2499841",0.435300376753964,0.25620422968996,0.614396523817968
64135,"TX, Harris, 48201320800",48201320800,"+29.6598021,-095.2409939",0.45160047036466,0.25620422968996,0.646996711039361
64136,"TX, Harris, 48201320900",48201320900,"+29.6482198,-095.2348778",0.453654522183641,0.25620422968996,0.651104814677322
64137,"TX, Harris, 48201321000",48201321000,"+29.6375273,-095.2253170",0.484089107955434,0.25620422968996,0.711973986220908
64138,"TX, Harris, 48201321100",48201321100,"+29.6218647,-095.2094641",0.47127628659022,0.25620422968996,0.68634834349048
64139,"TX, Harris, 48201321200",48201321200,"+29.6369249,-095.2004177",0.454363054665019,0.25620422968996,0.652521879640079
64140,"TX, Harris, 48201321300",48201321300,"+29.6463260,-095.2142659",0.453726067808796,0.25620422968996,0.651247905927633
64141,"TX, Harris, 48201321401",48201321401,"+29.6659390,-095.2270082",0.439413865546507,0.25620422968996,0.622623501403053
64142,"TX, Harris, 48201321402",48201321402,"+29.6566166,-095.2197720",0.437679076463435,0.25620422968996,0.61915392323691
64143,"TX, Harris, 48201321500",48201321500,"+29.6650372,-095.2118862",0.435407310537799,0.25620422968996,0.614610391385638
64144,"TX, Harris, 48201321600",48201321600,"+29.6772057,-095.2196184",0.449853372356831,0.25620422968996,0.643502515023702
64145,"TX, Harris, 48201321700",48201321700,"+29.6777300,-095.2355903",0.426967234692842,0.25620422968996,0.597730239695724
64146,"TX, Harris, 48201321800",48201321800,"+29.6876863,-095.2376936",0.428257363869033,0.25620422968996,0.600310498048106
64147,"TX, Harris, 48201321900",48201321900,"+29.6957699,-095.2248638",0.439704663893913,0.25620422968996,0.623205098097866
64148,"TX, Harris, 48201322000",48201322000,"+29.7014986,-095.2175119",0.438513775423583,0.25620422968996,0.620823321157205
64149,"TX, Harris, 48201322100",48201322100,"+29.6862136,-095.2110294",0.433983321804865,0.25620422968996,0.61176241391977
64150,"TX, Harris, 48201322200",48201322200,"+29.7048504,-095.2137873",0.413127387418138,0.25620422968996,0.570050545146316
64151,"TX, Harris, 48201322600",48201322600,"+29.6987606,-095.1561927",0.438993054181345,0.25620422968996,0.62178187867273
64152,"TX, Harris, 48201322700",48201322700,"+29.7018006,-095.1665939",0.44539984951785,0.25620422968996,0.634595469345741
64153,"TX, Harris, 48201322800",48201322800,"+29.7056151,-095.1818051",0.466301942372419,0.25620422968996,0.676399655054879
64154,"TX, Harris, 48201322900",48201322900,"+29.7034726,-095.1943057",0.433166316924057,0.25620422968996,0.610128404158154
64155,"TX, Harris, 48201323000",48201323000,"+29.6948991,-095.1919944",0.44204335959792,0.25620422968996,0.627882489505881
64156,"TX, Harris, 48201323100",48201323100,"+29.6879241,-095.1699930",0.424346203027199,0.25620422968996,0.592488176364438
64157,"TX, Harris, 48201323200",48201323200,"+29.6869069,-095.1829177",0.439066138422095,0.25620422968996,0.62192804715423
64158,"TX, Harris, 48201323300",48201323300,"+29.6871648,-095.2011254",0.425028579043467,0.25620422968996,0.593852928396974
64159,"TX, Harris, 48201323400",48201323400,"+29.6766069,-095.1995552",0.447516215268418,0.25620422968996,0.638828200846876
64160,"TX, Harris, 48201323500",48201323500,"+29.6635730,-095.2013272",0.447516215268418,0.25620422968996,0.638828200846876
64161,"TX, Harris, 48201323600",48201323600,"+29.6478150,-095.1912123",0.476611436164988,0.25620422968996,0.697018642640016
64162,"TX, Harris, 48201323701",48201323701,"+29.6551252,-095.1769249",0.435705801963178,0.25620422968996,0.615207374236397
64163,"TX, Harris, 48201323702",48201323702,"+29.6453192,-095.1766147",0.424730087618087,0.25620422968996,0.593255945546214
64164,"TX, Harris, 48201323801",48201323801,"+29.6743814,-095.1891936",0.430441428705769,0.25620422968996,0.604678627721578
64165,"TX, Harris, 48201323802",48201323802,"+29.6732440,-095.1791015",0.433840999862351,0.25620422968996,0.611477770034743
64166,"TX, Harris, 48201323900",48201323900,"+29.6744801,-095.1649829",0.429412864180684,0.25620422968996,0.602621498671408
64167,"TX, Harris, 48201324000",48201324000,"+29.6526201,-095.1668761",0.480845706281718,0.25620422968996,0.705487182873475
64168,"TX, Harris, 48201324100",48201324100,"+29.7226411,-095.1827432",0.482845137247085,0.25620422968996,0.70948604480421
64169,"TX, Harris, 48201324200",48201324200,"+29.7120023,-095.2487938",0.444007402404609,0.25620422968996,0.631810575119258
64170,"TX, Harris, 48201330100",48201330100,"+29.6344964,-095.4202061",0.484494533164648,0.25620422968996,0.712784836639337
64171,"TX, Harris, 48201330200",48201330200,"+29.6344876,-095.4537977",0.467985187833067,0.25620422968996,0.679766145976174
64172,"TX, Harris, 48201330301",48201330301,"+29.6371965,-095.4718710",0.475878285834093,0.25620422968996,0.695552341978227
64173,"TX, Harris, 48201330302",48201330302,"+29.6155676,-095.4760199",0.482434326883289,0.25620422968996,0.708664424076618
64174,"TX, Harris, 48201330303",48201330303,"+29.6282016,-095.4983778",0.471697097955382,0.25620422968996,0.687189966220804
64175,"TX, Harris, 48201330400",48201330400,"+29.6160446,-095.4544729",0.475098207727559,0.25620422968996,0.693992185765158
64176,"TX, Harris, 48201330500",48201330500,"+29.6225436,-095.4304614",0.477633076919896,0.25620422968996,0.699061924149833
64177,"TX, Harris, 48201330600",48201330600,"+29.6097242,-095.4324400",0.484502226242622,0.25620422968996,0.712800222795284
64178,"TX, Harris, 48201330700",48201330700,"+29.5978587,-095.4428791",0.483613675736658,0.25620422968996,0.711023121783357
64179,"TX, Harris, 48201330800",48201330800,"+29.6011886,-095.3629055",0.500142253763174,0.25620422968996,0.744080277836388
64180,"TX, Harris, 48201330900",48201330900,"+29.6105285,-095.4031606",0.489041911554908,0.25620422968996,0.721879593419856
64181,"TX, Harris, 48201331100",48201331100,"+29.6750452,-095.3691988",0.43241624182162,0.25620422968996,0.608628253953281
64182,"TX, Harris, 48201331200",48201331200,"+29.6635175,-095.3705233",0.462870829596145,0.25620422968996,0.66953742950233
64183,"TX, Harris, 48201331300",48201331300,"+29.6465413,-095.3784722",0.483857546308425,0.25620422968996,0.71151086292689
64184,"TX, Harris, 48201331400",48201331400,"+29.6531251,-095.3602969",0.455737038391124,0.25620422968996,0.655269847092288
64185,"TX, Harris, 48201331500",48201331500,"+29.6315636,-095.3720762",0.487320200704392,0.25620422968996,0.718436171718824
64186,"TX, Harris, 48201331601",48201331601,"+29.6282827,-095.3481344",0.472786437796459,0.25620422968996,0.689368645902959
64187,"TX, Harris, 48201331602",48201331602,"+29.6278814,-095.3182656",0.455644721455439,0.25620422968996,0.655085213220919
64188,"TX, Harris, 48201331700",48201331700,"+29.6434456,-095.3322419",0.473738840849604,0.25620422968996,0.691273452009249
64189,"TX, Harris, 48201331800",48201331800,"+29.6522323,-095.3472317",0.439612346958228,0.25620422968996,0.623020464226497
64190,"TX, Harris, 48201331900",48201331900,"+29.6626734,-095.3466946",0.429413633488481,0.25620422968996,0.602623037287003
64191,"TX, Harris, 48201332000",48201332000,"+29.6722584,-095.3472142",0.440023157322024,0.25620422968996,0.623842084954089
64192,"TX, Harris, 48201332100",48201332100,"+29.6803818,-095.3443850",0.417728617354214,0.25620422968996,0.579253005018468
64193,"TX, Harris, 48201332200",48201332200,"+29.6805366,-095.3300429",0.438089886827231,0.25620422968996,0.619975543964503
64194,"TX, Harris, 48201332300",48201332300,"+29.6665461,-095.3234948",0.445178288872207,0.25620422968996,0.634152348054455
64195,"TX, Harris, 48201332400",48201332400,"+29.6581951,-095.3305738",0.479030909187719,0.25620422968996,0.701857588685479
64196,"TX, Harris, 48201332500",48201332500,"+29.6647618,-095.3076091",0.427899635743255,0.25620422968996,0.599595041796551
64197,"TX, Harris, 48201332600",48201332600,"+29.6749892,-095.3068102",0.47026387752888,0.25620422968996,0.6843235253678
64198,"TX, Harris, 48201332700",48201332700,"+29.6850663,-095.3139365",0.425710955059735,0.25620422968996,0.59521768042951
64199,"TX, Harris, 48201332800",48201332800,"+29.6897770,-095.3077088",0.434671082975714,0.25620422968996,0.613137936261469
64200,"TX, Harris, 48201332900",48201332900,"+29.6904192,-095.2904729",0.451226586775138,0.25620422968996,0.646248943860316
64201,"TX, Harris, 48201333000",48201333000,"+29.6815377,-095.2852604",0.432139291014567,0.25620422968996,0.608074352339174
64202,"TX, Harris, 48201333100",48201333100,"+29.6756473,-095.2778538",0.434091794204294,0.25620422968996,0.611979358718629
64203,"TX, Harris, 48201333201",48201333201,"+29.6693964,-095.2699523",0.433887158330194,0.25620422968996,0.611570086970427
64204,"TX, Harris, 48201333202",48201333202,"+29.6599820,-095.2646206",0.445373693052739,0.25620422968996,0.634543156415519
64205,"TX, Harris, 48201333300",48201333300,"+29.6382917,-095.2546360",0.478913205094722,0.25620422968996,0.701622180499484
64206,"TX, Harris, 48201333500",48201333500,"+29.6670103,-095.2823495",0.44249109673599,0.25620422968996,0.628777963782021
64207,"TX, Harris, 48201333600",48201333600,"+29.6589549,-095.2992029",0.448057038649969,0.25620422968996,0.639909847609979
64208,"TX, Harris, 48201333700",48201333700,"+29.6350072,-095.2943137",0.467520525923455,0.25620422968996,0.67883682215695
64209,"TX, Harris, 48201333800",48201333800,"+29.6121927,-095.2837799",0.488626485344328,0.25620422968996,0.721048740998695
64210,"TX, Harris, 48201333901",48201333901,"+29.6147732,-095.2606410",0.474538151651073,0.25620422968996,0.692872073612186
64211,"TX, Harris, 48201333902",48201333902,"+29.6182997,-095.2401055",0.47882011885124,0.25620422968996,0.70143600801252
64212,"TX, Harris, 48201334001",48201334001,"+29.6164272,-095.2262094",0.450923479502974,0.25620422968996,0.645642729315988
64213,"TX, Harris, 48201334002",48201334002,"+29.6083417,-095.2142568",0.435028811101492,0.25620422968996,0.613853392513024
64214,"TX, Harris, 48201334003",48201334003,"+29.6051658,-095.2300861",0.469895379093939,0.25620422968996,0.683586528497919
64215,"TX, Harris, 48201334100",48201334100,"+29.6545097,-095.4137206",0.495184834316915,0.25620422968996,0.734165438943871
64216,"TX, Harris, 48201340100",48201340100,"+29.5914701,-095.1839654",0.483492125104674,0.25620422968996,0.710780020519388
64217,"TX, Harris, 48201340201",48201340201,"+29.6105391,-095.1620000",0.459399712814407,0.25620422968996,0.662595195938854
64218,"TX, Harris, 48201340202",48201340202,"+29.6148694,-095.1253198",0.483510588491811,0.25620422968996,0.710816947293661
64219,"TX, Harris, 48201340203",48201340203,"+29.6085889,-095.1010362",0.485219990417569,0.25620422968996,0.714235751145178
64220,"TX, Harris, 48201340301",48201340301,"+29.5935323,-095.1253778",0.464176344928283,0.25620422968996,0.672148460166607
64221,"TX, Harris, 48201340302",48201340302,"+29.5997387,-095.1142661",0.447008472122153,0.25620422968996,0.637812714554346
64222,"TX, Harris, 48201340400",48201340400,"+29.5814459,-095.1121620",0.412641954197997,0.25620422968996,0.569079678706034
64223,"TX, Harris, 48201340500",48201340500,"+29.5662828,-095.1216260",0.444304355214394,0.25620422968996,0.632404480738828
64224,"TX, Harris, 48201340600",48201340600,"+29.5758631,-095.1312524",0.421949809238388,0.25620422968996,0.587695388786817
64225,"TX, Harris, 48201340700",48201340700,"+29.5627712,-095.1346066",0.445693725096446,0.25620422968996,0.635183220502932
64226,"TX, Harris, 48201340800",48201340800,"+29.5814930,-095.1438190",0.469066065288373,0.25620422968996,0.681927900886787
64227,"TX, Harris, 48201340900",48201340900,"+29.5712320,-095.1597488",0.470900864385103,0.25620422968996,0.685597499080246
64228,"TX, Harris, 48201341000",48201341000,"+29.5510250,-095.1412246",0.470318498382493,0.25620422968996,0.684432767075027
64229,"TX, Harris, 48201341100",48201341100,"+29.5397244,-095.1256714",0.46400478928947,0.25620422968996,0.67180534888898
64230,"TX, Harris, 48201341201",48201341201,"+29.5263117,-095.1114737",0.48239893872461,0.25620422968996,0.708593647759259
64231,"TX, Harris, 48201341202",48201341202,"+29.5447674,-095.0874816",0.482753589619198,0.25620422968996,0.709302949548435
64232,"TX, Harris, 48201341301",48201341301,"+29.5706402,-095.0924781",0.486180086548688,0.25620422968996,0.716155943407416
64233,"TX, Harris, 48201341302",48201341302,"+29.5532050,-095.1038682",0.467526680385834,0.25620422968996,0.678849131081708
64234,"TX, Harris, 48201341400",48201341400,"+29.5917302,-095.0695097",0.491726026459935,0.25620422968996,0.727247823229911
64235,"TX, Harris, 48201341501",48201341501,"+29.5779730,-095.0380818",0.484262202209842,0.25620422968996,0.712320174729724
64236,"TX, Harris, 48201341502",48201341502,"+29.5614543,-095.0375884",0.478710877144013,0.25620422968996,0.701217524598067
64237,"TX, Harris, 48201341600",48201341600,"+29.5915772,-095.0124729",0.490365890274183,0.25620422968996,0.724527550858407
64238,"TX, Harris, 48201341700",48201341700,"+29.6232275,-095.0105383",0.46602960741215,0.25620422968996,0.67585498513434
64239,"TX, Harris, 48201341800",48201341800,"+29.6337492,-095.0237758",0.470360810311349,0.25620422968996,0.684517390932738
64240,"TX, Harris, 48201342001",48201342001,"+29.6404539,-095.1259511",0.487697161525103,0.25620422968996,0.719190093360247
64241,"TX, Harris, 48201342002",48201342002,"+29.6430772,-095.1519773",0.480060243020602,0.25620422968996,0.703916256351244
64242,"TX, Harris, 48201342100",48201342100,"+29.6566646,-095.1380867",0.472937222124744,0.25620422968996,0.689670214559528
64243,"TX, Harris, 48201342200",48201342200,"+29.6735514,-095.1465361",0.440935556369706,0.25620422968996,0.625666883049453
64244,"TX, Harris, 48201342300",48201342300,"+29.6737001,-095.1312154",0.465819586383468,0.25620422968996,0.675434943076976
64245,"TX, Harris, 48201342400",48201342400,"+29.6958394,-095.1477107",0.464433293732605,0.25620422968996,0.672662357775251
64246,"TX, Harris, 48201342500",48201342500,"+29.6977920,-095.1293490",0.481947355047553,0.25620422968996,0.707690480405146
64247,"TX, Harris, 48201342700",48201342700,"+29.6960655,-095.1188728",0.439507721097786,0.25620422968996,0.622811212505612
64248,"TX, Harris, 48201342800",48201342800,"+29.6932891,-095.1025257",0.483409809170355,0.25620422968996,0.71061538865075
64249,"TX, Harris, 48201342900",48201342900,"+29.6702500,-095.1050381",0.478919359557101,0.25620422968996,0.701634489424242
64250,"TX, Harris, 48201343000",48201343000,"+29.6581300,-095.1073540",0.482692044995408,0.25620422968996,0.709179860300856
64251,"TX, Harris, 48201343100",48201343100,"+29.6588158,-095.0784324",0.464710244539659,0.25620422968996,0.673216259389358
64252,"TX, Harris, 48201343200",48201343200,"+29.6582899,-095.0491526",0.476248322884629,0.25620422968996,0.696292416079298
64253,"TX, Harris, 48201343301",48201343301,"+29.6841022,-095.0651043",0.474924344165353,0.25620422968996,0.693644458640747
64254,"TX, Harris, 48201343302",48201343302,"+29.6706816,-095.0618690",0.472954916204084,0.25620422968996,0.689705602718207
64255,"TX, Harris, 48201343600",48201343600,"+29.7209564,-095.0612181",0.480395661220256,0.25620422968996,0.704587092750551
64256,"TX, Harris, 48201343700",48201343700,"+29.6374126,-095.0618101",0.479859453685488,0.25620422968996,0.703514677681016
64257,"TX, Harris, 48201350100",48201350100,"+29.5759773,-095.2354972",0.498365922059044,0.25620422968996,0.740527614428128
64258,"TX, Harris, 48201350200",48201350200,"+29.5947120,-095.2325717",0.475529789401884,0.25620422968996,0.694855349113809
64259,"TX, Harris, 48201350300",48201350300,"+29.5828835,-095.2248573",0.443009610191418,0.25620422968996,0.629814990692877
64260,"TX, Harris, 48201350400",48201350400,"+29.5956619,-095.2091822",0.479347864000236,0.25620422968996,0.702491498310513
64261,"TX, Harris, 48201350500",48201350500,"+29.5821133,-095.1951117",0.493123858727758,0.25620422968996,0.730043487765557
64262,"TX, Harris, 48201350601",48201350601,"+29.5545735,-095.1718691",0.477576917450688,0.25620422968996,0.698949605211417
64263,"TX, Harris, 48201350602",48201350602,"+29.5377084,-095.1773664",0.471108577490393,0.25620422968996,0.686012925290827
64264,"TX, Harris, 48201350700",48201350700,"+29.5268090,-095.1859998",0.431468454615259,0.25620422968996,0.606732679540559
64265,"TX, Harris, 48201350801",48201350801,"+29.5249126,-095.1752215",0.466145772889553,0.25620422968996,0.676087316089146
64266,"TX, Harris, 48201350802",48201350802,"+29.5147989,-095.1484611",0.491919892024873,0.25620422968996,0.727635554359786
64267,"TX, Harris, 48201410100",48201410100,"+29.7574726,-095.3800221",0.432856285881716,0.25620422968996,0.609508342073473
64268,"TX, Harris, 48201410200",48201410200,"+29.7565001,-095.3917909",0.440716303647456,0.25620422968996,0.625228377604952
64269,"TX, Harris, 48201410300",48201410300,"+29.7564318,-095.4041075",0.426541807480895,0.25620422968996,0.596879385271831
64270,"TX, Harris, 48201410401",48201410401,"+29.7475136,-095.4063925",0.434340280622845,0.25620422968996,0.61247633155573
64271,"TX, Harris, 48201410402",48201410402,"+29.7474979,-095.3987171",0.421929807235656,0.25620422968996,0.587655384781353
64272,"TX, Harris, 48201410500",48201410500,"+29.7491017,-095.3887341",0.437336734493605,0.25620422968996,0.61846923929725
64273,"TX, Harris, 48201410600",48201410600,"+29.7463478,-095.3778098",0.431656165717818,0.25620422968996,0.607108101745676
64274,"TX, Harris, 48201410701",48201410701,"+29.7417843,-095.3898501",0.433497888584724,0.25620422968996,0.610791547479488
64275,"TX, Harris, 48201410702",48201410702,"+29.7364130,-095.3897842",0.426617199645038,0.25620422968996,0.597030169600116
64276,"TX, Harris, 48201410800",48201410800,"+29.7385245,-095.4050078",0.432828590801011,0.25620422968996,0.609452951912062
64277,"TX, Harris, 48201410900",48201410900,"+29.7328602,-095.3980506",0.424721625232316,0.25620422968996,0.593239020774672
64278,"TX, Harris, 48201411000",48201411000,"+29.7377889,-095.4177006",0.438220669152784,0.25620422968996,0.620237108615609
64279,"TX, Harris, 48201411100",48201411100,"+29.7503727,-095.4140804",0.432578565766865,0.25620422968996,0.608952901843771
64280,"TX, Harris, 48201411200",48201411200,"+29.7556182,-095.4252556",0.443678907975131,0.25620422968996,0.631153586260303
64281,"TX, Harris, 48201411300",48201411300,"+29.7489303,-095.4524962",0.455571637214689,0.25620422968996,0.654939044739419
64282,"TX, Harris, 48201411400",48201411400,"+29.7446450,-095.4330815",0.428264287639209,0.25620422968996,0.600324345588459
64283,"TX, Harris, 48201411501",48201411501,"+29.7354916,-095.4422257",0.443156547980716,0.25620422968996,0.630108866271473
64284,"TX, Harris, 48201411502",48201411502,"+29.7349819,-095.4286249",0.438036804589212,0.25620422968996,0.619869379488465
64285,"TX, Harris, 48201411600",48201411600,"+29.7354711,-095.4537465",0.422896057829154,0.25620422968996,0.589587885968349
64286,"TX, Harris, 48201411700",48201411700,"+29.7245659,-095.4533880",0.425038580044833,0.25620422968996,0.593872930399706
64287,"TX, Harris, 48201411800",48201411800,"+29.7271905,-095.4296970",0.44106018423288,0.25620422968996,0.625916138775801
64288,"TX, Harris, 48201411900",48201411900,"+29.7278125,-095.3977186",0.435168055812816,0.25620422968996,0.614131881935673
64289,"TX, Harris, 48201412000",48201412000,"+29.7215371,-095.4107135",0.430372191004006,0.25620422968996,0.604540152318051
64290,"TX, Harris, 48201412100",48201412100,"+29.7172259,-095.4027324",0.433417111266,0.25620422968996,0.61062999284204
64291,"TX, Harris, 48201412200",48201412200,"+29.7069396,-095.4118215",0.465145672752971,0.25620422968996,0.674087115815982
64292,"TX, Harris, 48201412300",48201412300,"+29.7157544,-095.4241774",0.450595754381294,0.25620422968996,0.644987279072628
64293,"TX, Harris, 48201412400",48201412400,"+29.7162007,-095.4352675",0.445902207509533,0.25620422968996,0.635600185329107
64294,"TX, Harris, 48201412500",48201412500,"+29.7086859,-095.4354835",0.433558663900716,0.25620422968996,0.610913098111473
64295,"TX, Harris, 48201412600",48201412600,"+29.7149457,-095.4441139",0.435043427949642,0.25620422968996,0.613882626209325
64296,"TX, Harris, 48201412700",48201412700,"+29.7134995,-095.4536678",0.445030581775112,0.25620422968996,0.633856933860264
64297,"TX, Harris, 48201412800",48201412800,"+29.6981361,-095.4532887",0.453893007600826,0.25620422968996,0.651581785511692
64298,"TX, Harris, 48201412900",48201412900,"+29.6838140,-095.4501905",0.478560862123526,0.25620422968996,0.700917494557092
64299,"TX, Harris, 48201413000",48201413000,"+29.6974479,-095.4423158",0.470616220500076,0.25620422968996,0.685028211310192
64300,"TX, Harris, 48201413100",48201413100,"+29.6983955,-095.4327891",0.469513802426443,0.25620422968996,0.682823375162927
64301,"TX, Harris, 48201413201",48201413201,"+29.7004544,-095.4239257",0.463894778274446,0.25620422968996,0.671585326858931
64302,"TX, Harris, 48201413202",48201413202,"+29.7013198,-095.4201715",0.46436174810745,0.25620422968996,0.67251926652494
64303,"TX, Harris, 48201413300",48201413300,"+29.6878922,-095.4288268",0.478497778884141,0.25620422968996,0.700791328078323
64304,"TX, Harris, 48201420100",48201420100,"+29.6751006,-095.4347362",0.424163877079222,0.25620422968996,0.592123524468484
64305,"TX, Harris, 48201420200",48201420200,"+29.6674366,-095.4440195",0.420631984981492,0.25620422968996,0.585059740273024
64306,"TX, Harris, 48201420300",48201420300,"+29.6705847,-095.4548830",0.442804974317318,0.25620422968996,0.629405718944676
64307,"TX, Harris, 48201420400",48201420400,"+29.6578558,-095.4546479",0.45622093299567,0.25620422968996,0.656237636301381
64308,"TX, Harris, 48201420500",48201420500,"+29.6485958,-095.4713358",0.466079612418979,0.25620422968996,0.675954995147999
64309,"TX, Harris, 48201420600",48201420600,"+29.6611026,-095.4701300",0.428961280503627,0.25620422968996,0.601718331317295
64310,"TX, Harris, 48201420700",48201420700,"+29.6722815,-095.4691967",0.44750082911247,0.25620422968996,0.638797428534981
64311,"TX, Harris, 48201420800",48201420800,"+29.6844590,-095.4692251",0.444646697184224,0.25620422968996,0.633089164678488
64312,"TX, Harris, 48201420900",48201420900,"+29.6973396,-095.4691080",0.455613179835747,0.25620422968996,0.655022129981535
