row#,Name,FIPS,Source,ToxPi Score,Baseline.Health,Baseline.Social,Baseline.Infrastructure,Baseline.Environment,ClimateChange.Health,ClimateChange.Economic,ClimateChange.ExtremeEvents
61650,"TX, Angelina, 48005000302",48005000302,"+31.2784248,-094.7824619",0.539496090222406,0.548688641922478,0.616146821896579,0.63928168675272,0.374446628827067,0.558323982863399,0.642161443159429,0.397423426135173
61651,"TX, Angelina, 48005000400",48005000400,"+31.3411933,-094.7538471",0.574018565894699,0.627920789978128,0.790179464139949,0.601308177791,0.455156244670365,0.549988745565618,0.651377415243412,0.342199123874424
61652,"TX, Angelina, 48005000500",48005000500,"+31.3708474,-094.7362500",0.621229960690538,0.675114747992149,0.840096766473257,0.781769255242012,0.432732193526621,0.634500313581097,0.625118098946833,0.359278349071798
61653,"TX, Angelina, 48005000600",48005000600,"+31.3505991,-094.6970483",0.60245217914141,0.641757551319427,0.805458861673015,0.729753955816401,0.453625263351038,0.578097844138458,0.645263514546326,0.363208263145201
61654,"TX, Angelina, 48005000700",48005000700,"+31.3365433,-094.7258312",0.577924940957363,0.636434603086714,0.851728727027711,0.587493083894278,0.54534453751092,0.603731351485986,0.552379601040898,0.268362682655033
61655,"TX, Angelina, 48005000800",48005000800,"+31.3110999,-094.7054197",0.559958713708145,0.512635452804432,0.7087267664601,0.634798007146044,0.465660810454425,0.568008182668134,0.660962251815946,0.36891952460793
61656,"TX, Angelina, 48005000901",48005000901,"+31.3124968,-094.7523980",0.497102329072251,0.473859963972787,0.521361753701829,0.477577320904257,0.434821933380968,0.570647047623663,0.658677999249231,0.342770284673022
61657,"TX, Angelina, 48005000902",48005000902,"+31.2823915,-094.7246988",0.502019187196221,0.377783327017744,0.527175787004414,0.58586535237446,0.444665203180047,0.569980936015,0.641439506545751,0.367224198236132
61658,"TX, Angelina, 48005001001",48005001001,"+31.2065934,-094.8086815",0.595604999617725,0.598235477734921,0.737258213531952,0.755498142406348,0.441408791887826,0.582415780008773,0.655641353367948,0.398777238386307
61659,"TX, Angelina, 48005001002",48005001002,"+31.1574825,-094.7131134",0.551017520031872,0.552740893932595,0.626220515658849,0.651016538440839,0.395309493404641,0.567406913782438,0.655207063373782,0.40922122162996
61660,"TX, Angelina, 48005001100",48005001100,"+31.3337808,-094.5852421",0.540360180544577,0.608824417438533,0.678787978633762,0.591008644520373,0.285334199517659,0.551099914045555,0.661835343908113,0.405630765748042
61661,"TX, Angelina, 48005001200",48005001200,"+31.1390364,-094.3552215",0.579375580516449,0.662094911105498,0.645256833450948,0.904682883453817,0.21917471195502,0.577499744482695,0.639623384751967,0.407296594415196
61662,"TX, Angelina, 48005001300",48005001300,"+31.1891367,-094.5136193",0.553706160761843,0.685083354319843,0.597434365544004,0.71631788330594,0.231470553522387,0.574698772719748,0.660516681562192,0.410421514358788
61663,"TX, Aransas, 48007950100",48007950100,"+28.1951717,-096.9358509",0.573697836614911,0.483112585345793,0.603726665345398,0.650376203609728,0.231530840037556,0.549003704161232,0.763945648388287,0.734189209416385
61664,"TX, Aransas, 48007950200",48007950200,"+28.0335099,-097.0258751",0.455674320651577,0.368982655602204,0.415512132304427,0.506719049807467,0.276741995237981,0.502974213044027,0.719478865089557,0.399311333475376
61665,"TX, Aransas, 48007950300",48007950300,"+28.0420659,-097.0703842",0.535577958747691,0.62742810918267,0.668255481255801,0.468333892994945,0.242148788492517,0.545620092980944,0.713310819146445,0.483948527180512
61666,"TX, Aransas, 48007950400",48007950400,"+28.0171641,-097.0709140",0.589196873550438,0.677319179307948,0.80421547271743,0.596694551198175,0.35195265111265,0.521445546900178,0.725231797479804,0.44751891613688
61667,"TX, Aransas, 48007950500",48007950500,"+27.9898056,-097.1250460",0.55930181184137,0.628827775818975,0.622285194955288,0.63428639053452,0.275807786665749,0.523729779186522,0.759435800604717,0.470739955123816
61668,"TX, Aransas, 48007990000",48007990000,"+27.9305294,-096.9381146",0.530877868436467,0.615904299342829,0.549476721639202,0.619479145267692,0.222755425354466,0.523729779186522,0.534960890841129,0.649838817423431
61669,"TX, Archer, 48009020100",48009020100,"+33.7905536,-098.5260054",0.491308259475605,0.371307146873511,0.425208749810327,0.624502477823694,0.353337401489834,0.477791367631519,0.705575761295289,0.481434911405058
61670,"TX, Archer, 48009020200",48009020200,"+33.6476029,-098.7808839",0.545740007450464,0.528409666055434,0.523295643030781,0.762632850910069,0.338452774107641,0.478472216222675,0.691932287322733,0.496984614503916
61671,"TX, Archer, 48009020300",48009020300,"+33.5246510,-098.5853305",0.536015553470715,0.525329475551039,0.658410345131367,0.594850439146114,0.306456043455288,0.477982948403922,0.69976529958114,0.489314323026134
61672,"TX, Armstrong, 48011950100",48011950100,"+34.9641790,-101.3566363",0.587257861606542,0.501940090069235,0.548186163242927,0.774842495964564,0.372708243836356,0.494670169053801,0.732327443366989,0.686130425711922
61673,"TX, Atascosa, 48013960100",48013960100,"+28.8781528,-098.3319339",0.588276340617572,0.545783341279632,0.697342403561047,0.644451855924744,0.391951284707809,0.491397998578805,0.809458141100291,0.537549359170676
61674,"TX, Atascosa, 48013960201",48013960201,"+29.1199892,-098.7546429",0.578864296724795,0.566420514377336,0.761189062385262,0.524047055031615,0.388696087550504,0.490378199390321,0.804441809661187,0.516877348677341
61675,"TX, Atascosa, 48013960202",48013960202,"+29.0805454,-098.6307670",0.603984486107171,0.599733989082418,0.759971743008335,0.653217048110032,0.399280907116514,0.491132732893939,0.802615535633774,0.521939446905185
61676,"TX, Atascosa, 48013960300",48013960300,"+29.0371934,-098.5854561",0.595265287295673,0.609135598805106,0.782791574449067,0.61693732024801,0.405930360372883,0.496950224728522,0.771680551737671,0.483431380728449
61677,"TX, Atascosa, 48013960401",48013960401,"+29.1036654,-098.5150634",0.611168471709545,0.573423137049572,0.774323238073907,0.813861259883376,0.370110720095054,0.501153212135395,0.744834661942479,0.500473072787035
61678,"TX, Atascosa, 48013960402",48013960402,"+28.9812134,-098.5122283",0.552102919435232,0.503684959465439,0.654884234924211,0.504076045375737,0.403553893985841,0.491807686692097,0.801054347706695,0.505659267896607
61679,"TX, Atascosa, 48013960500",48013960500,"+28.8314705,-098.7195364",0.612320168592666,0.587696799706686,0.772737058671423,0.726407812424939,0.413692888259261,0.490752518745631,0.75635293500852,0.5386011673322
61680,"TX, Atascosa, 48013960600",48013960600,"+28.8045739,-098.5228207",0.606871329488178,0.648212889206266,0.78593986741816,0.586178348554333,0.400915500580995,0.490516727025751,0.794316648654353,0.542019324977386
61681,"TX, Austin, 48015760100",48015760100,"+29.6617125,-096.1047804",0.59031150597055,0.560165364924361,0.762844478896325,0.682678173511575,0.468190835551938,0.472736059048332,0.7885481749089,0.397017454952418
61682,"TX, Austin, 48015760200",48015760200,"+29.7838198,-096.1069262",0.565456601171385,0.529710999459924,0.681442768895419,0.599215879765576,0.456306568080252,0.472954166389222,0.822323528169442,0.396242297439862
61683,"TX, Austin, 48015760300",48015760300,"+29.7925573,-096.2521104",0.550375399924797,0.514208657691949,0.677711908613223,0.557138753431545,0.395960804164789,0.474233336469575,0.827739180797986,0.405635158304514
61684,"TX, Austin, 48015760400",48015760400,"+29.9608477,-096.4470209",0.557950402641773,0.570602148622093,0.598669036747886,0.730694061609751,0.326435139399191,0.474610603221384,0.810698092637308,0.393943736254798
61685,"TX, Austin, 48015760501",48015760501,"+30.0308287,-096.2726070",0.514081507538345,0.472537921134544,0.474943569791075,0.640049939159911,0.304179773693642,0.4735908040329,0.8109067774397,0.422361767516646
61686,"TX, Austin, 48015760502",48015760502,"+29.9392898,-096.1788755",0.57050067880168,0.595587398558762,0.587137464303304,0.692269788223705,0.431809452489719,0.473853122321267,0.817350061716776,0.395497463998227
61687,"TX, Bailey, 48017950100",48017950100,"+34.0675209,-102.8303446",0.636213429440296,0.48810786086404,0.761605802689364,0.661728417703856,0.595489023092427,0.427954487325534,0.833034037272708,0.68557437713414
