row#,Name,FIPS,Source,ToxPi Score,Transportation,Communications,Energy,"Food, Water, and Waste Management",Financial Services,Dependent Care,Governance,Government Services
23958,"IL, Will, 17197883522",17197883522,"+41.5330603,-087.8656750",0.421169795325571,0.712527657163272,0.209706565993872,0.18366612394219,0.975656921178674,0.299788283608965,0.498482070836694,0.307908102311721,0.181622637569176
23959,"IL, Will, 17197883602",17197883602,"+41.4177294,-087.7408619",0.584716237055937,0.747688743360212,0.447740939970422,0.462801492287802,0.759224322447771,0.356915089120182,0.85395614871306,0.349664202628034,0.699738957920017
23960,"IL, Will, 17197883603",17197883603,"+41.4581225,-087.6901464",0.544958951306131,0.402721543342928,0.613693754367139,0.457585084886751,0.975656921178674,0.582852132721548,0.85815061963775,0.39209811586798,0.0769134384462775
23961,"IL, Will, 17197883605",17197883605,"+41.4415725,-087.6842674",0.544904052388444,0.41183641319302,0.444926016062282,0.555821027341061,0.975656921178674,0.367204982102921,0.994676248441739,0.478088570002639,0.131022240785215
23962,"IL, Will, 17197883606",17197883606,"+41.4436154,-087.7083544",0.506592910419313,0.58138565536636,0.159520395442615,0.462208322215442,0.975656921178674,0.465826400663621,0.824829507956295,0.338918043567935,0.244398036963559
23963,"IL, Will, 17197883700",17197883700,"+41.4654065,-087.6325162",0.526471093403574,0.580111612979209,0.665589915284418,0.518046561438868,0.734774492291993,0.555521038737512,0.665732932463152,0.443647200820533,0.0483449932129059
23964,"IL, Will, 17197883803",17197883803,"+41.4636913,-087.6618307",0.513333020645883,0.402762799889235,0.606286818610441,0.428840761027314,0.975656921178674,0.460626378919891,0.765960255188091,0.42944137162939,0.0370888587240263
23965,"IL, Will, 17197883804",17197883804,"+41.4530406,-087.6499789",0.569274621252565,0.722220828301091,0.50005911832734,0.451203272755298,0.975656921178674,0.552404697374765,0.921082349490357,0.384832808592788,0.0467369740002088
23966,"IL, Will, 17197883806",17197883806,"+41.4423894,-087.5520766",0.557186776278539,0.665096127117283,0.574207804762692,0.440030739980605,0.672811418455484,0.368613990642484,0.662051770917357,0.3123350679692,0.76234729038321
23967,"IL, Will, 17197883808",17197883808,"+41.4047362,-087.5837074",0.657007188299795,0.678703245664917,0.660363387662512,0.448841060173016,0.975656921178674,0.513861199930947,0.790188457871966,0.344128730418364,0.844314503497964
23968,"IL, Will, 17197883809",17197883809,"+41.4154505,-087.6522823",0.605233280161516,0.510791113843033,0.639333916886195,0.52504596829272,0.975656921178674,0.409521134333452,0.852665542274694,0.757065072487953,0.171786571995406
23969,"IL, Will, 17197883810",17197883810,"+41.4639300,-087.5979305",0.484425223667797,0.668591480878444,0.432718992304645,0.446115967075878,0.975656921178674,0.348718055727153,0.575273153919484,0.327585858750944,0.100741359507153
23970,"IL, Will, 17197883811",17197883811,"+41.4318330,-087.6007660",0.552961584551312,0.750453083808063,0.332605017919964,0.457372241507845,0.975656921178674,0.528676442815996,0.677553714160006,0.368473511258852,0.332901743761094
23971,"IL, Will, 17197883902",17197883902,"+41.3422595,-087.5987682",0.486350891034771,0.559757117698813,0.453360122310689,0.280883209566329,0.457008275145124,0.467731086474431,0.807171665322285,0.342038807237162,0.522856844523337
23972,"IL, Will, 17197883903",17197883903,"+41.3471365,-087.7372854",0.526686400012396,0.471378758941706,0.357782410933681,0.280883209566329,0.734774492291993,0.349874636026729,0.978485004033145,0.368995992054152,0.671316696251436
23973,"IL, Will, 17197883904",17197883904,"+41.3428328,-087.8483469",0.612719338338712,0.63308535983735,0.47828937308372,0.518245447874894,0.975656921178674,0.392828743263773,0.991127080736232,0.377991134394866,0.53453064634019
23974,"IL, Will, 17197884003",17197884003,"+41.2748541,-088.2278783",0.499440012842194,0.492808298374835,0.53962576275242,0.209479489797024,0.734774492291993,0.380748904579309,0.999853340177458,0.462809537015743,0.175420277748773
23975,"IL, Will, 17197884004",17197884004,"+41.2329269,-088.2086799",0.567809111165745,0.382509326432032,0.656641143661815,0.345256119360304,0.975656921178674,0.320579191375158,0.963217716506563,0.465909119031107,0.432703351780307
23976,"IL, Will, 17197884005",17197884005,"+41.2266861,-088.1332343",0.566189701663983,0.342987321681399,0.527668006148361,0.280883209566329,0.975656921178674,0.406882111824498,0.880882892131701,0.406360429469426,0.708196721311475
23977,"IL, Will, 17197884006",17197884006,"+41.2556502,-088.0626126",0.627939049003255,0.583647129348635,0.627133045916245,0.280883209566329,0.975656921178674,0.539507909113616,0.882613478037692,0.437610429469426,0.696460269395427
23978,"IL, Will, 17197884101",17197884101,"+41.6175190,-088.0872794",0.595251493087572,0.835313967881986,0.326726896182348,0.445149448781503,0.975656921178674,0.400897267734627,0.672097968761458,0.370803493183841,0.735365980996137
23979,"IL, Will, 17197884103",17197884103,"+41.5846374,-088.0981820",0.51024951694058,0.665852409718696,0.0172724466711896,0.419967634591947,0.975656921178674,0.327702257347152,0.554198137420254,0.36300864456206,0.758337684034666
23980,"IL, Will, 17197980000",17197980000,"+41.3669283,-088.0990325",0.576256165345686,0.368295815354798,0,0.398903118551716,0.975656921178674,0.274830015080805,0.987343257314659,0.778811570454514,0.826208624830323
23981,"IL, Will, 17197980100",17197980100,"+41.5741289,-088.0998109",0.569030574750213,0.613020939360975,0.497283400175175,0.209479489797024,0.734774492291993,0.274830015080805,0.491647723106255,0.77662986010657,0.954578678082907
