row#,Name,FIPS,Source,ToxPi Score,Costs of Climate Disasters,Transition Risks,Social Stressors,Economic & Productivity Losses
64619,"TX, Harris, 48201550900",48201550900,"+29.9571753,-095.4900389",0.547936306217942,0.601272902830459,0.736584846990129,0.0389140035518191,0.814973471499363
64620,"TX, Harris, 48201551000",48201551000,"+29.9697315,-095.4917711",0.521172346538951,0.601272902830459,0.736584846990129,0.0389140035518191,0.707917632783397
64621,"TX, Harris, 48201551100",48201551100,"+29.9785776,-095.4847659",0.572367182526357,0.601272902830459,0.736584846990129,0.0389140035518191,0.912696976733021
64622,"TX, Harris, 48201551200",48201551200,"+29.9735989,-095.5031677",0.553953946831621,0.601272902830459,0.7238013222929,0.0389140035518191,0.851827558651308
64623,"TX, Harris, 48201551300",48201551300,"+29.9502659,-095.5079528",0.530586655710807,0.601272902830459,0.710719795525622,0.0389140035518191,0.771439920935328
64624,"TX, Harris, 48201551400",48201551400,"+29.9625309,-095.5216718",0.550550597399262,0.601272902830459,0.704851447069273,0.0389140035518191,0.857164036145498
64625,"TX, Harris, 48201551500",48201551500,"+29.9392113,-095.5558518",0.56722265629643,0.601272902830459,0.704851447069273,0.0389140035518191,0.923852271734168
64626,"TX, Harris, 48201551600",48201551600,"+29.9292519,-095.5664247",0.550611481003815,0.601272902830459,0.704851447069273,0.0389140035518191,0.857407570563708
64627,"TX, Harris, 48201551701",48201551701,"+29.9122981,-095.5771491",0.558632003128882,0.601272902830459,0.700836060202331,0.0389140035518191,0.893505045930921
64628,"TX, Harris, 48201551702",48201551702,"+29.9018874,-095.5603739",0.525332353294249,0.601272902830459,0.693901781264652,0.0389140035518191,0.767240725530064
64629,"TX, Harris, 48201551703",48201551703,"+29.9151426,-095.5623071",0.555352717820485,0.601272902830459,0.704851447069273,0.0389140035518191,0.876372517830389
64630,"TX, Harris, 48201551800",48201551800,"+29.8862932,-095.5645662",0.54281246475668,0.601272902830459,0.665805534814137,0.0389140035518191,0.865257417830306
64631,"TX, Harris, 48201551900",48201551900,"+29.9008633,-095.5895938",0.528641135278395,0.601272902830459,0.692851132940762,0.0389140035518191,0.781526501790541
64632,"TX, Harris, 48201552001",48201552001,"+29.9179030,-095.5927765",0.537133510100545,0.601272902830459,0.69786368058056,0.0389140035518191,0.810483453439342
64633,"TX, Harris, 48201552002",48201552002,"+29.9132358,-095.6088393",0.474199623317092,0.601272902830459,0.612069648721331,0.0389140035518191,0.644541938164758
64634,"TX, Harris, 48201552101",48201552101,"+29.9227292,-095.6187270",0.521424611846481,0.601272902830459,0.612069648721331,0.0389140035518191,0.833441892282313
64635,"TX, Harris, 48201552102",48201552102,"+29.9385149,-095.6159516",0.525478987027323,0.601272902830459,0.612069648721331,0.0389140035518191,0.849659393005684
64636,"TX, Harris, 48201552103",48201552103,"+29.9382309,-095.6248640",0.518820803321679,0.601272902830459,0.612069648721331,0.0389140035518191,0.823026658183107
64637,"TX, Harris, 48201552200",48201552200,"+29.9523945,-095.6384849",0.537928206400954,0.601272902830459,0.612069648721331,0.0389140035518191,0.899456270500206
64638,"TX, Harris, 48201552301",48201552301,"+29.9568616,-095.6189243",0.523631790287254,0.601272902830459,0.612069648721331,0.0389140035518191,0.842270606045408
64639,"TX, Harris, 48201552302",48201552302,"+29.9617820,-095.5960730",0.545315086321301,0.601272902830459,0.693237007416082,0.0389140035518191,0.847836431486845
64640,"TX, Harris, 48201552400",48201552400,"+29.9391654,-095.5962083",0.550995078920532,0.601272902830459,0.688113664134855,0.0389140035518191,0.875679745164993
64641,"TX, Harris, 48201552500",48201552500,"+29.9496323,-095.5744125",0.560653138034309,0.601272902830459,0.704851447069273,0.0389140035518191,0.897574198685684
64642,"TX, Harris, 48201552601",48201552601,"+29.9632784,-095.5704908",0.546743894357328,0.601272902830459,0.704851447069273,0.0389140035518191,0.84193722397776
64643,"TX, Harris, 48201552602",48201552602,"+29.9754278,-095.5770636",0.556787915799649,0.601272902830459,0.704851447069273,0.0389140035518191,0.882113309747045
64644,"TX, Harris, 48201552700",48201552700,"+29.9752689,-095.5537282",0.561309853419338,0.601272902830459,0.704851447069273,0.0389140035518191,0.900201060225801
64645,"TX, Harris, 48201552800",48201552800,"+29.9810302,-095.5324862",0.539304272542765,0.601272902830459,0.704851447069273,0.0389140035518191,0.812178736719508
64646,"TX, Harris, 48201552900",48201552900,"+29.9929823,-095.5148250",0.555138938592727,0.601272902830459,0.698184605886767,0.0389140035518191,0.882184242101864
64647,"TX, Harris, 48201553001",48201553001,"+30.0019366,-095.4947839",0.552861082745741,0.601272902830459,0.701710963715679,0.0389140035518191,0.869546460885007
64648,"TX, Harris, 48201553002",48201553002,"+30.0121712,-095.4810784",0.529786307083513,0.601272902830459,0.613303682934483,0.0389140035518191,0.86565463901729
64649,"TX, Harris, 48201553100",48201553100,"+30.0183247,-095.4642559",0.529547926540144,0.601272902830459,0.60094423810617,0.0389140035518191,0.87706056167213
64650,"TX, Harris, 48201553200",48201553200,"+30.0297135,-095.4513905",0.529448621243398,0.601272902830459,0.60094423810617,0.0389140035518191,0.876663340485145
64651,"TX, Harris, 48201553300",48201553300,"+30.0258952,-095.4347051",0.519444794802141,0.601272902830459,0.60094423810617,0.0389140035518191,0.836648034720116
64652,"TX, Harris, 48201553401",48201553401,"+30.0424343,-095.4426933",0.521569809931916,0.601272902830459,0.60094423810617,0.0389140035518191,0.845148095239218
64653,"TX, Harris, 48201553402",48201553402,"+30.0527860,-095.4495075",0.532532996472096,0.601272902830459,0.60094423810617,0.0389140035518191,0.889000841399936
64654,"TX, Harris, 48201553403",48201553403,"+30.0590542,-095.4624945",0.532311332863288,0.601272902830459,0.60094423810617,0.0389140035518191,0.888114186964703
64655,"TX, Harris, 48201553500",48201553500,"+30.0373780,-095.4753518",0.526520297195301,0.601272902830459,0.60094423810617,0.0389140035518191,0.864950044292758
64656,"TX, Harris, 48201553600",48201553600,"+30.0275998,-095.4925838",0.531892243778469,0.601272902830459,0.603500178937743,0.0389140035518191,0.883881889793857
64657,"TX, Harris, 48201553700",48201553700,"+30.0172559,-095.5103130",0.527817026292629,0.601272902830459,0.612065828181972,0.0389140035518191,0.859015370606264
64658,"TX, Harris, 48201553801",48201553801,"+30.0432199,-095.5121538",0.51532273980089,0.601272902830459,0.608826010805029,0.0389140035518191,0.812278042016254
64659,"TX, Harris, 48201553802",48201553802,"+30.0340689,-095.5227212",0.536609931391384,0.601272902830459,0.612360009712661,0.0389140035518191,0.893892809470596
64660,"TX, Harris, 48201553900",48201553900,"+30.0281612,-095.5413206",0.53810246635736,0.601272902830459,0.612360009712661,0.0389140035518191,0.899862949334499
64661,"TX, Harris, 48201554001",48201554001,"+30.0103797,-095.5250906",0.522532900314848,0.601272902830459,0.614805154902807,0.0389140035518191,0.835139539974306
64662,"TX, Harris, 48201554002",48201554002,"+30.0017743,-095.5417733",0.540972159341525,0.601272902830459,0.679364629001366,0.0389140035518191,0.844337101982458
64663,"TX, Harris, 48201554101",48201554101,"+30.0226810,-095.5492857",0.494584284470202,0.601272902830459,0.612360009712661,0.0389140035518191,0.725790221785871
64664,"TX, Harris, 48201554102",48201554102,"+30.0157643,-095.5538637",0.515758183486527,0.601272902830459,0.612360009712661,0.0389140035518191,0.810485817851169
64665,"TX, Harris, 48201554200",48201554200,"+30.0028665,-095.5713320",0.547429305954205,0.601272902830459,0.669072095966597,0.0389140035518191,0.880458221467943
64666,"TX, Harris, 48201554301",48201554301,"+29.9890785,-095.5943404",0.552790387530488,0.601272902830459,0.691154813465098,0.0389140035518191,0.879819830274575
64667,"TX, Harris, 48201554302",48201554302,"+29.9767286,-095.6126310",0.532443777266567,0.601272902830459,0.636051174281555,0.0389140035518191,0.853537028402437
64668,"TX, Harris, 48201554401",48201554401,"+29.9717770,-095.6527920",0.54303651815381,0.601272902830459,0.612069648721331,0.0389140035518191,0.919889517511632
64669,"TX, Harris, 48201554402",48201554402,"+29.9925877,-095.6830453",0.552703271307232,0.601272902830459,0.640257588116477,0.0389140035518191,0.930368590730174
64670,"TX, Harris, 48201554403",48201554403,"+30.0017998,-095.7163217",0.555756304080273,0.601272902830459,0.652013387725973,0.0389140035518191,0.930824922212841
64671,"TX, Harris, 48201554501",48201554501,"+30.0100460,-095.6608966",0.560063368388241,0.601272902830459,0.679269115517376,0.0389140035518191,0.920797451653311
64672,"TX, Harris, 48201554502",48201554502,"+29.9897522,-095.6389888",0.535592464874848,0.601272902830459,0.618698284510241,0.0389140035518191,0.883484668606872
64673,"TX, Harris, 48201554600",48201554600,"+30.0036650,-095.6189828",0.541332677069378,0.601272902830459,0.669797998444922,0.0389140035518191,0.855345803450313
64674,"TX, Harris, 48201554700",48201554700,"+30.0001565,-095.5967670",0.543500679574801,0.601272902830459,0.659994494448182,0.0389140035518191,0.873821317468745
64675,"TX, Harris, 48201554801",48201554801,"+30.0432023,-095.5935607",0.556200216577709,0.601272902830459,0.646901506062825,0.0389140035518191,0.937712453865732
64676,"TX, Harris, 48201554802",48201554802,"+30.0694447,-095.5723873",0.55149651019981,0.601272902830459,0.610675151855077,0.0389140035518191,0.955123982561885
64677,"TX, Harris, 48201554901",48201554901,"+30.0793573,-095.5419077",0.544293026410311,0.601272902830459,0.612142238969164,0.0389140035518191,0.924842960289802
64678,"TX, Harris, 48201554902",48201554902,"+30.0975632,-095.5205480",0.542142685661798,0.601272902830459,0.605865092801337,0.0389140035518191,0.922518743463577
64679,"TX, Harris, 48201554903",48201554903,"+30.0609739,-095.5186722",0.548418081908935,0.601272902830459,0.611171821971825,0.0389140035518191,0.942313599281636
64680,"TX, Harris, 48201555000",48201555000,"+30.0660352,-095.4798891",0.533292563771612,0.601272902830459,0.60094423810617,0.0389140035518191,0.892039110598002
64681,"TX, Harris, 48201555100",48201555100,"+30.0757967,-095.4671038",0.540821442132656,0.601272902830459,0.60094423810617,0.0389140035518191,0.922154624042175
64682,"TX, Harris, 48201555200",48201555200,"+30.0961392,-095.4682545",0.536284501056671,0.601272902830459,0.596562079460706,0.0389140035518191,0.908389018383701
64683,"TX, Harris, 48201555301",48201555301,"+30.1254335,-095.5240948",0.511758489829266,0.601272902830459,0.59575594565583,0.0389140035518191,0.811091107278955
64684,"TX, Harris, 48201555302",48201555302,"+30.1435090,-095.5249805",0.540984111201267,0.601272902830459,0.59940074020489,0.0389140035518191,0.924348798217898
64685,"TX, Harris, 48201555303",48201555303,"+30.1368284,-095.5687064",0.533198968248395,0.601272902830459,0.598789453907354,0.0389140035518191,0.89381951270395
64686,"TX, Harris, 48201555401",48201555401,"+30.1077546,-095.6070258",0.524858171969954,0.601272902830459,0.619332494043935,0.0389140035518191,0.839913287453601
64687,"TX, Harris, 48201555402",48201555402,"+30.0941467,-095.6226550",0.558208690069372,0.601272902830459,0.662577179055273,0.0389140035518191,0.930070674839936
64688,"TX, Harris, 48201555501",48201555501,"+30.0742541,-095.6668614",0.560781973123848,0.601272902830459,0.678715137310233,0.0389140035518191,0.924225848802879
64689,"TX, Harris, 48201555502",48201555502,"+30.0364020,-095.6476699",0.571612812626847,0.601272902830459,0.683318887238554,0.0389140035518191,0.962945456886555
64690,"TX, Harris, 48201555600",48201555600,"+30.0586782,-095.7296252",0.545722306178256,0.601272902830459,0.612042904945814,0.0389140035518191,0.930659413384931
64691,"TX, Harris, 48201555701",48201555701,"+30.0101759,-095.7403649",0.549748608373095,0.601272902830459,0.635688223042393,0.0389140035518191,0.923119304067708
64692,"TX, Harris, 48201555702",48201555702,"+30.0085378,-095.7609550",0.551602165140999,0.601272902830459,0.628062426480626,0.0389140035518191,0.93815932770109
64693,"TX, Harris, 48201556000",48201556000,"+30.0775113,-095.8516302",0.558825159962511,0.601272902830459,0.63609320021451,0.0389140035518191,0.959020533253256
64694,"TX, Harris, 48201980000",48201980000,"+29.6470119,-095.2766302",0.482252680150776,0.601272902830459,0.665618328385517,0.0389140035518191,0.623205485835307
64695,"TX, Harris, 48201980100",48201980100,"+29.9878053,-095.3534120",0.5022299009706,0.601272902830459,0.616383037658322,0.0389140035518191,0.752349659841801
64696,"TX, Harrison, 48203020102",48203020102,"+32.5771197,-094.0949433",0.424460206710107,0.064618622487597,0.786614756738458,0.0810829068635379,0.765524540750835
64697,"TX, Harrison, 48203020103",48203020103,"+32.4204253,-094.2408641",0.425179347012875,0.064618622487597,0.804789062472086,0.0810829068635379,0.750226796228279
64698,"TX, Harrison, 48203020104",48203020104,"+32.5974632,-094.2274935",0.410314383966333,0.064618622487597,0.750117144236178,0.0810829068635379,0.74543886227802
64699,"TX, Harrison, 48203020200",48203020200,"+32.6598239,-094.5127930",0.411426164800975,0.064618622487597,0.72694557302019,0.0810829068635379,0.773057556832576
64700,"TX, Harrison, 48203020301",48203020301,"+32.5291845,-094.3179063",0.401470687782453,0.064618622487597,0.747912693025687,0.0810829068635379,0.712268528752991
64701,"TX, Harrison, 48203020302",48203020302,"+32.6059387,-094.3517182",0.400190373700177,0.064618622487597,0.772646864839752,0.0810829068635379,0.68241310060982
64702,"TX, Harrison, 48203020401",48203020401,"+32.5902871,-094.4108333",0.397920865740896,0.064618622487597,0.748245079949972,0.0810829068635379,0.697736853662476
64703,"TX, Harrison, 48203020402",48203020402,"+32.5138826,-094.4168614",0.417653160313489,0.064618622487597,0.794221450603426,0.0810829068635379,0.730689661299395
64704,"TX, Harrison, 48203020501",48203020501,"+32.5342884,-094.3507819",0.391578140530632,0.064618622487597,0.746239296786181,0.0810829068635379,0.674371735985212
64705,"TX, Harrison, 48203020502",48203020502,"+32.4934079,-094.3676641",0.423515850092208,0.064618622487597,0.804204519950067,0.0810829068635379,0.74415735106763
64706,"TX, Harrison, 48203020603",48203020603,"+32.4855761,-094.5876534",0.425374270267178,0.064618622487597,0.805358322836667,0.0810829068635379,0.750437228880908
64707,"TX, Harrison, 48203020604",48203020604,"+32.4306712,-094.5036003",0.427065794756001,0.064618622487597,0.816888710623946,0.0810829068635379,0.745672939048922
64708,"TX, Harrison, 48203020605",48203020605,"+32.5429793,-094.5727213",0.410813384090254,0.064618622487597,0.732760433925505,0.0810829068635379,0.764791573084376
64709,"TX, Harrison, 48203020606",48203020606,"+32.5569816,-094.6665497",0.410160025398301,0.064618622487597,0.755290154529079,0.0810829068635379,0.739648417712991
64710,"TX, Hartley, 48205950200",48205950200,"+35.8402444,-102.6100473",0.459231918823185,0.064618622487597,0.72076433277337,0.401801014364577,0.649743705667198
64711,"TX, Haskell, 48207950300",48207950300,"+33.1203710,-099.6317724",0.40070089045375,0.064618622487597,0.606401872963623,0.146989501865729,0.784793564498052
64712,"TX, Haskell, 48207950400",48207950400,"+33.2932315,-099.8584733",0.373752892593422,0.064618622487597,0.618658163229227,0.146989501865729,0.664745282791137
64713,"TX, Hays, 48209010100",48209010100,"+29.8801282,-097.9460056",0.387271809445296,0.064618622487597,0.677115542220525,0.196055368061811,0.611297705011252
64714,"TX, Hays, 48209010200",48209010200,"+29.8902378,-097.9458110",0.409719535333573,0.064618622487597,0.677115542220525,0.196055368061811,0.701088608564358
64715,"TX, Hays, 48209010302",48209010302,"+29.8672478,-097.9012088",0.460122838290505,0.064618622487597,0.674590165703827,0.196055368061811,0.905227196908786
64716,"TX, Hays, 48209010303",48209010303,"+29.9114801,-097.8710678",0.450877895289419,0.064618622487597,0.631169735881948,0.196055368061811,0.91166785472632
64717,"TX, Hays, 48209010304",48209010304,"+29.9144425,-097.9049140",0.430967509862396,0.064618622487597,0.623108397833187,0.196055368061811,0.84008765106699
64718,"TX, Hays, 48209010400",48209010400,"+29.8195517,-097.9577160",0.464192458047119,0.064618622487597,0.693627913332725,0.196055368061811,0.902467928306341
64719,"TX, Hays, 48209010500",48209010500,"+29.8428579,-097.9740411",0.451505811347548,0.064618622487597,0.661749332916204,0.196055368061811,0.883599921924579
64720,"TX, Hays, 48209010600",48209010600,"+29.8619149,-098.0236320",0.432817951541413,0.064618622487597,0.592521159720211,0.196055368061811,0.878076655896033
64721,"TX, Hays, 48209010701",48209010701,"+29.9384533,-097.9986086",0.414051501295596,0.064618622487597,0.572711663140673,0.196055368061811,0.822820351492303
64722,"TX, Hays, 48209010702",48209010702,"+29.9648168,-097.9466413",0.413841455238688,0.064618622487597,0.569254075020233,0.196055368061811,0.825437755385111
64723,"TX, Hays, 48209010803",48209010803,"+30.0227236,-098.1904876",0.425193432245164,0.064618622487597,0.557043631226944,0.196055368061811,0.883056107204303
64724,"TX, Hays, 48209010804",48209010804,"+30.0225685,-098.0649509",0.428233676347767,0.064618622487597,0.557945278515811,0.196055368061811,0.89431543632585
64725,"TX, Hays, 48209010805",48209010805,"+30.1778980,-097.9724786",0.436676836361532,0.064618622487597,0.623100756754468,0.196055368061811,0.862932598142251
64726,"TX, Hays, 48209010806",48209010806,"+30.1530291,-098.0497859",0.435550298574667,0.064618622487597,0.610080358616943,0.196055368061811,0.871446845132317
64727,"TX, Hays, 48209010807",48209010807,"+30.1373652,-098.1683269",0.412672118836869,0.064618622487597,0.561101044026842,0.196055368061811,0.828913440771225
64728,"TX, Hays, 48209010808",48209010808,"+30.2673116,-098.1397753",0.422246368343453,0.064618622487597,0.561357020163935,0.196055368061811,0.866954462660469
64729,"TX, Hays, 48209010809",48209010809,"+30.2231686,-098.0368405",0.424177047271071,0.064618622487597,0.589033007284894,0.196055368061811,0.847001191249982
64730,"TX, Hays, 48209010901",48209010901,"+30.1306037,-097.9200068",0.442624104449533,0.064618622487597,0.619318422788461,0.196055368061811,0.890504004460261
64731,"TX, Hays, 48209010902",48209010902,"+30.0636519,-097.9035162",0.441249428735337,0.064618622487597,0.59608190240336,0.196055368061811,0.908241821988579
64732,"TX, Hays, 48209010905",48209010905,"+30.0088084,-097.9552085",0.427689494733495,0.064618622487597,0.581800726277167,0.196055368061811,0.868283262107405
64733,"TX, Hays, 48209010906",48209010906,"+29.9611565,-097.8368202",0.444521485255412,0.064618622487597,0.613461535950191,0.196055368061811,0.903950414522051
64734,"TX, Hays, 48209010907",48209010907,"+30.0110189,-097.7806420",0.433406505910697,0.064618622487597,0.580539948288498,0.196055368061811,0.892412084804883
64735,"TX, Hays, 48209010908",48209010908,"+30.0546634,-097.8008814",0.430474913970731,0.064618622487597,0.589426522838933,0.196055368061811,0.871799142494583
64736,"TX, Hays, 48209010909",48209010909,"+30.0178973,-097.8850093",0.425493908418671,0.064618622487597,0.605663815117243,0.196055368061811,0.835637828008033
64737,"TX, Hays, 48209010910",48209010910,"+30.0052041,-097.8611492",0.433957586105718,0.064618622487597,0.609965742436155,0.196055368061811,0.865190611437311
64738,"TX, Hemphill, 48211950300",48211950300,"+35.8162369,-100.2848066",0.44463656253766,0.064618622487597,0.727368573410116,0.205060974809504,0.781498079443424
64739,"TX, Henderson, 48213950100",48213950100,"+32.2800567,-095.4803158",0.379116519694238,0.0273736937799985,0.718871157532095,0.106822218724402,0.663399008740457
64740,"TX, Henderson, 48213950200",48213950200,"+32.2778635,-095.6314969",0.39477066215663,0.0273736937799985,0.78942505788587,0.106822218724402,0.655461678236249
64741,"TX, Henderson, 48213950300",48213950300,"+32.2207211,-095.7756262",0.395230044843485,0.0273736937799985,0.755529232687479,0.106822218724402,0.691195034182059
64742,"TX, Henderson, 48213950400",48213950400,"+32.2675212,-095.9230772",0.377854045721445,0.0273736937799985,0.734394008950159,0.106822218724402,0.64282626143122
64743,"TX, Henderson, 48213950500",48213950500,"+32.3248039,-096.0119010",0.364723096532434,0.0273736937799985,0.723616267416721,0.106822218724402,0.601080206208615
64744,"TX, Henderson, 48213950601",48213950601,"+32.3200308,-096.1241733",0.344520783106219,0.0273736937799985,0.671336006819924,0.106822218724402,0.572551213100553
64745,"TX, Henderson, 48213950602",48213950602,"+32.3350555,-096.1404850",0.357215401845523,0.0273736937799985,0.665685429107072,0.106822218724402,0.628980265770619
64746,"TX, Henderson, 48213950700",48213950700,"+32.3188925,-096.2858838",0.365893178877963,0.0273736937799985,0.692402460848771,0.106822218724402,0.636974342158681
64747,"TX, Henderson, 48213950800",48213950800,"+32.2358808,-096.1608229",0.379204027048741,0.0273736937799985,0.722978237343668,0.106822218724402,0.659641958346895
64748,"TX, Henderson, 48213950901",48213950901,"+32.2777586,-096.1053322",0.384544161022117,0.0273736937799985,0.769779844498795,0.106822218724402,0.634200887085272
64749,"TX, Henderson, 48213950902",48213950902,"+32.0914897,-096.0436780",0.374244202602154,0.0273736937799985,0.770555413988795,0.106822218724402,0.59222548391542
64750,"TX, Henderson, 48213950903",48213950903,"+32.2295590,-096.0629377",0.379267468778434,0.0273736937799985,0.806159020280928,0.106822218724402,0.576714942328408
64751,"TX, Henderson, 48213951000",48213951000,"+32.1513834,-096.0430209",0.373895410055335,0.0273736937799985,0.818403848928454,0.106822218724402,0.542981878788484
64752,"TX, Henderson, 48213951100",48213951100,"+32.1476809,-095.9542785",0.395588257119598,0.0273736937799985,0.820990354074904,0.106822218724402,0.627166761899089
64753,"TX, Henderson, 48213951200",48213951200,"+32.2008470,-095.8756612",0.377989387507045,0.0273736937799985,0.771212546758646,0.106822218724402,0.606549090765134
64754,"TX, Henderson, 48213951300",48213951300,"+32.1964678,-095.8422689",0.387067887846336,0.0273736937799985,0.775930912867755,0.106822218724402,0.638144726013189
64755,"TX, Henderson, 48213951400",48213951400,"+32.1426398,-095.5916084",0.379418617923407,0.0273736937799985,0.71382804557742,0.106822218724402,0.669650513611807
64756,"TX, Hidalgo, 48215020101",48215020101,"+26.2109708,-098.3391022",0.446396171620447,0.240843894875372,0.852949378901992,0.014633624173111,0.677157788531313
64757,"TX, Hidalgo, 48215020102",48215020102,"+26.1682903,-098.3503534",0.4680976478455,0.240843894875372,0.827095789055563,0.014633624173111,0.789817283277953
64758,"TX, Hidalgo, 48215020201",48215020201,"+26.2376702,-098.3848886",0.453749748200991,0.240843894875372,0.853342894456031,0.014633624173111,0.706178579299452
64759,"TX, Hidalgo, 48215020202",48215020202,"+26.2335283,-098.3585499",0.44808258835626,0.240843894875372,0.852949378901992,0.014633624173111,0.683903455474567
64760,"TX, Hidalgo, 48215020204",48215020204,"+26.2362175,-098.3347339",0.45597676834462,0.240843894875372,0.852949378901992,0.014633624173111,0.715480175428004
64761,"TX, Hidalgo, 48215020205",48215020205,"+26.2213033,-098.3367486",0.437272497481898,0.240843894875372,0.852949378901992,0.014633624173111,0.640663091977117
64762,"TX, Hidalgo, 48215020301",48215020301,"+26.2250748,-098.2875885",0.45995888686004,0.240843894875372,0.845323582340226,0.014633624173111,0.739034446051452
64763,"TX, Hidalgo, 48215020302",48215020302,"+26.2277930,-098.3115280",0.463090086963715,0.240843894875372,0.852750710855293,0.014633624173111,0.744132117951085
64764,"TX, Hidalgo, 48215020402",48215020402,"+26.1772206,-098.3114020",0.479510361986126,0.240843894875372,0.849965537662142,0.014633624173111,0.812598391233877
64765,"TX, Hidalgo, 48215020403",48215020403,"+26.2068042,-098.3190389",0.436863158769205,0.240843894875372,0.852636094674504,0.014633624173111,0.639339021353835
64766,"TX, Hidalgo, 48215020404",48215020404,"+26.2041114,-098.2949368",0.450949042560963,0.240843894875372,0.861320180638881,0.014633624173111,0.686998470556488
64767,"TX, Hidalgo, 48215020501",48215020501,"+26.2013246,-098.2624872",0.451920336059338,0.240843894875372,0.876067462566945,0.014633624173111,0.676136362621925
64768,"TX, Hidalgo, 48215020503",48215020503,"+26.1593509,-098.2666042",0.503973197282386,0.240843894875372,0.903968861510121,0.014633624173111,0.856446408570941
64769,"TX, Hidalgo, 48215020504",48215020504,"+26.1795363,-098.2576709",0.485661418782994,0.240843894875372,0.903968861510121,0.014633624173111,0.783199294573372
64770,"TX, Hidalgo, 48215020600",48215020600,"+26.1986902,-098.2431015",0.414299369017143,0.240843894875372,0.887498516330875,0.014633624173111,0.514221440689213
64771,"TX, Hidalgo, 48215020701",48215020701,"+26.2567139,-098.2532798",0.456995118349301,0.240843894875372,0.8449950159553,0.014633624173111,0.727507938393421
64772,"TX, Hidalgo, 48215020721",48215020721,"+26.2423680,-098.2557213",0.45218708689851,0.240843894875372,0.8449950159553,0.014633624173111,0.708275812590256
64773,"TX, Hidalgo, 48215020723",48215020723,"+26.2124935,-098.2448151",0.431221256122987,0.240843894875372,0.8449950159553,0.014633624173111,0.624412489488163
64774,"TX, Hidalgo, 48215020724",48215020724,"+26.2146653,-098.2650600",0.441635308016278,0.240843894875372,0.8449950159553,0.014633624173111,0.666068697061331
64775,"TX, Hidalgo, 48215020725",48215020725,"+26.2258522,-098.2469601",0.411940659877363,0.240843894875372,0.8449950159553,0.014633624173111,0.547290104505669
64776,"TX, Hidalgo, 48215020726",48215020726,"+26.2283773,-098.2627278",0.445077300533854,0.240843894875372,0.8449950159553,0.014633624173111,0.679836667131631
64777,"TX, Hidalgo, 48215020802",48215020802,"+26.2293604,-098.2334697",0.441362809553183,0.240843894875372,0.8449950159553,0.014633624173111,0.664978703208951
64778,"TX, Hidalgo, 48215020803",48215020803,"+26.2618396,-098.2280203",0.441015832117529,0.240843894875372,0.8449950159553,0.014633624173111,0.663590793466332
64779,"TX, Hidalgo, 48215020804",48215020804,"+26.2473709,-098.2303012",0.436139823826703,0.240843894875372,0.8449950159553,0.014633624173111,0.64408676030303
64780,"TX, Hidalgo, 48215020901",48215020901,"+26.2449050,-098.2096157",0.456675597590013,0.240843894875372,0.874459015496553,0.014633624173111,0.696765855815016
64781,"TX, Hidalgo, 48215020903",48215020903,"+26.2224087,-098.2116365",0.444353497789886,0.240843894875372,0.847864241014361,0.014633624173111,0.674072231096702
64782,"TX, Hidalgo, 48215020904",48215020904,"+26.2325759,-098.2139414",0.446919826267831,0.240843894875372,0.857744155798293,0.014633624173111,0.67445763022455
64783,"TX, Hidalgo, 48215021000",48215021000,"+26.2093708,-098.2180347",0.449367222636804,0.240843894875372,0.846462103069387,0.014633624173111,0.695529268429345
64784,"TX, Hidalgo, 48215021100",48215021100,"+26.2006402,-098.2350478",0.425969008387294,0.240843894875372,0.880495467684724,0.014633624173111,0.56790304681597
64785,"TX, Hidalgo, 48215021201",48215021201,"+26.1949981,-098.2193596",0.446845890772797,0.240843894875372,0.900480709074804,0.014633624173111,0.631425334967901
64786,"TX, Hidalgo, 48215021202",48215021202,"+26.1668350,-098.2253646",0.477336324739111,0.240843894875372,0.903968861510121,0.014633624173111,0.749898918397842
64787,"TX, Hidalgo, 48215021302",48215021302,"+26.1331261,-098.1726765",0.4920877988306,0.240843894875372,0.908366302313023,0.014633624173111,0.804507373960896
64788,"TX, Hidalgo, 48215021303",48215021303,"+26.0965406,-098.1790053",0.475716652970935,0.240843894875372,0.861144435828339,0.014633624173111,0.78624465700692
64789,"TX, Hidalgo, 48215021304",48215021304,"+26.0897430,-098.2386242",0.441157677026529,0.240843894875372,0.771766738049803,0.014633624173111,0.737386451007832
64790,"TX, Hidalgo, 48215021305",48215021305,"+26.1246966,-098.2664109",0.475047367180934,0.240843894875372,0.896075627193182,0.014633624173111,0.74863632248207
64791,"TX, Hidalgo, 48215021401",48215021401,"+26.1941771,-098.1898705",0.456476237971428,0.240843894875372,0.911896480681295,0.014633624173111,0.658530952155935
64792,"TX, Hidalgo, 48215021403",48215021403,"+26.1773857,-098.1782155",0.453932650641156,0.240843894875372,0.909023435082874,0.014633624173111,0.651229648433269
64793,"TX, Hidalgo, 48215021404",48215021404,"+26.1661208,-098.1938538",0.486265409739939,0.240843894875372,0.907392064776324,0.014633624173111,0.782192055134947
64794,"TX, Hidalgo, 48215021500",48215021500,"+26.1966561,-098.1806593",0.443796813147255,0.240843894875372,0.910727395637257,0.014633624173111,0.608982337903279
64795,"TX, Hidalgo, 48215021600",48215021600,"+26.2016007,-098.1804644",0.451004411973256,0.240843894875372,0.939763494770234,0.014633624173111,0.608776634074305
