row#,Name,FIPS,Source,ToxPi Score,Temperature,Storms,Wildfires,Droughts,Flooding,Precipitation
66093,"TX, Tarrant, 48439111544",48439111544,"+32.6355962,-097.1252076",0.379568968360819,0.570701269939989,0.513566526682372,0.530586266177754,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66094,"TX, Tarrant, 48439111545",48439111545,"+32.6941657,-097.1591249",0.390523110435128,0.570701269939989,0.530011267028577,0.579866378277398,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66095,"TX, Tarrant, 48439111546",48439111546,"+32.6790224,-097.1756601",0.383663004176761,0.570701269939989,0.525120352350712,0.543596655405064,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66096,"TX, Tarrant, 48439111547",48439111547,"+32.6352039,-097.0831039",0.399810799486511,0.570701269939989,0.559469425381543,0.607068670431649,0.571587151422668,9.58182191499555e-05,0.0899424615240679
66097,"TX, Tarrant, 48439111548",48439111548,"+32.6239995,-097.0632815",0.408535739624763,0.570701269939989,0.573179350609444,0.644774069834346,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66098,"TX, Tarrant, 48439111549",48439111549,"+32.5966335,-097.0538989",0.402012008894518,0.570701269939989,0.544561098023149,0.638303221549168,0.568468184111585,9.58182191499555e-05,0.0899424615240679
66099,"TX, Tarrant, 48439111550",48439111550,"+32.6182995,-097.1197873",0.383629394405589,0.570701269939989,0.538108163474342,0.535071896676927,0.567856756599061,9.58182191499555e-05,0.0899424615240679
66100,"TX, Tarrant, 48439111551",48439111551,"+32.6040049,-097.1341105",0.396319016744515,0.570701269939989,0.544914473010345,0.605124668239817,0.567135409533722,9.58182191499555e-05,0.0899424615240679
66101,"TX, Tarrant, 48439111552",48439111552,"+32.6936850,-097.1393830",0.372071167546598,0.570701269939989,0.496015568984943,0.503150418989855,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66102,"TX, Tarrant, 48439111553",48439111553,"+32.6824160,-097.1398974",0.363342986863257,0.570701269939989,0.488743214175971,0.458053689698781,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66103,"TX, Tarrant, 48439113001",48439113001,"+32.7846128,-097.0486854",0.392697359743962,0.570701269939989,0.562572979616921,0.566505656499616,0.566365972664027,9.58182191499555e-05,0.0899424615240679
66104,"TX, Tarrant, 48439113002",48439113002,"+32.7430150,-097.0492068",0.377453858276038,0.570701269939989,0.561574311174844,0.485578837340721,0.556830451457457,9.58182191499555e-05,0.0899424615240679
66105,"TX, Tarrant, 48439113102",48439113102,"+32.7931793,-097.1250033",0.412881377072913,0.570701269939989,0.562311789408993,0.696547725381464,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66106,"TX, Tarrant, 48439113104",48439113104,"+32.7778326,-097.0884396",0.330806173685307,0.570701269939989,0.478382669261498,0.288025625203324,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66107,"TX, Tarrant, 48439113107",48439113107,"+32.7697027,-097.1190276",0.371795037828087,0.570701269939989,0.477276451910274,0.535065027411231,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66108,"TX, Tarrant, 48439113108",48439113108,"+32.7684903,-097.1330818",0.395246080469599,0.570701269939989,0.531993239782854,0.621054495387723,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66109,"TX, Tarrant, 48439113109",48439113109,"+32.7658038,-097.0759268",0.357877005167239,0.570701269939989,0.504301956365871,0.427897613295458,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66110,"TX, Tarrant, 48439113110",48439113110,"+32.7673017,-097.0913289",0.332945201989448,0.570701269939989,0.491216839086346,0.288025625203324,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66111,"TX, Tarrant, 48439113111",48439113111,"+32.7671793,-097.1017531",0.356446129524489,0.570701269939989,0.482561712588344,0.43768631691157,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66112,"TX, Tarrant, 48439113112",48439113112,"+32.7690099,-097.1098027",0.367627599919096,0.570701269939989,0.485127522277988,0.502209329589569,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66113,"TX, Tarrant, 48439113113",48439113113,"+32.8005143,-097.0585952",0.393232269093238,0.570701269939989,0.49081225033289,0.651011363085876,0.556830451457457,9.58182191499555e-05,0.0899424615240679
66114,"TX, Tarrant, 48439113114",48439113114,"+32.8001050,-097.0833470",0.409566788607241,0.570701269939989,0.565476800163884,0.666549642089137,0.564634739707215,9.58182191499555e-05,0.0899424615240679
66115,"TX, Tarrant, 48439113115",48439113115,"+32.7723920,-097.0689351",0.356947666796759,0.570701269939989,0.474367509986684,0.452256029451764,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66116,"TX, Tarrant, 48439113116",48439113116,"+32.7798940,-097.0650342",0.327544043081196,0.570701269939989,0.468805694970808,0.288025625203324,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66117,"TX, Tarrant, 48439113206",48439113206,"+32.8206439,-097.2504072",0.380647603742194,0.570701269939989,0.514703472293352,0.560749211846772,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66118,"TX, Tarrant, 48439113207",48439113207,"+32.8871682,-097.2249486",0.378484189473654,0.570701269939989,0.499600532623169,0.564321230008441,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66119,"TX, Tarrant, 48439113210",48439113210,"+32.8828803,-097.2022891",0.376531345485395,0.570701269939989,0.533227491549729,0.518977207152328,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66120,"TX, Tarrant, 48439113212",48439113212,"+32.8324262,-097.2445411",0.374267601842479,0.570701269939989,0.50710847075694,0.530064201984894,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66121,"TX, Tarrant, 48439113213",48439113213,"+32.8312033,-097.2219902",0.364766498231445,0.570701269939989,0.512337396292123,0.467828654783503,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66122,"TX, Tarrant, 48439113214",48439113214,"+32.8714195,-097.2341068",0.385437459184183,0.570701269939989,0.496030933114821,0.608160883677236,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66123,"TX, Tarrant, 48439113215",48439113215,"+32.8707912,-097.2191852",0.390866584326856,0.570701269939989,0.505408173717095,0.631358393931,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66124,"TX, Tarrant, 48439113216",48439113216,"+32.8537437,-097.2277052",0.366443291429801,0.570701269939989,0.504737273379084,0.485489536886679,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66125,"TX, Tarrant, 48439113217",48439113217,"+32.8433537,-097.2224594",0.332763579425898,0.570701269939989,0.500122913039025,0.288025625203324,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66126,"TX, Tarrant, 48439113218",48439113218,"+32.8658983,-097.1951798",0.374687013887193,0.570701269939989,0.511610160811226,0.528078984198889,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66127,"TX, Tarrant, 48439113220",48439113220,"+32.8408230,-097.2044955",0.372177363929796,0.570701269939989,0.501044760831712,0.523586484434021,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66128,"TX, Tarrant, 48439113221",48439113221,"+32.8538404,-097.2026657",0.379010790901696,0.570701269939989,0.49938031342825,0.566251493668882,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66129,"TX, Tarrant, 48439113301",48439113301,"+32.8144518,-097.2264805",0.367744577516851,0.570701269939989,0.516398647956571,0.481635878831494,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66130,"TX, Tarrant, 48439113302",48439113302,"+32.8038840,-097.2306971",0.374859650768644,0.570701269939989,0.510124961589675,0.530600004709145,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66131,"TX, Tarrant, 48439113403",48439113403,"+32.8301448,-097.1944872",0.331209241619896,0.570701269939989,0.490796886203011,0.288025625203324,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66132,"TX, Tarrant, 48439113404",48439113404,"+32.8313603,-097.1760128",0.368886500031339,0.570701269939989,0.50886510293967,0.487873172083024,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66133,"TX, Tarrant, 48439113405",48439113405,"+32.8152719,-097.1996598",0.371389836135187,0.570701269939989,0.522759397726109,0.497146680771973,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66134,"TX, Tarrant, 48439113407",48439113407,"+32.8150822,-097.1586510",0.377055931675387,0.570701269939989,0.483391375601762,0.562363489285219,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66135,"TX, Tarrant, 48439113408",48439113408,"+32.8153261,-097.1761869",0.373544988723835,0.570701269939989,0.512910990474239,0.511778216703426,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66136,"TX, Tarrant, 48439113509",48439113509,"+32.8448120,-097.0913342",0.349099086843058,0.570701269939989,0.504563146573799,0.384772363258997,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66137,"TX, Tarrant, 48439113510",48439113510,"+32.8444548,-097.0719023",0.390555280584865,0.570701269939989,0.513499948786234,0.613251009557615,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66138,"TX, Tarrant, 48439113511",48439113511,"+32.8237169,-097.1149563",0.377227195122489,0.570701269939989,0.519246133360647,0.527536312208944,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66139,"TX, Tarrant, 48439113512",48439113512,"+32.8310793,-097.1218463",0.35352996558866,0.570701269939989,0.509131414524224,0.396985917665627,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66140,"TX, Tarrant, 48439113513",48439113513,"+32.8292289,-097.0787218",0.360467258758727,0.570701269939989,0.505315988937826,0.452228552388982,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66141,"TX, Tarrant, 48439113514",48439113514,"+32.8313360,-097.0919384",0.354026025566441,0.570701269939989,0.499139608726826,0.419757533446269,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66142,"TX, Tarrant, 48439113516",48439113516,"+32.8617590,-097.0885568",0.373241659081047,0.570701269939989,0.508337601147188,0.525853342113542,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66143,"TX, Tarrant, 48439113517",48439113517,"+32.8552547,-097.0793331",0.328555699138629,0.570701269939989,0.479217453651542,0.288025625203324,0.543351566293702,9.58182191499555e-05,0.0899424615240679
66144,"TX, Tarrant, 48439113518",48439113518,"+32.8572698,-097.0687961",0.369299793185984,0.570701269939989,0.476339239987709,0.524397057786092,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66145,"TX, Tarrant, 48439113519",48439113519,"+32.8727940,-097.0899815",0.362239358792282,0.570701269939989,0.512946840110622,0.456398196666161,0.543351566293702,9.58182191499555e-05,0.0899424615240679
66146,"TX, Tarrant, 48439113520",48439113520,"+32.8720489,-097.0740952",0.376935434710612,0.570701269939989,0.495733893270511,0.550816253651053,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66147,"TX, Tarrant, 48439113607",48439113607,"+32.8323965,-097.1598759",0.36787618910182,0.570701269939989,0.482930451705418,0.507745957740157,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66148,"TX, Tarrant, 48439113610",48439113610,"+32.9048080,-097.1620865",0.40891642915441,0.570701269939989,0.577189388507631,0.659728461253488,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66149,"TX, Tarrant, 48439113611",48439113611,"+32.8709493,-097.1785732",0.369202953313312,0.570701269939989,0.504629724469938,0.495525534067831,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66150,"TX, Tarrant, 48439113612",48439113612,"+32.8576703,-097.1708358",0.381404564006395,0.570701269939989,0.516634231281369,0.556730691414894,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66151,"TX, Tarrant, 48439113613",48439113613,"+32.8457274,-097.1769237",0.368398959827772,0.570701269939989,0.520193588036464,0.473619445764824,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66152,"TX, Tarrant, 48439113618",48439113618,"+32.8297732,-097.1441046",0.37281807585231,0.570701269939989,0.507072621120557,0.513255108827962,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66153,"TX, Tarrant, 48439113619",48439113619,"+32.8176511,-097.1456453",0.35779755887694,0.570701269939989,0.47399877086961,0.456205857226687,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66154,"TX, Tarrant, 48439113622",48439113622,"+32.8773260,-097.1324831",0.397734278693871,0.570701269939989,0.552673358598791,0.628473302338882,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66155,"TX, Tarrant, 48439113623",48439113623,"+32.8625501,-097.1148929",0.357871735566218,0.570701269939989,0.497347126907713,0.444624275264044,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66156,"TX, Tarrant, 48439113624",48439113624,"+32.8555781,-097.1158214",0.354677236730498,0.570701269939989,0.499364949298371,0.423439459859067,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66157,"TX, Tarrant, 48439113625",48439113625,"+32.8637967,-097.1454787",0.355305688293102,0.570701269939989,0.48449247157636,0.442082646956702,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66158,"TX, Tarrant, 48439113626",48439113626,"+32.8564977,-097.1460524",0.369850162876995,0.570701269939989,0.487995493188569,0.525846472847846,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66159,"TX, Tarrant, 48439113627",48439113627,"+32.8482999,-097.1165456",0.379692436297596,0.570701269939989,0.498304824336782,0.574590782223241,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66160,"TX, Tarrant, 48439113628",48439113628,"+32.8411419,-097.1168439",0.359624635219786,0.570701269939989,0.500706749974393,0.451782050118773,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66161,"TX, Tarrant, 48439113629",48439113629,"+32.8411125,-097.1400463",0.355049852712097,0.570701269939989,0.490945406125166,0.424291248805311,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66162,"TX, Tarrant, 48439113630",48439113630,"+32.8468209,-097.1401966",0.354842787168704,0.570701269939989,0.473814401311072,0.440179860359044,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66163,"TX, Tarrant, 48439113631",48439113631,"+32.9116818,-097.1057528",0.378505521256116,0.570701269939989,0.510980231486224,0.551619957737429,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66164,"TX, Tarrant, 48439113632",48439113632,"+32.9026756,-097.1166858",0.38892234494174,0.570701269939989,0.531537437263136,0.593563694074261,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66165,"TX, Tarrant, 48439113633",48439113633,"+32.8872488,-097.1135736",0.362308594390802,0.570701269939989,0.510119840213049,0.458472714906208,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66166,"TX, Tarrant, 48439113634",48439113634,"+32.8958584,-097.1351737",0.379888300507487,0.570701269939989,0.537913551162553,0.536157240656818,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66167,"TX, Tarrant, 48439113703",48439113703,"+32.9651715,-097.0740545",0.402474317227583,0.570701269939989,0.59091467786541,0.605502477853071,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66168,"TX, Tarrant, 48439113705",48439113705,"+32.9290869,-097.0900923",0.39267252093618,0.570701269939989,0.566388405203319,0.571217972766741,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66169,"TX, Tarrant, 48439113707",48439113707,"+32.9670167,-097.1086664",0.396738807754755,0.570701269939989,0.547434190310356,0.614569908571154,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66170,"TX, Tarrant, 48439113709",48439113709,"+32.8916569,-097.0891510",0.390517529626908,0.570701269939989,0.533063607497695,0.591612822616734,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66171,"TX, Tarrant, 48439113710",48439113710,"+32.9620341,-097.0957597",0.389006253323934,0.570701269939989,0.498868175765646,0.616740596530938,0.557689197963812,9.58182191499555e-05,0.0899424615240679
66172,"TX, Tarrant, 48439113711",48439113711,"+32.9471743,-097.0980356",0.36560519655748,0.570701269939989,0.491836525658097,0.493361715373742,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66173,"TX, Tarrant, 48439113803",48439113803,"+32.8873242,-097.2492779",0.345212116005862,0.570701269939989,0.493798012905869,0.369041744816261,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66174,"TX, Tarrant, 48439113808",48439113808,"+32.8747112,-097.2484092",0.359282372229528,0.570701269939989,0.502719450988426,0.444541844075697,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66175,"TX, Tarrant, 48439113809",48439113809,"+32.8655139,-097.2526875",0.331590784178536,0.570701269939989,0.49308614155485,0.288025625203324,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66176,"TX, Tarrant, 48439113810",48439113810,"+32.8550684,-097.2500460",0.364864860545113,0.570701269939989,0.49891426815528,0.481841956802359,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66177,"TX, Tarrant, 48439113811",48439113811,"+32.8434225,-097.2545061",0.363421193335825,0.570701269939989,0.504931885690874,0.467162336011038,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66178,"TX, Tarrant, 48439113812",48439113812,"+32.9033817,-097.2470186",0.385486851707978,0.570701269939989,0.521991191232203,0.585670907790111,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66179,"TX, Tarrant, 48439113813",48439113813,"+32.9043933,-097.2224132",0.384056209473257,0.570701269939989,0.516931271125679,0.58214697448831,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66180,"TX, Tarrant, 48439113814",48439113814,"+32.8992330,-097.1982234",0.377951651109317,0.570701269939989,0.514155484994367,0.546571047451223,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66181,"TX, Tarrant, 48439113815",48439113815,"+32.9137827,-097.2043705",0.389385278675448,0.570701269939989,0.531107241626549,0.598221056215822,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66182,"TX, Tarrant, 48439113816",48439113816,"+32.9196373,-097.2367320",0.389100297918009,0.570701269939989,0.532997029601557,0.596345746680945,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66183,"TX, Tarrant, 48439113906",48439113906,"+32.9585485,-097.1704769",0.40891242515046,0.570701269939989,0.564257912526887,0.671646637235212,0.556830451457457,9.58182191499555e-05,0.0899424615240679
66184,"TX, Tarrant, 48439113907",48439113907,"+32.9684688,-097.1376857",0.409614273708637,0.570701269939989,0.581322339444843,0.667930364493937,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66185,"TX, Tarrant, 48439113908",48439113908,"+32.9342278,-097.1717269",0.392629376210282,0.570701269939989,0.536955853733484,0.601250402387545,0.556830451457457,9.58182191499555e-05,0.0899424615240679
66186,"TX, Tarrant, 48439113909",48439113909,"+32.9343316,-097.1382298",0.384487136597758,0.570701269939989,0.550476288026222,0.548013593247282,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66187,"TX, Tarrant, 48439113910",48439113910,"+32.9654669,-097.2193301",0.419426255805877,0.570701269939989,0.589951859059715,0.712690499765931,0.553175626326408,9.58182191499555e-05,0.0899424615240679
66188,"TX, Tarrant, 48439113911",48439113911,"+32.9371799,-097.2360411",0.390700679634635,0.570701269939989,0.543828741165625,0.593391962431873,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66189,"TX, Tarrant, 48439113912",48439113912,"+32.9366187,-097.2016320",0.40225302778143,0.570701269939989,0.550604322441872,0.648998668237089,0.553175626326408,9.58182191499555e-05,0.0899424615240679
66190,"TX, Tarrant, 48439113916",48439113916,"+32.8669353,-097.2983622",0.359432566564969,0.570701269939989,0.479488886612722,0.468673574464051,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66191,"TX, Tarrant, 48439113917",48439113917,"+32.8676373,-097.2727435",0.361598701561299,0.570701269939989,0.491544607190413,0.469614663864337,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66192,"TX, Tarrant, 48439113918",48439113918,"+32.8705118,-097.2854661",0.344074787888889,0.570701269939989,0.473840008194203,0.382175780826091,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66193,"TX, Tarrant, 48439113919",48439113919,"+32.8836360,-097.2798531",0.369908673946621,0.570701269939989,0.50691385844515,0.504105246921532,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66194,"TX, Tarrant, 48439113920",48439113920,"+32.8856302,-097.2660901",0.359097758922273,0.570701269939989,0.492077230359521,0.454076384861076,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66195,"TX, Tarrant, 48439113921",48439113921,"+32.9157259,-097.2695153",0.397650663812991,0.570701269939989,0.567125883437468,0.611794725230165,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66196,"TX, Tarrant, 48439113922",48439113922,"+32.9182367,-097.3012860",0.409817056025061,0.570701269939989,0.568237222165318,0.682232175672005,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66197,"TX, Tarrant, 48439113923",48439113923,"+32.8832258,-097.3102147",0.403075517627048,0.570701269939989,0.515230974085834,0.694789193363411,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66198,"TX, Tarrant, 48439113924",48439113924,"+32.8855523,-097.3000078",0.364973861111911,0.570701269939989,0.472785004609239,0.508625223749183,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66199,"TX, Tarrant, 48439113925",48439113925,"+32.8784617,-097.2959317",0.327540628830112,0.570701269939989,0.468785209464304,0.288025625203324,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66200,"TX, Tarrant, 48439113926",48439113926,"+32.9259478,-097.3259154",0.425283444941403,0.570701269939989,0.603477414729079,0.734308078909725,0.553175626326408,9.58182191499555e-05,0.0899424615240679
66201,"TX, Tarrant, 48439113927",48439113927,"+32.9697586,-097.2851202",0.417863911270481,0.570701269939989,0.578029294274301,0.715238997338968,0.553175626326408,9.58182191499555e-05,0.0899424615240679
66202,"TX, Tarrant, 48439113928",48439113928,"+32.9691445,-097.2512960",0.404195083209166,0.570701269939989,0.54910888046707,0.662146442778311,0.553175626326408,9.58182191499555e-05,0.0899424615240679
66203,"TX, Tarrant, 48439113929",48439113929,"+32.9465727,-097.2685150",0.381368417396647,0.570701269939989,0.519742906893373,0.561484223276193,0.546243824527107,9.58182191499555e-05,0.0899424615240679
66204,"TX, Tarrant, 48439114003",48439114003,"+32.8781023,-097.3579353",0.406055343285052,0.570701269939989,0.560058383693537,0.671014664791224,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66205,"TX, Tarrant, 48439114005",48439114005,"+32.8679642,-097.3807712",0.378984927645519,0.570701269939989,0.520142374270204,0.548508180377359,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66206,"TX, Tarrant, 48439114006",48439114006,"+32.8534421,-097.3747186",0.371031682325646,0.570701269939989,0.50496261395063,0.515968468777691,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66207,"TX, Tarrant, 48439114007",48439114007,"+32.8377825,-097.4047820",0.411235658828698,0.570701269939989,0.569000307282598,0.689980707376549,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66208,"TX, Tarrant, 48439114008",48439114008,"+32.8548651,-097.3912895",0.412756879356661,0.570701269939989,0.570132131516952,0.701150133397461,0.544519461542346,9.58182191499555e-05,0.0899424615240679
66209,"TX, Tarrant, 48439114102",48439114102,"+32.8783674,-097.4770725",0.417941285443534,0.570701269939989,0.591360237631876,0.707854536716286,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66210,"TX, Tarrant, 48439114103",48439114103,"+32.9381724,-097.3704322",0.427766970579761,0.570701269939989,0.617479258424665,0.740689626740861,0.547693388629835,9.58182191499555e-05,0.0899424615240679
66211,"TX, Tarrant, 48439114104",48439114104,"+32.9552260,-097.4646181",0.433040302236242,0.570701269939989,0.621909249206187,0.759751839045923,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66212,"TX, Tarrant, 48439114203",48439114203,"+32.9483528,-097.5230053",0.426282702235336,0.570701269939989,0.596794018232101,0.76375662094641,0.5364060245503,9.58182191499555e-05,0.0899424615240679
66213,"TX, Tarrant, 48439114204",48439114204,"+32.8951068,-097.5246229",0.414831215806187,0.570701269939989,0.564094028474854,0.730062872709895,0.534090843969165,9.58182191499555e-05,0.0899424615240679
66214,"TX, Tarrant, 48439114205",48439114205,"+32.8711969,-097.5292367",0.41782688253973,0.570701269939989,0.549390556181502,0.759085520273458,0.537745669100214,9.58182191499555e-05,0.0899424615240679
66215,"TX, Tarrant, 48439114206",48439114206,"+32.8419898,-097.5114725",0.426008665847258,0.570701269939989,0.577665676533852,0.763323857207592,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66216,"TX, Tarrant, 48439114207",48439114207,"+32.7870087,-097.5238563",0.429325801208956,0.570701269939989,0.59967735327256,0.761214992639069,0.554322911658899,9.58182191499555e-05,0.0899424615240679
66217,"TX, Tarrant, 48439121601",48439121601,"+32.7400012,-097.1588606",0.394094524883251,0.570701269939989,0.53728362183755,0.60787924378372,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66218,"TX, Tarrant, 48439121604",48439121604,"+32.7490861,-097.1364413",0.378064776158261,0.570701269939989,0.50365666291099,0.545327710360335,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66219,"TX, Tarrant, 48439121605",48439121605,"+32.7473711,-097.1259364",0.36736234924305,0.570701269939989,0.497439311686981,0.487330500093078,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66220,"TX, Tarrant, 48439121606",48439121606,"+32.7182089,-097.1875588",0.40149133782231,0.570701269939989,0.545324183140428,0.625732465326371,0.577151828783852,9.58182191499555e-05,0.0899424615240679
66221,"TX, Tarrant, 48439121608",48439121608,"+32.7004469,-097.1898786",0.369625385533726,0.570701269939989,0.501577384000819,0.479513275731579,0.575922103786751,9.58182191499555e-05,0.0899424615240679
66222,"TX, Tarrant, 48439121609",48439121609,"+32.6893777,-097.2140987",0.394612972527755,0.570701269939989,0.538901976851378,0.592835551910536,0.575200756721412,9.58182191499555e-05,0.0899424615240679
66223,"TX, Tarrant, 48439121610",48439121610,"+32.6877204,-097.1942982",0.364506406330246,0.570701269939989,0.464928812864898,0.488848607811787,0.572521467621583,9.58182191499555e-05,0.0899424615240679
66224,"TX, Tarrant, 48439121611",48439121611,"+32.6758812,-097.2110189",0.382877973883,0.570701269939989,0.502289255351839,0.563737342424323,0.570501695838635,9.58182191499555e-05,0.0899424615240679
66225,"TX, Tarrant, 48439121702",48439121702,"+32.7479156,-097.0830018",0.369924701824162,0.570701269939989,0.546466250128035,0.456501235651594,0.555841175482136,9.58182191499555e-05,0.0899424615240679
66226,"TX, Tarrant, 48439121703",48439121703,"+32.7513612,-097.1152527",0.376658287536199,0.570701269939989,0.488128648980846,0.552416792558109,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66227,"TX, Tarrant, 48439121704",48439121704,"+32.7528240,-097.1041093",0.378443963706213,0.570701269939989,0.497956570726211,0.553302927832831,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66228,"TX, Tarrant, 48439121903",48439121903,"+32.7177530,-097.0500662",0.382881503570459,0.570701269939989,0.509469425381543,0.56841531236297,0.558664733995032,9.58182191499555e-05,0.0899424615240679
66229,"TX, Tarrant, 48439121904",48439121904,"+32.7213866,-097.0584580",0.369502262524268,0.570701269939989,0.50029703984431,0.490421669656061,0.565555315962028,9.58182191499555e-05,0.0899424615240679
66230,"TX, Tarrant, 48439121905",48439121905,"+32.7096092,-097.0720855",0.366363082549405,0.570701269939989,0.47896138482024,0.49134215125926,0.567135409533722,9.58182191499555e-05,0.0899424615240679
66231,"TX, Tarrant, 48439121906",48439121906,"+32.7169463,-097.0712557",0.354555937145859,0.570701269939989,0.482121274198505,0.418919483031416,0.565555315962028,9.58182191499555e-05,0.0899424615240679
66232,"TX, Tarrant, 48439122001",48439122001,"+32.7243834,-097.0713918",0.332277663152625,0.570701269939989,0.479345488067193,0.288025625203324,0.565555315962028,9.58182191499555e-05,0.0899424615240679
