ToxPi Score,FIPS,Name,Source,Overall Physical Health!1!0x88cceeff,Mental Health & Deaths of Despair!1!0x44aa99ff,Chronic Disease!1!0x117733ff,Chronic Disease Prevention!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,Child & Maternal Health!1!0x999933ff,Access to Care!1!0xcc6677ff
0.221982418944561,17197880312,"IL, Will, 17197880312","+41.7030483,-088.2201997",0.0552370096204687,0.436305119764485,0.071191405712272,0.161762495695732,0.294501596592506,0.261720161971442,0.273159143255021
0.257902572803601,17197880313,"IL, Will, 17197880313","+41.7124607,-088.2487620",0.132283161776319,0.496006807506723,0.0516934733410789,0.249318451186266,0.294501596592506,0.243169241232281,0.338345277990032
0.270704681732346,17197880314,"IL, Will, 17197880314","+41.6658634,-088.2453564",0.127716700886511,0.486283184104513,0.0652831082160025,0.20067498539878,0.294501596592506,0.29949633717347,0.420976859754641
0.308161325686323,17197880404,"IL, Will, 17197880404","+41.6141399,-088.2295848",0.318299491165786,0.50876117067066,0.137259166671255,0.301962746437207,0.294501596592506,0.260937934851943,0.335407173414906
0.350365515116656,17197880408,"IL, Will, 17197880408","+41.6304377,-088.1534271",0.239364952927685,0.541276863712614,0.109801827001966,0.405038800245795,0.294501596592506,0.281184804906225,0.581389760429803
0.318200180106856,17197880410,"IL, Will, 17197880410","+41.6080420,-088.1549341",0.300122916766808,0.525627755519847,0.0926908908699459,0.367762408183532,0.294501596592506,0.242518509188905,0.40417718362645
0.393409378568498,17197880411,"IL, Will, 17197880411","+41.6148680,-088.1831793",0.351226077581767,0.456772327065639,0.45482602734446,0.441190850789798,0.294501596592506,0.249777711724603,0.505571058880717
0.38945669463033,17197880412,"IL, Will, 17197880412","+41.5614523,-088.1525068",0.404361828507076,0.551253048761634,0.273865832640453,0.471900023019513,0.294501596592506,0.188436944547657,0.541877588343471
0.380955652090517,17197880414,"IL, Will, 17197880414","+41.5608413,-088.1716202",0.335603974537689,0.530018442610555,0.309117389556685,0.45224021718245,0.294501596592506,0.213316487283802,0.531891456869931
0.364316316731406,17197880415,"IL, Will, 17197880415","+41.5810959,-088.1572202",0.394054673927225,0.54219320917476,0.208613009267162,0.477930755021013,0.294501596592506,0.226971745188855,0.405949227948323
0.347756711992418,17197880416,"IL, Will, 17197880416","+41.5582054,-088.1871785",0.311672972731705,0.553150499082545,0.135384259590659,0.3752504085488,0.294501596592506,0.22085216664622,0.543485080754491
0.371624131766272,17197880417,"IL, Will, 17197880417","+41.5830333,-088.1794643",0.314179376077238,0.504920938451206,0.303743206559146,0.386889531067782,0.294501596592506,0.246588113211472,0.550546160404552
0.313971394184363,17197880418,"IL, Will, 17197880418","+41.5570863,-088.2085971",0.165649227135078,0.529982824942415,0.122268169529043,0.305238746597012,0.294501596592506,0.234369186137914,0.54579000835657
0.295669053476577,17197880419,"IL, Will, 17197880419","+41.5610120,-088.2242575",0.178730592541218,0.530870028676083,0.0999041897703308,0.32831723552767,0.294501596592506,0.26452539026206,0.372834340966173
0.32331190400536,17197880420,"IL, Will, 17197880420","+41.5644244,-088.2474181",0.19415355668935,0.556589223042967,0.11569360549312,0.406003336878212,0.294501596592506,0.30257467062219,0.393667338719177
0.357319057498023,17197880421,"IL, Will, 17197880421","+41.5836690,-088.2187763",0.342862243952014,0.511701247277122,0.216335644158604,0.327288015965269,0.294501596592506,0.275614808348411,0.532929846192235
0.398241151645041,17197880502,"IL, Will, 17197880502","+41.6185452,-088.0399304",0.314625721878498,0.532268831643035,0.309117389556685,0.465100705614669,0.294501596592506,0.325680715664987,0.546393100564907
0.434822126982147,17197880503,"IL, Will, 17197880503","+41.6313265,-088.1344649",0.320187877248038,0.291140456305325,0.747796089400856,0.522790269404403,0.294501596592506,0.284253023349089,0.58308557657481
0.426380250524428,17197880505,"IL, Will, 17197880505","+41.6321314,-088.1022483",0.552871376873794,0.573076965421938,0.267990573154414,0.558071002832732,0.294501596592506,0.303077049246351,0.435073189549261
0.320307667962322,17197880507,"IL, Will, 17197880507","+41.6167534,-088.1339326",0.254300370123672,0.525757274313083,0.085144458699734,0.41334865430969,0.294501596592506,0.255580353417096,0.413520968280471
0.365407694502471,17197880601,"IL, Will, 17197880601","+41.5890251,-088.0357609",0.196247948526029,0.485386266461352,0.366939413795572,0.365038115367713,0.294501596592506,0.346703069501532,0.503037451272594
0.484292315382578,17197880602,"IL, Will, 17197880602","+41.5905329,-088.0546026",0.511148344743763,0.56607647464752,0.5095204532815,0.579212808742088,0.294501596592506,0.346898626281406,0.582687903389264
0.41975918905917,17197880701,"IL, Will, 17197880701","+41.5769955,-088.0446930",0.399094948052216,0.501971147935251,0.433753283152267,0.437939582338516,0.294501596592506,0.337815351023082,0.533238414320355
0.562166372223797,17197880702,"IL, Will, 17197880702","+41.5641840,-088.0549645",0.794907537750555,0.514702845310372,0.688013809888276,0.710226180986643,0.294501596592506,0.295035619591153,0.637777015447071
0.421555983689349,17197880901,"IL, Will, 17197880901","+41.5768926,-088.1350159",0.447169824277091,0.366050888343326,0.63165922393714,0.463116461615437,0.294501596592506,0.19938475255203,0.549009138507913
0.496594194867745,17197880903,"IL, Will, 17197880903","+41.5578770,-088.1128638",0.652674298035392,0.535590988689544,0.602015869257581,0.62235061572442,0.294501596592506,0.19717968127551,0.571846314499263
0.459393670051431,17197880905,"IL, Will, 17197880905","+41.5565837,-088.0960283",0.531082834913855,0.539551025792741,0.451904916606556,0.610034224879718,0.294501596592506,0.213731202523882,0.574949889050755
0.399959441303198,17197881001,"IL, Will, 17197881001","+41.6201664,-088.0022639",0.420794220851902,0.504920938451206,0.343705433100782,0.421439727875109,0.294501596592506,0.280395834449489,0.533958337801396
0.365179763507196,17197881002,"IL, Will, 17197881002","+41.6169916,-087.9662412",0.262897676941776,0.484000415373725,0.356155256622744,0.386543287148453,0.294501596592506,0.25557023841124,0.51658987345993
0.401624633328139,17197881005,"IL, Will, 17197881005","+41.6288671,-087.9407185",0.383321774121557,0.477090587754572,0.442012785709959,0.423901484092755,0.294501596592506,0.25208056139106,0.538463643634564
0.365457610591339,17197881006,"IL, Will, 17197881006","+41.6364949,-087.9214915",0.250791405439925,0.47497295548516,0.375083283317457,0.375762164671325,0.294501596592506,0.253075203633527,0.534016664999475
0.337839697360882,17197881007,"IL, Will, 17197881007","+41.5769661,-087.9417934",0.199083961078646,0.500122267161804,0.26532000066076,0.334431674850326,0.294501596592506,0.275796878453812,0.495621502728324
0.325760660450146,17197881009,"IL, Will, 17197881009","+41.5762033,-088.0160778",0.279515474465587,0.522211697348242,0.107544229636196,0.255817183210594,0.294501596592506,0.338934745004435,0.481799696893463
0.353798247695066,17197881010,"IL, Will, 17197881010","+41.5728670,-087.9831252",0.319913202908801,0.540875355453582,0.162125775704949,0.350756504914951,0.294501596592506,0.32225172867994,0.486163569610732
0.407422411110883,17197881011,"IL, Will, 17197881011","+41.6220049,-087.9210399",0.420787353993421,0.486885446493061,0.419150482630266,0.425782996379658,0.294501596592506,0.262957564354443,0.541891437332826
0.373340278434343,17197881012,"IL, Will, 17197881012","+41.6072708,-087.9301628",0.346055333145639,0.507372081613201,0.293834556657434,0.383118896737507,0.294501596592506,0.265843712691906,0.522655771602206
0.330954139642601,17197881105,"IL, Will, 17197881105","+41.5366205,-087.9389322",0.327150871747684,0.480998817340475,0.247160107703913,0.26817162283764,0.294501596592506,0.253139265337279,0.445556695938712
0.351097054118585,17197881107,"IL, Will, 17197881107","+41.5261192,-087.9726226",0.336029719763505,0.500167598739436,0.32950459503659,0.346978260828208,0.294501596592506,0.227136956951163,0.423360650918688
0.323912925481307,17197881108,"IL, Will, 17197881108","+41.5375183,-088.0001330",0.175578704498479,0.521534961653582,0.215025136419451,0.333174162593862,0.294501596592506,0.298966985200361,0.428608931410906
0.330115896276874,17197881109,"IL, Will, 17197881109","+41.4798500,-088.0031899",0.249761376667788,0.525090252527917,0.173460566381622,0.315384454408998,0.294501596592506,0.241250761788337,0.511362265570949
0.35620501376961,17197881111,"IL, Will, 17197881111","+41.5118479,-087.9797839",0.349735969291409,0.464915821190367,0.368561029464399,0.359770261452208,0.294501596592506,0.206751848483521,0.449198569912859
0.322772062148361,17197881112,"IL, Will, 17197881112","+41.4943672,-087.9880978",0.254938987962397,0.504341341851474,0.219983591121585,0.28427006264732,0.294501596592506,0.211590192951114,0.489778661912133
0.342682975096228,17197881113,"IL, Will, 17197881113","+41.4834796,-087.9365589",0.319913202908801,0.530458806507558,0.176255031413641,0.341168211764303,0.294501596592506,0.221880525574873,0.514603450911916
0.313892592580504,17197881115,"IL, Will, 17197881115","+41.5077809,-087.9455578",0.230183963138704,0.508550702631651,0.196702806578969,0.276561379344458,0.294501596592506,0.203848841802965,0.486898857974279
0.303328704300089,17197881116,"IL, Will, 17197881116","+41.5072469,-087.9204655",0.0898459763642731,0.493193011723666,0.228009074440143,0.289069916539996,0.294501596592506,0.235930268708294,0.492751085731744
0.587532519691477,17197881200,"IL, Will, 17197881200","+41.5480283,-088.0362643",0.927273101828644,0.507750924083417,0.693374227048219,0.72212593766468,0.294501596592506,0.281353388337152,0.68634846228572
0.523467268952877,17197881301,"IL, Will, 17197881301","+41.5412829,-088.0656969",0.792964216800456,0.541445238143821,0.364458809860745,0.754313305088454,0.294501596592506,0.25283918683023,0.663748529353929
0.50214855489011,17197881302,"IL, Will, 17197881302","+41.5387338,-088.0767344",0.76555858460313,0.561698739436135,0.294985380680473,0.719905791214917,0.294501596592506,0.225784917835132,0.652604873868477
0.555366368066826,17197881401,"IL, Will, 17197881401","+41.5470050,-088.0913313",0.801163245826667,0.576376456679631,0.620795224906255,0.759980671218569,0.294501596592506,0.209843668606715,0.62490371263744
0.470205763070351,17197881402,"IL, Will, 17197881402","+41.5472759,-088.1080388",0.532833883826488,0.512306747635502,0.562852061296522,0.649298665819447,0.294501596592506,0.188423457873183,0.551223928448809
0.422540978488277,17197881500,"IL, Will, 17197881500","+41.5433216,-088.1181961",0.443111510914871,0.468089031624654,0.535590196521098,0.530974562486564,0.294501596592506,0.174313024704628,0.511206926573619
0.422510090884622,17197881601,"IL, Will, 17197881601","+41.5333382,-088.1330270",0.506348410665605,0.444484231557353,0.607205590031331,0.503427244069622,0.294501596592506,0.165870366483825,0.435733196792115
0.467471728859493,17197881603,"IL, Will, 17197881603","+41.5405416,-088.1331334",0.705810048960701,0.584179963972113,0.402336888590323,0.591926809362283,0.294501596592506,0.165223006109067,0.528323788429455
0.38620244667637,17197881604,"IL, Will, 17197881604","+41.5477116,-088.1338305",0.398847741146903,0.532087505332504,0.342075557929398,0.462536217684694,0.294501596592506,0.167303325646701,0.506065182401882
0.372420837767989,17197881700,"IL, Will, 17197881700","+41.5342958,-088.1125367",0.351363414751385,0.470005909764551,0.430724798881113,0.438828021406245,0.294501596592506,0.175816788908494,0.445705334071634
0.492868215352167,17197881800,"IL, Will, 17197881800","+41.5388538,-088.0946565",0.630679750321026,0.609798781274238,0.436787273758459,0.681208277132111,0.294501596592506,0.192027771626394,0.605074056760433
0.543988828124996,17197881900,"IL, Will, 17197881900","+41.5317188,-088.0883414",0.846326574055635,0.550220136385575,0.54896783749704,0.748937012143269,0.294501596592506,0.196660444308256,0.622308195892689
0.59128464222094,17197882000,"IL, Will, 17197882000","+41.5255068,-088.0796335",0.827600650978184,0.594146435111641,0.59267712503235,0.749876817067162,0.294501596592506,0.217011836089713,0.863178034675028
0.526798581814647,17197882100,"IL, Will, 17197882100","+41.5320328,-088.0639941",0.784978060387154,0.565056514150785,0.381377024266419,0.757918427215533,0.294501596592506,0.24408970676514,0.659668743324992
0.553028719773107,17197882200,"IL, Will, 17197882200","+41.5328528,-088.0488744",0.801163245826667,0.578620369772448,0.526857149150097,0.764527500708659,0.294501596592506,0.252852673504704,0.652678502856672
0.533546224785026,17197882300,"IL, Will, 17197882300","+41.5199955,-088.0411844",0.794543594251066,0.587239845462319,0.490650243104692,0.698630814567357,0.294501596592506,0.247478233726765,0.62177924579048
0.526511365519577,17197882400,"IL, Will, 17197882400","+41.5191033,-088.0671995",0.742362336654604,0.54398056852142,0.51059694178152,0.699776082915907,0.294501596592506,0.235225589967021,0.659136442204062
0.542265784911614,17197882500,"IL, Will, 17197882500","+41.5160928,-088.0807010",0.886360358999361,0.507828635359359,0.614925471755254,0.639105397029532,0.294501596592506,0.220862281652076,0.632276752993208
0.501075886764853,17197882601,"IL, Will, 17197882601","+41.5169533,-088.1081698",0.574845324012718,0.558438103816414,0.638126414439813,0.686544618855835,0.294501596592506,0.19210532000462,0.562969829632068
0.517841062519467,17197882602,"IL, Will, 17197882602","+41.5173008,-088.0949081",0.807055010403291,0.592906292666404,0.439077909134459,0.678929155069715,0.294501596592506,0.199364522540318,0.613052951229577
0.395941484673867,17197882701,"IL, Will, 17197882701","+41.5259115,-088.1081135",0.442383623915895,0.518465366253884,0.34815179864434,0.468778120428201,0.294501596592506,0.182694992890298,0.516614893991943
0.427672235351737,17197882702,"IL, Will, 17197882702","+41.5271036,-088.0961954",0.524318979310155,0.58738555410471,0.276781437043318,0.565874808091454,0.294501596592506,0.188379626181142,0.556463646138877
0.525843326493232,17197882801,"IL, Will, 17197882801","+41.5207296,-088.1198280",0.823418734163308,0.410951815988494,0.7907372431983,0.660500227341474,0.294501596592506,0.180473063270686,0.520320604897855
0.559201070580009,17197882802,"IL, Will, 17197882802","+41.5203551,-088.1326285",0.863912598625255,0.447035751784106,0.838623085860282,0.773655403592947,0.294501596592506,0.178938954049254,0.517740103555712
0.50647336288443,17197882900,"IL, Will, 17197882900","+41.5010905,-088.1200044",0.704045266331106,0.589373667580886,0.504399561695731,0.648385495043195,0.294501596592506,0.224085596851392,0.580522356096197
0.556805619464798,17197883000,"IL, Will, 17197883000","+41.5050441,-088.0556109",0.839109505792195,0.367614827771653,0.829380702498224,0.683751838231797,0.294501596592506,0.246311636384753,0.636969228982455
0.552088674195223,17197883100,"IL, Will, 17197883100","+41.4832254,-088.0754706",0.788878436004312,0.487788840075884,0.709931776508873,0.677880911116142,0.294501596592506,0.273055711866945,0.632583447201898
0.402581230111906,17197883206,"IL, Will, 17197883206","+41.5293372,-088.1505661",0.283841595308562,0.483663666511311,0.54503080794454,0.564792320233772,0.294501596592506,0.172337226894169,0.473901397298481
0.473432186675512,17197883208,"IL, Will, 17197883208","+41.5438124,-088.1511848",0.619994918524724,0.425192407304817,0.710666872236508,0.587440857923944,0.294501596592506,0.168581188053125,0.50764746609296
0.402331103507746,17197883209,"IL, Will, 17197883209","+41.5436212,-088.1704751",0.415012326010973,0.504205347118576,0.428533277535805,0.484516999244732,0.294501596592506,0.185122594295641,0.504425583755991
0.382537905921701,17197883210,"IL, Will, 17197883210","+41.5243895,-088.1654177",0.326587789352249,0.346833537396901,0.648062596016717,0.426768459842364,0.294501596592506,0.18992385040843,0.44508751184274
0.405363050927686,17197883211,"IL, Will, 17197883211","+41.4872200,-088.1771390",0.393779999587988,0.559218454545662,0.283903881415569,0.481659535690709,0.294501596592506,0.256753694096345,0.567724194565026
0.322171129753522,17197883212,"IL, Will, 17197883212","+41.4870448,-088.2279408",0.108661168601976,0.500763385188323,0.185632319984142,0.309414600459249,0.294501596592506,0.329972849816378,0.526251987632079
0.326721448649044,17197883213,"IL, Will, 17197883213","+41.5130488,-088.2239767",0.114676536631257,0.459851636374831,0.32824915064782,0.319145576543687,0.294501596592506,0.269754848289403,0.500870795463807
0.41410158359558,17197883214,"IL, Will, 17197883214","+41.5377271,-088.1903124",0.437693559573431,0.506854006440256,0.422382701297843,0.494617048517905,0.294501596592506,0.212726445275559,0.529935727471557
0.31158824887442,17197883215,"IL, Will, 17197883215","+41.5372403,-088.2300295",0.102659534289658,0.552593568271629,0.136931539736467,0.433373728457255,0.294501596592506,0.252623400038644,0.408434374734784
0.383653947052164,17197883216,"IL, Will, 17197883216","+41.5287073,-088.2085670",0.479306721967767,0.486827163036105,0.310953752292012,0.363879529945343,0.294501596592506,0.23272381185207,0.517385053679345
0.30506879851161,17197883303,"IL, Will, 17197883303","+41.4459944,-088.2366574",0.179836156756645,0.493193011723666,0.234652467664048,0.29843752675305,0.294501596592506,0.347852808500451,0.287008021590902
0.444251835433682,17197883304,"IL, Will, 17197883304","+41.3303598,-088.0034936",0.452004092647655,0.521314779705081,0.579338028401676,0.585169345618017,0.294501596592506,0.325026611952992,0.352408393117849
0.409679782113796,17197883305,"IL, Will, 17197883305","+41.4468170,-088.2111341",0.37304895383411,0.546347524467812,0.332197192870397,0.429237825816479,0.294501596592506,0.347852808500451,0.544572572714814
0.325684928724801,17197883306,"IL, Will, 17197883306","+41.4134298,-088.1839371",0.122470421007093,0.542947656145361,0.214642446134277,0.416090069077564,0.294501596592506,0.347852808500451,0.341289503616356
0.437158256962036,17197883307,"IL, Will, 17197883307","+41.4280782,-088.0835269",0.426603583126755,0.521143167304043,0.420785864136689,0.487159487178512,0.294501596592506,0.338442481386129,0.571471619009619
0.512133518799693,17197883401,"IL, Will, 17197883401","+41.3013428,-088.1491908",0.7641302780391,0.562381951070457,0.641950564124025,0.652443397680166,0.294501596592506,0.287884310451247,0.381642533640353
0.495318543180586,17197883402,"IL, Will, 17197883402","+41.3369539,-088.2019890",0.731787374593997,0.532087505332504,0.582369265840349,0.651651983007414,0.294501596592506,0.322423683779485,0.352408393117849
0.370189613643043,17197883504,"IL, Will, 17197883504","+41.4925064,-087.8466566",0.233995069595611,0.355329970233198,0.550994168791194,0.383265384549531,0.294501596592506,0.256335607187647,0.516905498551613
0.316335342167128,17197883505,"IL, Will, 17197883505","+41.4928052,-087.8092767",0.226647531021033,0.488222728033226,0.176899272613141,0.261699524960952,0.294501596592506,0.251766996209537,0.514609745739501
0.341514630944156,17197883507,"IL, Will, 17197883507","+41.4262842,-087.8452939",0.155644214328387,0.500786050977139,0.355678958641918,0.435011728537157,0.294501596592506,0.324281473188296,0.324698394343691
0.331552640981923,17197883509,"IL, Will, 17197883509","+41.4043262,-087.9613435",0.127263488226771,0.554620537385776,0.25078878249426,0.401610604956615,0.294501596592506,0.347852808500451,0.344230668717081
0.337844974498387,17197883510,"IL, Will, 17197883510","+41.4474142,-087.9607744",0.22640032411572,0.544404742569269,0.151151649973294,0.321082259564988,0.294501596592506,0.281592776809068,0.545781471863863
0.365615623606601,17197883511,"IL, Will, 17197883511","+41.5253067,-087.7996653",0.46572407589252,0.533706490247957,0.153822222466948,0.310498990756048,0.294501596592506,0.276349832107251,0.52470615718298
0.360416951828914,17197883513,"IL, Will, 17197883513","+41.5305854,-087.8345456",0.323326031573815,0.524572177354972,0.203899586474239,0.365504212951425,0.294501596592506,0.256568252322326,0.554546805533119
0.319896531375375,17197883514,"IL, Will, 17197883514","+41.5460589,-087.8184935",0.330096754035996,0.47440307279492,0.147564272695736,0.233923913849947,0.294501596592506,0.252589683352459,0.50619642630606
0.311616896140291,17197883515,"IL, Will, 17197883515","+41.5087251,-087.8815264",0.0995213799638803,0.458294172886165,0.300031936743223,0.278412452605486,0.294501596592506,0.2566727740495,0.493883960141278
0.312438505655674,17197883516,"IL, Will, 17197883516","+41.4881604,-087.8861388",0.280930047312655,0.477631328716333,0.158141942304621,0.211421863971798,0.294501596592506,0.267023796708392,0.497418963983409
0.326247555296582,17197883517,"IL, Will, 17197883517","+41.5246879,-087.8991636",0.17994602649234,0.505050457244442,0.242617381297182,0.318789820428772,0.294501596592506,0.240842789885494,0.501984815135339
0.374069146048604,17197883519,"IL, Will, 17197883519","+41.5467946,-087.8911076",0.266791185700454,0.488141778787453,0.390382635221823,0.43461031388343,0.294501596592506,0.220396991382719,0.523659520771847
0.315195979381691,17197883521,"IL, Will, 17197883521","+41.5330369,-087.8776790",0.167338474321383,0.501511356219262,0.204441960475527,0.302192941570387,0.294501596592506,0.224459852068049,0.511925674424724
0.329197533704897,17197883522,"IL, Will, 17197883522","+41.5330603,-087.8656750",0.155451942290921,0.466852127149249,0.318282684228205,0.324118552396027,0.294501596592506,0.232555228421144,0.512620604856228
0.444914962466412,17197883602,"IL, Will, 17197883602","+41.4177294,-087.7408619",0.49924807899634,0.474879054360064,0.482434791227307,0.472796071843711,0.294501596592506,0.314277732397113,0.576267411847843
0.486879869823519,17197883603,"IL, Will, 17197883603","+41.4581225,-087.6901464",0.655125766513078,0.448949391954171,0.604009162541504,0.497295682794911,0.294501596592506,0.315242029622013,0.593035458746451
0.475726870971765,17197883605,"IL, Will, 17197883605","+41.4415725,-087.6842674",0.677257651397062,0.482038205656196,0.434686606941286,0.480396316116894,0.294501596592506,0.346628892791924,0.614578827306486
0.396301675820034,17197883606,"IL, Will, 17197883606","+41.4436154,-087.7083544",0.441923544397674,0.454285566235504,0.348829077854071,0.353088895272629,0.294501596592506,0.307581598520709,0.573901451867147
0.551880935721475,17197883700,"IL, Will, 17197883700","+41.4654065,-087.6325162",0.79961133580998,0.527829575004863,0.658059347279045,0.685625740762231,0.294501596592506,0.271005737346878,0.62653321725482
0.453637049909442,17197883803,"IL, Will, 17197883803","+41.4636913,-087.6618307",0.654645086419414,0.517513403123598,0.401208089907439,0.415041825123991,0.294501596592506,0.294047720685923,0.598501627513224
0.451669535457872,17197883804,"IL, Will, 17197883804","+41.4530406,-087.6499789",0.515687338199647,0.511678581488306,0.436159551564074,0.490113975127511,0.294501596592506,0.329709859664132,0.583835845568929
0.446810483590525,17197883806,"IL, Will, 17197883806","+41.4423894,-087.5520766",0.536638123424914,0.375029778684427,0.640629043714794,0.499470170705862,0.294501596592506,0.270159448523627,0.511245223487547
0.472663151948964,17197883808,"IL, Will, 17197883808","+41.4047362,-087.5837074",0.5416440632575,0.335144466307332,0.763579998788606,0.50882826872333,0.294501596592506,0.299617717243738,0.565325952729734
0.520620503672665,17197883809,"IL, Will, 17197883809","+41.4154505,-087.6522823",0.690668626010286,0.441430826006809,0.847959076917994,0.663983593365053,0.294501596592506,0.313981025558682,0.391818781257326
0.384986173597494,17197883810,"IL, Will, 17197883810","+41.4639300,-087.5979305",0.206774842577269,0.367336362366195,0.605826253104196,0.430160508788318,0.294501596592506,0.250209285307775,0.540094366446202
0.451904849377166,17197883811,"IL, Will, 17197883811","+41.4318330,-087.6007660",0.604901563583676,0.458381598071599,0.477803963459961,0.489562267783525,0.294501596592506,0.273723302253415,0.564459653895479
0.412386896202161,17197883902,"IL, Will, 17197883902","+41.3422595,-087.5987682",0.399101814910696,0.49900192960031,0.523633189985078,0.517159049617515,0.294501596592506,0.303522109503997,0.349788583205028
