ToxPi Score,FIPS,Name,Source,Overall Physical Health!1!0x88cceeff,Mental Health & Deaths of Despair!1!0x44aa99ff,Chronic Disease!1!0x117733ff,Chronic Disease Prevention!1!0x332288ff,Infectious Diseases!1!0xddcc77ff,Child Health!1!0x999933ff,Access to Care!1!0xcc6677ff
0.607467573610137,48223950500,"TX, Hopkins, 48223950500","+33.1453289,-095.5760944",0.840139534564332,0.522298770263809,0.684641179677219,0.850593084036992,0.310907616461025,0.546797487584696,0.496895342682884
0.603772394062193,48223950600,"TX, Hopkins, 48223950600","+33.1225008,-095.5776175",0.780081990290262,0.428277840283802,0.798828802537319,0.864617678595362,0.310907616461025,0.546797487584696,0.496895342682884
0.589605642053178,48223950700,"TX, Hopkins, 48223950700","+33.0807724,-095.3904894",0.62379915812315,0.503852056137139,0.749233242845894,0.895754590537461,0.310907616461025,0.546797487584696,0.496895342682884
0.526985599665525,48223950800,"TX, Hopkins, 48223950800","+33.0157425,-095.5912401",0.560308184608623,0.463999123458353,0.574888909690599,0.735102533172497,0.310907616461025,0.546797487584696,0.496895342682884
0.569094015765648,48225950100,"TX, Houston, 48225950100","+31.4955668,-095.4314665",0.493466184155411,0.400978516639437,0.834529125759186,0.824680002680606,0.348597684512611,0.552478008518944,0.528928588093339
0.620360819865462,48225950200,"TX, Houston, 48225950200","+31.2428694,-095.6416269",0.843037348843278,0.379093078552346,0.85792554333761,0.832465487200107,0.348597684512611,0.552478008518944,0.528928588093339
0.66770230510284,48225950300,"TX, Houston, 48225950300","+31.3247037,-095.4594801",0.951540579700193,0.435754312623363,0.933414643547401,0.923202318724032,0.348597684512611,0.552478008518944,0.528928588093339
0.664550056350687,48225950400,"TX, Houston, 48225950400","+31.3074972,-095.4566340",0.974977167695551,0.456092001131282,0.869122675638322,0.921654268864764,0.348597684512611,0.552478008518944,0.528928588093339
0.552283475192756,48225950500,"TX, Houston, 48225950500","+31.3085512,-095.3712626",0.465209061506451,0.369249650266393,0.804748112703666,0.796773220747889,0.348597684512611,0.552478008518944,0.528928588093339
0.629478298169379,48225950600,"TX, Houston, 48225950600","+31.3675540,-095.1252776",0.837777335246898,0.433154222849146,0.84972936363286,0.855682884331859,0.348597684512611,0.552478008518944,0.528928588093339
0.523714507373753,48225950700,"TX, Houston, 48225950700","+31.1033091,-095.5193638",0.377903822780116,0.537018581115106,0.462848757495499,0.858226109100657,0.348597684512611,0.552478008518944,0.528928588093339
0.53774093725589,48227950100,"TX, Howard, 48227950100","+32.4063917,-101.4905362",0.772528445961257,0.336854012522978,0.694357107852584,0.843668744136175,0.492676041152017,0.568284844283347,0.0558173648828687
0.514687895319639,48227950200,"TX, Howard, 48227950200","+32.3500086,-101.2469093",0.656128327851291,0.363745351968649,0.643979648585698,0.822183688513604,0.492676041152017,0.568284844283347,0.0558173648828687
0.594845894191884,48227950300,"TX, Howard, 48227950300","+32.2593849,-101.5002210",0.972202956869262,0.336672686212448,0.762079522490626,0.97618784345262,0.492676041152017,0.568284844283347,0.0558173648828687
0.560270207877366,48227950400,"TX, Howard, 48227950400","+32.2426539,-101.4932427",0.872942517527656,0.350728713248409,0.697396604793815,0.884045369253451,0.492676041152017,0.568284844283347,0.0558173648828687
0.508372917771093,48227950500,"TX, Howard, 48227950500","+32.2476064,-101.4715841",0.80404045953017,0.400557830976215,0.402535116651708,0.834698766921324,0.492676041152017,0.568284844283347,0.0558173648828687
0.469294161972473,48227950600,"TX, Howard, 48227950600","+32.2542788,-101.4358160",0.604462084640898,0.396086194639735,0.450266781932613,0.717465822275834,0.492676041152017,0.568284844283347,0.0558173648828687
0.57834286171359,48227950700,"TX, Howard, 48227950700","+32.2442039,-101.4568075",0.917563363936632,0.408698087131112,0.697154326052123,0.90820600455703,0.492676041152017,0.568284844283347,0.0558173648828687
0.5302950799999,48227950801,"TX, Howard, 48227950801","+32.2142114,-101.4851873",0.824970644179994,0.365853270328569,0.589574305238177,0.814889089934325,0.492676041152017,0.568284844283347,0.0558173648828687
0.491628898663116,48227950802,"TX, Howard, 48227950802","+32.2075076,-101.5211115",0.705995454139686,0.49071262497812,0.25962920339851,0.868286757807264,0.492676041152017,0.568284844283347,0.0558173648828687
0.477966508413532,48227950900,"TX, Howard, 48227950900","+32.1673960,-101.4517435",0.596578931104809,0.340652151134631,0.551773315199137,0.739982911137917,0.492676041152017,0.568284844283347,0.0558173648828687
0.558851061347368,48229950300,"TX, Hudspeth, 48229950300","+31.4508678,-105.3775489",0.790650085492388,0.420448429232673,0.655003331332698,0.964818724031631,0.250381513570139,0.568498397701928,0.262156948070119
0.48441372953642,48231960100,"TX, Hunt, 48231960100","+33.3100983,-095.9453378",0.568129536418384,0.438383092765576,0.553532589243925,0.720627261761158,0.375788257132765,0.507429885566693,0.227005483866442
0.512010902893351,48231960200,"TX, Hunt, 48231960200","+33.3496150,-096.0579394",0.582192862587295,0.424974659695796,0.653786431289198,0.812898740115266,0.375788257132765,0.507429885566693,0.227005483866442
0.511462842195828,48231960300,"TX, Hunt, 48231960300","+33.2859063,-096.2087324",0.598034705102763,0.41644260919136,0.651030510602448,0.804508443908323,0.375788257132765,0.507429885566693,0.227005483866442
0.511223593453139,48231960400,"TX, Hunt, 48231960400","+33.1931461,-096.0939083",0.678624156234764,0.397361252977833,0.587718670330215,0.804637448063262,0.375788257132765,0.507429885566693,0.227005483866442
0.536203544425624,48231960500,"TX, Hunt, 48231960500","+33.2441359,-095.8858030",0.754516676165821,0.434743614675638,0.633724099576563,0.820216793995443,0.375788257132765,0.507429885566693,0.227005483866442
