row#,Name,FIPS,Source,ToxPi Score,Communications,Energy,"Food, Water, and Waste Management",Financial Services,Dependent Care,Governance,Government Services
66737,"TX, Wichita, 48485012900",48485012900,"33.919813,-98.6104915",0.696399130075011,0.323190402360346,0.61754323315178,1,0.748662581345608,0.731319205103762,0.699541577213473,0.75453691135011
66738,"TX, Wichita, 48485013000",48485013000,"33.934653,-98.5344079",0.731444885797998,0.36796737960273,0.685750813001779,1,0.785939347985128,0.621441666055584,0.84692352479594,0.812091469144826
66739,"TX, Wichita, 48485013100",48485013100,"33.9817452,-98.5811817",0.711025992703636,0.452027025857868,0.61754323315178,0.882895127122701,0.713818305018688,0.910434846373836,0.752891102744426,0.647572308656155
66740,"TX, Wichita, 48485013200",48485013200,"33.9988561,-98.5313957",0.701618298064696,0.435901163154599,0.61754323315178,0.706974444258316,0.628281848498036,0.911666788883185,0.74200373265857,0.868956875848387
66741,"TX, Wichita, 48485013300",48485013300,"33.9768763,-98.5237212",0.827341537253821,0.510924622840402,0.553170323357806,1,0.789418268092583,1,0.937877546485953,1
66742,"TX, Wichita, 48485013401",48485013401,"33.9728782,-98.507598",0.757453575627054,0.324612979421211,0.481798006709979,1,0.557886496772234,1,0.937877546485953,1
66743,"TX, Wichita, 48485013501",48485013501,"34.0925008,-98.5765672",0.60487006267885,0.492047703590805,0.661968182335849,0.677026944677736,0.748781911059056,0.650568306812349,0.77986946921528,0.223827921060875
66744,"TX, Wichita, 48485013502",48485013502,"34.0609676,-98.5563478",0.694236907538735,0.505527229888403,0.553170323357806,1,0.689892697472294,0.753376842414021,0.677540899400549,0.68015036023807
66745,"TX, Wichita, 48485013600",48485013600,"33.9455613,-98.691091",0.59189236155432,0.329795829077757,0.61754323315178,0.548076685865947,0.765341203602196,0.781036884945369,0.794717808573617,0.306734885663569
66746,"TX, Wichita, 48485013700",48485013700,"34.0300012,-98.9197831",0.645934204174755,0.483713463945442,0.685750813001779,0.706974444258316,0.776948313037231,0.741468064823642,0.906260397818986,0.220423932337893
66747,"TX, Wichita, 48485013800",48485013800,"34.0140713,-98.782429",0.639254582911222,0.456360666078026,0.553170323357806,0.661802668829179,0.650798447504868,0.863430373249248,0.665036663069776,0.624182938289652
66748,"TX, Wichita, 48485980000",48485980000,"33.989767,-98.4961491",0.766054902781174,0.5,0.452055761434688,1,0.472451011547577,1,0.937877546485953,1
66749,"TX, Wilbarger, 48487950300",48487950300,"34.082338,-99.2342141",0.719992004929461,0.632628016674475,0.313475267851377,1,0.683866546943152,0.811483464105008,0.793729331393319,0.804761407538895
66750,"TX, Wilbarger, 48487950500",48487950500,"34.1605045,-99.3431397",0.635558873162561,0.922510694462956,0.357900217035445,0.607123750676048,0.705758959756561,0.559903204517123,0.818342413182745,0.477372872507048
66751,"TX, Wilbarger, 48487950600",48487950600,"34.1271077,-99.3141622",0.609690070129156,0.634461805876684,0.313475267851377,0.661802668829179,0.748102649613273,0.63453838820855,0.799434256833898,0.476015453691135
66752,"TX, Wilbarger, 48487950700",48487950700,"34.1379109,-99.2549782",0.627218287280526,0.490284588651028,0.381682847701375,0.627242920278445,0.737422640259645,0.740030798562734,0.867618000620612,0.54624621488984
66885,"TX, Young, 48503950200",48503950200,"33.3225486,-98.6541315",0.575866622416829,0.413881777299051,0.340665379981684,0.267784435340562,0.760742420030072,0.852108234949036,0.879020790950481,0.516863318366921
66886,"TX, Young, 48503950400",48503950400,"33.1058363,-98.7039598",0.578996329578329,0.61692387282446,0.570763029521695,0.114642919765084,0.622072113794358,0.723619564420327,0.721711708257305,0.683241098465073
66887,"TX, Young, 48503950500",48503950500,"33.1082416,-98.5861772",0.604362196336995,0.464160138665306,0.612672239751813,0.677026944677736,0.795816176575161,0.54184938036225,0.858170982997477,0.280839511329226
66888,"TX, Young, 48503950600",48503950600,"33.1002647,-98.5701446",0.549703077622621,0.381366516008915,0.55902872979612,0.627242920278445,0.737486894720733,0.49987533915084,0.726329308799555,0.316591834603738
