ToxPi Score,FIPS,Name,Source,Socioeconomic Status!1!0x88cceeff,Housing Composition & Disability!1!0x44aa99ff,Minority Status & Language!1!0x117733ff,Housing & Transportation!1!0x332288ff,HUD Foreclosure!1!0xddcc77ff
0.542751693009836,48403950100,"TX, Sabine, 48403950100","31.48463,-93.8605075",0.698915519164953,0.616429629658808,0.116511254240081,0.491809530228879,0.790092531756461
0.601624950159999,48403950200,"TX, Sabine, 48403950200","31.2867726,-93.9758837",0.715889499092518,0.783472817479739,0.123782907837456,0.522914808913281,0.862064717477004
0.569283146133292,48403950300,"TX, Sabine, 48403950300","31.2806236,-93.7858765",0.672840438093381,0.574959560426912,0.318585607125807,0.558337177144758,0.721692947875602
0.605674829555262,48405950100,"TX, San Augustine, 48405950100","31.5113871,-94.1589426",0.719962060126239,0.690449184940511,0.427515573045928,0.495651556558072,0.694795773105563
0.762358043717281,48405950200,"TX, San Augustine, 48405950200","31.531587,-94.1218367",0.850949483951611,0.756418163692353,0.674335777897346,0.748152386562398,0.781934406482698
0.526358449998512,48405950300,"TX, San Augustine, 48405950300","31.2654168,-94.1550864",0.722626060748613,0.580462936584345,0.167023388424844,0.419030389858937,0.742649474375821
0.711100057602939,48407200101,"TX, San Jacinto, 48407200101","30.5089778,-94.957306",0.794624827981037,0.668028292465181,0.578721400940851,0.692947492427015,0.821178274200613
0.606814040543078,48407200102,"TX, San Jacinto, 48407200102","30.4857404,-95.216309",0.678287617645237,0.647576662309436,0.576468322489526,0.410044652395587,0.721692947875602
0.570293980325037,48407200200,"TX, San Jacinto, 48407200200","30.5953959,-95.1170706",0.598476451157305,0.556530492128231,0.511222388781288,0.650212645773867,0.535027923784494
0.452042223403511,48407200300,"TX, San Jacinto, 48407200300","30.7522227,-95.2502295",0.573588813054776,0.553559363716319,0.239661521545612,0.296954857159016,0.596446561541831
0.558837420376013,48409010201,"TX, San Patricio, 48409010201","27.8942735,-97.1569007",0.64156159187109,0.787594166959354,0.685926531071739,0.679104811977881,0
0.566743516106725,48409010202,"TX, San Patricio, 48409010202","27.9147234,-97.1677305",0.644757926775835,0.663204957212398,0.712058503368811,0.813696193176583,0
0.501314480681423,48409010301,"TX, San Patricio, 48409010301","27.9009715,-97.2039587",0.556041431937588,0.679076097737205,0.694031012707334,0.577423861024985,0
0.448262719738364,48409010302,"TX, San Patricio, 48409010302","27.8501647,-97.2032659",0.473940286304481,0.596933515065664,0.660077985302477,0.510361812019199,0
0.654147256831617,48409010500,"TX, San Patricio, 48409010500","27.9346715,-97.2899236",0.687032177551806,0.609451228138282,0.843899670925124,0.511991950425045,0.618361257117828
0.591100728418561,48409010601,"TX, San Patricio, 48409010601","27.8855323,-97.3533661",0.43962783628803,0.71166698472761,0.664362545827028,0.615837295837082,0.524008979413053
