row#,Name,FIPS,Source,ToxPi Score,Toxic Releases,Pesticide use,Criteria Air Pollutants,Air pollutant,Pollutant Sources,Transportation,Land Use
62347,"TX, Cameron, 48061012402",48061012402,"+26.0765698,-097.4706750",0.336205142831205,0.1791446327092,0.720099371379945,0.414556586540514,0.399846228533726,0,0.30395809080326,0.335831089851792
62348,"TX, Cameron, 48061012504",48061012504,"+25.9596653,-097.5271381",0.38910214180063,0.244519535544986,0.720099371379945,0.501768166975147,0.29294078794803,0,0.305834417585428,0.658552713170875
62349,"TX, Cameron, 48061012505",48061012505,"+26.0427875,-097.6226029",0.32437277748221,0.222770861609966,0.720099371379945,0.468110687152826,0.413856236066712,0,0.141149078956379,0.304623207209642
62350,"TX, Cameron, 48061012506",48061012506,"+26.0358043,-097.5644551",0.367604198965183,0.227537445980724,0.720099371379945,0.486432897431906,0.381163924775348,0,0.322289940423201,0.435705812765161
62351,"TX, Cameron, 48061012507",48061012507,"+25.9708917,-097.5441081",0.364707756970051,0.251471056139772,0.720099371379945,0.480948744633674,0.422058558748107,0,0.350229404916798,0.328147162972061
62352,"TX, Cameron, 48061012508",48061012508,"+25.9850552,-097.5868677",0.335282588933798,0.175000302064916,0.720099371379945,0.438172646199881,0.412163474842196,0,0.140628637951106,0.460913690098546
62353,"TX, Cameron, 48061012607",48061012607,"+25.9479994,-097.4340712",0.509381979577862,0.411194928531441,0.720099371379945,0.485591040787899,0.355497260680043,0,0.829233719098816,0.764057536566893
62354,"TX, Cameron, 48061012608",48061012608,"+25.9523018,-097.4575939",0.402630145338362,0.290060856011696,0.720099371379945,0.495442214263494,0.355717457262094,0,0.226412381017599,0.730678737433709
62355,"TX, Cameron, 48061012609",48061012609,"+25.9714208,-097.4781728",0.362642141693248,0.240840384870978,0.720099371379945,0.462420143771043,0.29294078794803,0,0.203047319044032,0.619146984838706
62356,"TX, Cameron, 48061012612",48061012612,"+25.9748349,-097.5018468",0.389874892596782,0.255697951194365,0.720099371379945,0.485846016409889,0.356536313301596,0,0.31418886530165,0.59675573059003
62357,"TX, Cameron, 48061012613",48061012613,"+25.9616491,-097.4959871",0.402786135303273,0.248583315545066,0.720099371379945,0.496976128387452,0.29294078794803,0,0.314483325344107,0.74642001851831
62358,"TX, Cameron, 48061012700",48061012700,"+25.9786218,-097.2580863",0.452474147072209,0.373402580037134,0.720099371379945,0.394838023782684,0.370759636273444,0,0.685393412312539,0.622826005719715
62359,"TX, Cameron, 48061012800",48061012800,"+25.9159357,-097.5253905",0.359281196238381,0.233792203503148,0.720099371379945,0.490868727989678,0.449417984067927,0,0.236581524344313,0.384208562383659
62360,"TX, Cameron, 48061012900",48061012900,"+25.9392838,-097.5156330",0.41800281433774,0.246517191521239,0.720099371379945,0.506434710247503,0.421012624983365,0,0.330301992741218,0.701653809490911
62361,"TX, Cameron, 48061013002",48061013002,"+25.9418805,-097.4924185",0.420954045901212,0.248168479727417,0.720099371379945,0.501942190487536,0.29294078794803,0,0.4205916592481,0.76293583251746
62362,"TX, Cameron, 48061013003",48061013003,"+25.9378902,-097.5051859",0.431929243098433,0.250975669677918,0.720099371379945,0.497834159508981,0.430907708889276,0,0.421105252345409,0.7025825398875
62363,"TX, Cameron, 48061013004",48061013004,"+25.9278805,-097.5003344",0.421212937614837,0.270440732849761,0.720099371379945,0.505831652531924,0.441731747125714,0,0.349592549476135,0.660794509940383
62364,"TX, Cameron, 48061013102",48061013102,"+25.9360033,-097.4585988",0.487584670463676,0.304469352493647,0.720099371379945,0.490735177706638,0.374626838745713,0,0.763623912894611,0.759538040025179
62365,"TX, Cameron, 48061013104",48061013104,"+25.9394245,-097.4813363",0.400422778333763,0.220116717883451,0.720099371379945,0.490030932845712,0.391919151579895,0,0.262124221050469,0.718669053596871
62366,"TX, Cameron, 48061013106",48061013106,"+25.9269712,-097.4740694",0.42109850469788,0.285807781997737,0.720099371379945,0.484089474012359,0.386572503321972,0,0.348976237759365,0.722144164413782
62367,"TX, Cameron, 48061013203",48061013203,"+25.9335830,-097.4379216",0.501874543450424,0.421058354914193,0.720099371379945,0.483097886347481,0.356577600160731,0,0.804868862562487,0.72741972878813
62368,"TX, Cameron, 48061013204",48061013204,"+25.9225031,-097.4347475",0.496789176866204,0.421926288105489,0.720099371379945,0.468636818248221,0.360293417482839,0,0.719126206943779,0.787442135903158
62369,"TX, Cameron, 48061013205",48061013205,"+25.9227291,-097.4420130",0.397291143067157,0.322788582751691,0.720099371379945,0.448060254451585,0.413326388041152,0,0.207827158802986,0.66893624604274
62370,"TX, Cameron, 48061013206",48061013206,"+25.9251622,-097.4250907",0.455301685940526,0.40945906214885,0.720099371379945,0.466856001641489,0.357829968221145,0,0.591905772786414,0.640961625405842
62371,"TX, Cameron, 48061013207",48061013207,"+25.9278897,-097.4159201",0.475593230415254,0.397881920810662,0.720099371379945,0.471542797179293,0.432414679247687,0,0.679394644935972,0.627819199353223
62372,"TX, Cameron, 48061013303",48061013303,"+25.9200563,-097.4532588",0.41024076101817,0.30581454825185,0.720099371379945,0.467661405227069,0.403417541848863,0,0.381298363349997,0.593394097069466
62373,"TX, Cameron, 48061013305",48061013305,"+25.8985161,-097.4419682",0.347375693304908,0.291150303474552,0.720099371379945,0.474209978123753,0.29294078794803,0,0.145716633568445,0.507512778639629
62374,"TX, Cameron, 48061013306",48061013306,"+25.8952468,-097.4529437",0.383012339267037,0.277734593682413,0.720099371379945,0.487663256712537,0.29294078794803,0,0.199013901253167,0.703634463893167
62375,"TX, Cameron, 48061013307",48061013307,"+25.8914825,-097.4596963",0.329951504703781,0.275755061601105,0.720099371379945,0.449946261034084,0.372665712936822,0,0.074649044716839,0.416545081257674
62376,"TX, Cameron, 48061013308",48061013308,"+25.8854884,-097.4459536",0.350504364907719,0.260629664385741,0.720099371379945,0.461242349146269,0.366589663500856,0,0.14575772101623,0.499211784924992
62377,"TX, Cameron, 48061013309",48061013309,"+25.8827256,-097.4414764",0.349756972969766,0.237439133919474,0.720099371379945,0.460230535919209,0.29294078794803,0,0.156597959323427,0.58099102229828
62378,"TX, Cameron, 48061013401",48061013401,"+25.9167009,-097.4823282",0.444628002526698,0.288508242344668,0.720099371379945,0.483826384919252,0.464074819060688,0,0.370341710607409,0.785545489374927
62379,"TX, Cameron, 48061013402",48061013402,"+25.9109097,-097.4788570",0.440777946496576,0.285592309024491,0.720099371379945,0.496304265666748,0.449727635511436,0,0.425268780387592,0.70845326350582
62380,"TX, Cameron, 48061013500",48061013500,"+25.9176773,-097.5007988",0.415288317925821,0.285052619708326,0.720099371379945,0.518281206655935,0.447553194263684,0,0.379538451003219,0.55649338246964
62381,"TX, Cameron, 48061013600",48061013600,"+25.9202281,-097.5162424",0.428546811831336,0.301255381789916,0.720099371379945,0.502148598245385,0.465113871682241,0,0.266068616037801,0.745141843684067
62382,"TX, Cameron, 48061013700",48061013700,"+25.9112699,-097.5097784",0.417194317561586,0.291943727319959,0.720099371379945,0.519641103361609,0.482192869077561,0,0.232274190234883,0.674208961557142
62383,"TX, Cameron, 48061013801",48061013801,"+25.9085083,-097.4932811",0.434120276046764,0.274949555159067,0.720099371379945,0.498344117013269,0.471781699432468,0,0.419537081421626,0.654130107920974
62384,"TX, Cameron, 48061013802",48061013802,"+25.9006727,-097.4857738",0.450724476072666,0.279216725535763,0.720099371379945,0.485485783776965,0.479089473499282,0,0.430753954666849,0.760426023649861
62385,"TX, Cameron, 48061013901",48061013901,"+25.9103111,-097.4664932",0.41526926548462,0.288882802840216,0.720099371379945,0.49235813480772,0.41069779134292,0,0.321605149626789,0.67324160839475
62386,"TX, Cameron, 48061013902",48061013902,"+25.9030573,-097.4747014",0.400552656482895,0.290000443028543,0.720099371379945,0.47626599148258,0.453195731678737,0,0.348928302403616,0.515378755406842
62387,"TX, Cameron, 48061013903",48061013903,"+25.9010692,-097.4629037",0.394997338666932,0.287676556943264,0.720099371379945,0.468187565684974,0.459471334267187,0,0.189981510648497,0.639565031744655
62388,"TX, Cameron, 48061014001",48061014001,"+25.8982875,-097.5068010",0.390390458099644,0.270503159599019,0.720099371379945,0.501464597395163,0.434485903347603,0,0.268691364788057,0.537488810187721
62389,"TX, Cameron, 48061014002",48061014002,"+25.9060144,-097.5054357",0.414212355856948,0.281337221244427,0.720099371379945,0.442001413995613,0.472091350875977,0,0.29076902006437,0.693188113438302
62390,"TX, Cameron, 48061014100",48061014100,"+25.8820153,-097.4007135",0.390892595148977,0.340290223971066,0.720099371379945,0.408914593848573,0.29294078794803,0,0.61182633705403,0.362176851841197
62391,"TX, Cameron, 48061014200",48061014200,"+26.0321232,-097.3592760",0.451236453343952,0.326310659669501,0.720099371379945,0.39434427244527,0.397823172436133,0,0.778285283845785,0.541792413631026
62392,"TX, Cameron, 48061014300",48061014300,"+25.9100678,-097.4490092",0.404431985359308,0.302896601165568,0.720099371379945,0.486238600823307,0.382904854002187,0,0.277182770663562,0.661701699480586
62393,"TX, Cameron, 48061014400",48061014400,"+25.9893479,-097.4806097",0.445413907395331,0.371485474705084,0.720099371379945,0.465358501906087,0.38749457650931,0,0.672779565842635,0.500679861424257
62394,"TX, Cameron, 48061014500",48061014500,"+25.9560614,-097.4784796",0.392612105703991,0.285999089777721,0.720099371379945,0.48291171706024,0.357692345357363,0,0.303122646031637,0.59845957032103
62395,"TX, Cameron, 48061980001",48061980001,"+26.2275316,-097.6544973",0.314175537616027,0.00283941020818314,0.720099371379945,0.493070546823298,0.29294078794803,0,0,0.690278646952731
62396,"TX, Cameron, 48061980100",48061980100,"+25.9061893,-097.4224942",0.412708498744396,0.328523788619,0.720099371379945,0.467009806627618,0.29294078794803,0,0.517715537903171,0.562670198733008
62397,"TX, Cameron, 48061990000",48061990000,"+26.1902408,-097.1473235",0.273273443824377,0.00253533152631388,0.720099371379945,0.448679415731453,0.29294078794803,0,0,0.448659200184899
62398,"TX, Camp, 48063950101",48063950101,"+32.9456836,-094.9135416",0.314780683450376,0.414324321058758,0.298937659556946,0.528347862013204,0.505960897880505,0,0.0608642059850716,0.395029837658148
62399,"TX, Camp, 48063950102",48063950102,"+32.9989026,-095.0538647",0.29911014450646,0.403099588788961,0.298937659556946,0.545472251936603,0.426229091748524,0,0.0835787167020475,0.336453702812139
62400,"TX, Camp, 48063950200",48063950200,"+32.9949386,-094.9570856",0.303786460198395,0.221200124047992,0.298937659556946,0.555756348209021,0.535226399863703,0,0.12144079983565,0.393943889875452
62401,"TX, Carson, 48065950100",48065950100,"+35.4005703,-101.1944209",0.349033650366672,0.15216620819925,0.834417634302342,0.585721152037852,0.135736314898316,0,0.121488735191399,0.613705507937547
62402,"TX, Carson, 48065950200",48065950200,"+35.4058127,-101.4606596",0.513672785755393,0.393139501633164,0.834417634302342,0.598219286491221,0.181619777683165,0.90311004784689,0.0623570499212491,0.622846202409723
62403,"TX, Cass, 48067950100",48067950100,"+33.1763435,-094.1289505",0.279269269493605,0.367788200136131,0.376279886903291,0.543533203751351,0.356921240047044,0,0.0294186126138465,0.280943743003575
62404,"TX, Cass, 48067950200",48067950200,"+33.1860342,-094.4665979",0.247128052133525,0.172893902718987,0.376279886903291,0.537000875414408,0.383682005909413,0,0,0.260039693988578
62405,"TX, Cass, 48067950300",48067950300,"+33.1613412,-094.1537392",0.291592645950457,0.205210821173542,0.376279886903291,0.579946899517517,0.395538215624214,0,0.152434431281244,0.331738267153389
62406,"TX, Cass, 48067950400",48067950400,"+33.1162633,-094.1706387",0.306936188753006,0.257431803810851,0.376279886903291,0.568371465564272,0.500227928103024,0,0.216975963843046,0.229266273046557
62407,"TX, Cass, 48067950500",48067950500,"+32.9819020,-094.1422009",0.227082817587588,0.163654743828814,0.376279886903291,0.50613982759401,0.244744843778505,0,0.0376429500787509,0.261117470929746
62408,"TX, Cass, 48067950600",48067950600,"+32.9856172,-094.3504148",0.242359373445694,0.156272277287538,0.376279886903291,0.500287428025664,0.323527052150392,0,0.0702047524481271,0.269944217304845
62409,"TX, Cass, 48067950700",48067950700,"+32.9888251,-094.5821066",0.221446732963157,0.273354652403833,0.376279886903291,0.505828325150051,0.280753866087011,0,0,0.11391040019791
62410,"TX, Castro, 48069950100",48069950100,"+34.6477171,-102.2609299",0.365523135574667,0.136960260339682,0.832509813610036,0.615234224719727,0.267124331747383,0,0.0780593028829693,0.628774015722873
62411,"TX, Castro, 48069950200",48069950200,"+34.5374002,-102.3113137",0.381421102176959,0.185483968408037,0.832509813610036,0.653558243271525,0.487692495530461,0,0,0.510703194418651
62412,"TX, Castro, 48069950300",48069950300,"+34.4210182,-102.2562049",0.377395621986,0.157885303937718,0.832509813610036,0.662110212960476,0.429175253850443,0,0,0.560088769543325
62413,"TX, Chambers, 48071710100",48071710100,"+29.8550588,-094.8576838",0.356560845744656,0.658721016871332,0.447843750857833,0.642489613178116,0.192948003720154,0,0.07084160788879,0.483081927696366
62414,"TX, Chambers, 48071710200",48071710200,"+29.7617244,-094.8398494",0.394298352063854,0.787219432037408,0.447843750857833,0.611029764818385,0.220383121615054,0,0.152913784838732,0.540698610279567
62415,"TX, Chambers, 48071710300",48071710300,"+29.8289017,-094.6345408",0.367503110474705,0.34762838765803,0.447843750857833,0.54460926514348,0.351365682219375,0.403989990650608,0.0883654043689653,0.388719292424645
62416,"TX, Chambers, 48071710401",48071710401,"+29.7692799,-094.4277679",0.319640908477975,0.335813621919441,0.447843750857833,0.543245437905642,0.247983386946493,0,0.1892556324043,0.473344529312116
62417,"TX, Chambers, 48071710500",48071710500,"+29.6525309,-094.5779034",0.317492390660967,0.314516031591963,0.447843750857833,0.513278988501988,0.372903660401225,0,0,0.57390430327376
62418,"TX, Chambers, 48071710600",48071710600,"+29.6265459,-094.9440187",0.302897834487582,0.407215726707774,0.447843750857833,0.512307296375754,0.286903132823983,0,0,0.46601493464773
62419,"TX, Chambers, 48071990000",48071990000,"+29.5306499,-094.3623330",0.24134963152997,0,0.447843750857833,0.409331393801571,0.286903132823983,0,0,0.545369143226402
62420,"TX, Cherokee, 48073950100",48073950100,"+32.0138829,-095.0659998",0.298823714321654,0.202226419805792,0.513066512942985,0.510539723812576,0.506490398366917,0,0.0533315072245429,0.306111438098762
62421,"TX, Cherokee, 48073950200",48073950200,"+32.0939475,-095.2939789",0.300100928324558,0.375823126895457,0.513066512942985,0.533063195806173,0.302994350835971,0,0.0601657193727316,0.315593592418586
62422,"TX, Cherokee, 48073950300",48073950300,"+31.9032763,-095.4059770",0.337706054471957,0.558588511061617,0.513066512942985,0.522835443587947,0.329218387529591,0,0.0701842087242348,0.37004931745732
62423,"TX, Cherokee, 48073950400",48073950400,"+31.9809448,-095.2594129",0.406625370917098,0.622585997881518,0.513066512942985,0.533742936100691,0.557314521961533,0,0.252742587139629,0.36692504039333
62424,"TX, Cherokee, 48073950500",48073950500,"+31.9897945,-095.2921199",0.400527226739507,0.621262953550471,0.513066512942985,0.52408597663086,0.594004777445759,0,0.237731972882284,0.313538393724189
62425,"TX, Cherokee, 48073950600",48073950600,"+31.9568655,-095.2335132",0.385250087902563,0.638228932985892,0.513066512942985,0.529080459259063,0.397513733681306,0,0.24645620762857,0.372404768820124
62426,"TX, Cherokee, 48073950700",48073950700,"+31.9425610,-095.2769117",0.403007109942074,0.596451341369603,0.513066512942985,0.507443477640387,0.507701479568197,0,0.227692939806889,0.468694018266459
62427,"TX, Cherokee, 48073950801",48073950801,"+31.7738904,-095.1513559",0.27230632793484,0.259185794088388,0.513066512942985,0.468880393681527,0.450230171652921,0,0.0297541601040882,0.185027263073973
62428,"TX, Cherokee, 48073950802",48073950802,"+31.8499228,-095.2713820",0.298262332508916,0.377728149630877,0.513066512942985,0.488696169396581,0.318139746995157,0,0.0716085735807711,0.318597175016043
62429,"TX, Cherokee, 48073950900",48073950900,"+31.8041274,-095.0905677",0.29287661441812,0.284980124128543,0.513066512942985,0.467706674573238,0.455638750199545,0,0.192439909607615,0.136304329474915
62430,"TX, Cherokee, 48073951000",48073951000,"+31.6386253,-095.0764649",0.296321421955979,0.164995912054807,0.513066512942985,0.480127804401866,0.51553910166057,0,0.125309867835376,0.27521075479625
62431,"TX, Cherokee, 48073951100",48073951100,"+31.4951300,-095.0044228",0.259006807283646,0.122130886741767,0.513066512942985,0.481325677776269,0.301838318780204,0,0.120639594603849,0.274046660140451
62432,"TX, Childress, 48075950100",48075950100,"+34.5349608,-100.2064845",0.293454830911511,0.0965218231832809,0.648700211370062,0.541406831667376,0.293240793483967,0,0.0554680545093474,0.418846102166543
62433,"TX, Childress, 48075950200",48075950200,"+34.4111893,-100.2078504",0.332852689215753,0.126539020745818,0.648700211370062,0.554892469072577,0.439912360559411,0,0.259843867698418,0.300080895063984
62434,"TX, Clay, 48077030200",48077030200,"+33.8275374,-098.1839936",0.266859098100609,0.171462115018265,0.401905075626561,0.54127268826162,0.245892072671438,0,0.182400876532219,0.325080858594156
62435,"TX, Clay, 48077030301",48077030301,"+33.9618271,-098.2192715",0.323184215057564,0.202168020588745,0.401905075626561,0.554434695397922,0.200442121907502,0.478530770499917,0.0434773676641786,0.381331453718124
62436,"TX, Clay, 48077030302",48077030302,"+33.6448905,-098.1917217",0.24196858623371,0.138331635057251,0.401905075626561,0.553410649527299,0.180383589511305,0,0.127480654660001,0.29226849925355
62437,"TX, Cochran, 48079950100",48079950100,"+33.6084401,-102.8304490",0.386320743630425,0.165368458784249,0.93056356199731,0.576768493273119,0.472150513102067,0,0,0.55939417825623
62438,"TX, Coke, 48081950100",48081950100,"+31.9177560,-100.3602362",0.226187225357586,0.113373017950711,0.195064371791704,0.525601683615942,0.366995666780513,0,0,0.382275837364229
62439,"TX, Coke, 48081950200",48081950200,"+31.8771050,-100.6352358",0.224662629073696,0.131454623808354,0.195064371791704,0.526872644102149,0.303868059163805,0,0.024063548585907,0.391315156063954
62440,"TX, Coleman, 48083950300",48083950300,"+31.8284934,-099.3931050",0.339898407102186,0.191873648259502,0.497131406297181,0.559849735937286,0.309338998653661,0.491496177748446,0.0613024720947751,0.268296410724452
62441,"TX, Coleman, 48083950600",48083950600,"+31.9558857,-099.4506778",0.313001576457963,0.126698108268121,0.497131406297181,0.533562521366939,0.201951878044729,0.49571715338503,0.0335958364719578,0.302354131371781
62442,"TX, Coleman, 48083950700",48083950700,"+31.6497778,-099.4663176",0.328495961410334,0.0963023226778256,0.497131406297181,0.517765711492931,0.199433379637522,0.480249408788429,0.128220228720126,0.380369272258325
62443,"TX, Collin, 48085030100",48085030100,"+33.2943131,-096.3974783",0.307173752026312,0.287585937468535,0.54381124927942,0.679568599282472,0.239430657354334,0,0.0533178114086147,0.346502009390806
62444,"TX, Collin, 48085030201",48085030201,"+33.2641858,-096.5348754",0.376563610791339,0.525288874747776,0.54381124927942,0.759944850214066,0.258457018272167,0,0.143217147161542,0.405226135864403
62445,"TX, Collin, 48085030202",48085030202,"+33.3407704,-096.6428448",0.326404366333165,0.296108195625295,0.54381124927942,0.76229259296974,0.229370426011885,0,0.092857631993426,0.360390468452391
62446,"TX, Collin, 48085030203",48085030203,"+33.3418691,-096.5456122",0.361837167025676,0.513621113934859,0.54381124927942,0.769751611728803,0.34769856429147,0,0.162295418749572,0.195682211195611
62447,"TX, Collin, 48085030301",48085030301,"+33.2422958,-096.7071737",0.346536902979979,0.178222327833067,0.54381124927942,0.866729784046103,0.333688556758483,0,0.171704444292269,0.331601958650514
62448,"TX, Collin, 48085030302",48085030302,"+33.2397752,-096.7447463",0.315199803690908,0.194346553036558,0.54381124927942,0.843481997693911,0.328809826237419,0,0.0479901390125317,0.247958860576518
62449,"TX, Collin, 48085030303",48085030303,"+33.2376244,-096.7791152",0.36921176325465,0.233929139598294,0.54381124927942,0.884076681579775,0.374190965569464,0,0.194781894131343,0.353692412624256
62450,"TX, Collin, 48085030304",48085030304,"+33.2423627,-096.8136533",0.341896605602389,0.20707154105465,0.54381124927942,0.877499737960439,0.30363172330854,0,0.154221735259878,0.307040252353796
62451,"TX, Collin, 48085030305",48085030305,"+33.3240314,-096.7544404",0.361459893839106,0.411186873467021,0.54381124927942,0.802231751491256,0.326807413569393,0,0.10236252824762,0.343819440819034
62452,"TX, Collin, 48085030403",48085030403,"+33.1642099,-096.8134859",0.406450437539686,0.349978452702675,0.54381124927942,0.918171216113586,0.374190965569464,0,0.327473806752037,0.33152737236062
62453,"TX, Collin, 48085030404",48085030404,"+33.1428488,-096.7964158",0.40993752954165,0.356545343971388,0.54381124927942,0.915208575625399,0.374190965569464,0,0.147812093405465,0.531994478940415
62454,"TX, Collin, 48085030405",48085030405,"+33.1310004,-096.7970220",0.419637204169588,0.348081485031677,0.54381124927942,0.928159995444357,0.374190965569464,0,0.245333150722454,0.497883583139746
62455,"TX, Collin, 48085030406",48085030406,"+33.1325049,-096.8116664",0.425267706555844,0.371638520929071,0.54381124927942,0.939581501919943,0.422276394174823,0,0.271136067931247,0.428430211656406
62456,"TX, Collin, 48085030407",48085030407,"+33.1274919,-096.8340862",0.423200226334273,0.387206946687556,0.54381124927942,0.918450484337896,0.374190965569464,0,0.315257138944053,0.42348479952152
62457,"TX, Collin, 48085030408",48085030408,"+33.1535041,-096.8262022",0.40165764226009,0.387414364596381,0.54381124927942,0.929232560204669,0.374190965569464,0,0.217900431418202,0.359053924752491
62458,"TX, Collin, 48085030504",48085030504,"+33.1003972,-096.8341506",0.433613731508226,0.356936014595777,0.54381124927942,0.922250945232887,0.352997044547069,0,0.296630829281654,0.562670037620778
62459,"TX, Collin, 48085030505",48085030505,"+33.1115930,-096.8129905",0.418864007864675,0.344883624456787,0.54381124927942,0.891446650658198,0.361103031223816,0,0.292008491405876,0.498795008028632
62460,"TX, Collin, 48085030506",48085030506,"+33.1098901,-096.7997965",0.405519024189342,0.317877007221365,0.54381124927942,0.893700901185362,0.374190965569464,0,0.136704786687667,0.572348259382116
62461,"TX, Collin, 48085030507",48085030507,"+33.1137804,-096.7738093",0.444282958579039,0.278284351829104,0.54381124927942,0.918948311690404,0.362534309007147,0,0.419057727864138,0.58734476038306
62462,"TX, Collin, 48085030508",48085030508,"+33.1248424,-096.7804972",0.400369634289362,0.317397730888353,0.54381124927942,0.929050521170065,0.35442144118721,0,0.113928644799014,0.54397785270147
62463,"TX, Collin, 48085030509",48085030509,"+33.1224282,-096.7920657",0.410986053246883,0.315478611790198,0.54381124927942,0.9390392926339,0.365617061155859,0,0.14564130658084,0.567314851287964
62464,"TX, Collin, 48085030510",48085030510,"+33.1341703,-096.7771865",0.408496607533712,0.292737151165366,0.54381124927942,0.926755617526622,0.322197047632703,0,0.133068547558721,0.640906639573153
62465,"TX, Collin, 48085030511",48085030511,"+33.1419090,-096.7603652",0.384645761116927,0.275181138261153,0.54381124927942,0.931094401274658,0.374190965569464,0,0.139012531671574,0.429230041762217
62466,"TX, Collin, 48085030512",48085030512,"+33.1294791,-096.7421818",0.402106007980147,0.274289039876596,0.54381124927942,0.910481458767688,0.36145396952646,0,0.217811408614668,0.506894929796198
62467,"TX, Collin, 48085030513",48085030513,"+33.1446238,-096.7074868",0.391805310652819,0.263396579014141,0.54381124927942,0.908785538985366,0.363614648487834,0,0.173717729233719,0.489311429569253
62468,"TX, Collin, 48085030514",48085030514,"+33.1593960,-096.6716306",0.387375320456998,0.32074058262281,0.54381124927942,0.872157192185776,0.374190965569464,0,0.166000136958159,0.434727116583354
62469,"TX, Collin, 48085030515",48085030515,"+33.1667505,-096.6892247",0.398953386582012,0.195730010350758,0.54381124927942,0.887557266119759,0.374190965569464,0,0.183886872560433,0.607497342194252
62470,"TX, Collin, 48085030516",48085030516,"+33.1660775,-096.7107760",0.384162021349692,0.201237660648191,0.54381124927942,0.896825702122204,0.361247535230787,0,0.0879613777990824,0.598050624368158
62471,"TX, Collin, 48085030517",48085030517,"+33.1629132,-096.7235583",0.396245833814934,0.255633510679002,0.54381124927942,0.907802022132864,0.360050216315885,0,0.133006916387044,0.573416921910324
62472,"TX, Collin, 48085030518",48085030518,"+33.1672397,-096.7779891",0.401956348532399,0.211532032977434,0.54381124927942,0.912792439327557,0.366484085197684,0,0.315476271998904,0.463598360945794
62473,"TX, Collin, 48085030519",48085030519,"+33.2037285,-096.8088805",0.411426236859471,0.311229565308449,0.54381124927942,0.883356221743222,0.374190965569464,0,0.311983838937205,0.45541181717854
62474,"TX, Collin, 48085030520",48085030520,"+33.1821731,-096.7937592",0.426438389562274,0.291103986854135,0.54381124927942,0.914771476371535,0.374190965569464,0,0.291974251866055,0.569216796995307
62475,"TX, Collin, 48085030521",48085030521,"+33.1815113,-096.7760686",0.415673889043387,0.276270585724009,0.54381124927942,0.922076974129808,0.374190965569464,0,0.259063206190509,0.534304242410499
62476,"TX, Collin, 48085030522",48085030522,"+33.1889245,-096.7590841",0.401851217297556,0.216880595752565,0.54381124927942,0.908951520493881,0.355687571534003,0,0.193206875299596,0.59442070872343
62477,"TX, Collin, 48085030523",48085030523,"+33.1890163,-096.7416208",0.389544147944063,0.182094800053163,0.54381124927942,0.897651346782236,0.374190965569464,0,0.135369444634664,0.593691229289495
62478,"TX, Collin, 48085030524",48085030524,"+33.2080096,-096.7545497",0.394885757617862,0.139964799368483,0.54381124927942,0.888350607198135,0.374190965569464,0,0.257892213928645,0.559990467980886
62479,"TX, Collin, 48085030525",48085030525,"+33.1943421,-096.7219810",0.388938409960669,0.176317305097648,0.54381124927942,0.890795186904693,0.374190965569464,0,0.138444155310553,0.599010007562904
62480,"TX, Collin, 48085030526",48085030526,"+33.2107433,-096.7108276",0.380290362649541,0.184581801192955,0.54381124927942,0.882664055621982,0.374190965569464,0,0.187365609806204,0.489418857076759
62481,"TX, Collin, 48085030527",48085030527,"+33.2070393,-096.6836108",0.372438206941159,0.312383453286668,0.54381124927942,0.862297897815336,0.356017866407079,0,0.199452167362871,0.333104814436737
62482,"TX, Collin, 48085030528",48085030528,"+33.1786392,-096.6752773",0.409041318185737,0.441002694419049,0.54381124927942,0.868117940229294,0.315095707861563,0,0.145935766623297,0.549325868887537
62483,"TX, Collin, 48085030529",48085030529,"+33.1814139,-096.7249721",0.406328000746624,0.163693005384811,0.54381124927942,0.897792949816937,0.352873183969665,0,0.130240361569541,0.755885255205992
62484,"TX, Collin, 48085030530",48085030530,"+33.1817610,-096.6885949",0.399934051246159,0.190466025752041,0.54381124927942,0.867980384345785,0.352288286798592,0,0.152290625213997,0.69270178733328
62485,"TX, Collin, 48085030531",48085030531,"+33.1850242,-096.7056186",0.380026504732236,0.185624932035394,0.54381124927942,0.897610839592095,0.34497363158859,0,0.119639800041087,0.568525080589066
62486,"TX, Collin, 48085030601",48085030601,"+33.1777046,-096.6504146",0.423973264847064,0.629299894075903,0.54381124927942,0.832727800146025,0.374190965569464,0,0.152167362870643,0.435615581987994
62487,"TX, Collin, 48085030603",48085030603,"+33.2038769,-096.6541598",0.457024067266113,0.7147601000439,0.54381124927942,0.843801292726607,0.374190965569464,0,0.336814353215093,0.385790510028305
62488,"TX, Collin, 48085030604",48085030604,"+33.2438459,-096.6427242",0.424358282582515,0.476515459682389,0.54381124927942,0.824337808858163,0.357531717908679,0,0.246127508046292,0.522184234302665
62489,"TX, Collin, 48085030605",48085030605,"+33.2263677,-096.6628586",0.440637526466474,0.457777366074485,0.54381124927942,0.858720059930825,0.374190965569464,0,0.359775388618777,0.490187655792346
62490,"TX, Collin, 48085030701",48085030701,"+33.2263903,-096.6166393",0.473801404936321,0.699995166961348,0.54381124927942,0.8265273420849,0.414404366366504,0,0.324570293775252,0.507301416086824
62491,"TX, Collin, 48085030702",48085030702,"+33.2036181,-096.6248928",0.505423816122167,0.743091775376474,0.54381124927942,0.829477771646701,0.501966913447669,0,0.297048551667466,0.622570451437438
